,sample1,sample2,passage1,passage2,mesocosms,sel_med,sel_lower,sel_upper,n_snps
0,A4-e003Coalescence-mBHI-inoculumn-redo,A4-e003Coalescence-mBHI-p1_S732,0,1,A4-AA-AE-mBHI-mBHI,-3.3222711964714646,-3.4983287401770546,-3.181006129582393,1101
1,A4-e003Coalescence-mBHI-inoculumn-redo,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,0,4,A4-AA-AE-mBHI-mBHI,-0.6196387195156737,-0.6472698362709733,-0.5943218844817131,1101
2,A4-e003Coalescence-mBHI-inoculumn-redo,A4-e003Coalescence-mBHI-p5,0,5,A4-AA-AE-mBHI-mBHI,-0.6220764453737704,-0.655322464699858,-0.5898480690957449,1101
3,A4-e003Coalescence-mBHI-inoculumn-redo,C_A3_A4_AE_AA_mBHI_mBHI_6_S195,0,6,A4-AA-AE-mBHI-mBHI,-0.6986247563107923,-0.7978387553364825,-0.6275110300261644,1101
4,A4-e003Coalescence-mBHI-inoculumn-redo,A4-e003Coalescence-mBHI-p7,0,7,A4-AA-AE-mBHI-mBHI,-0.5715527427555361,-0.6210140467250194,-0.530296452054487,1101
5,A4-e003Coalescence-mBHI-p1_S732,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,1,4,A4-AA-AE-mBHI-mBHI,0.2812751834409202,0.22743420857006805,0.3496663194692894,1101
6,A4-e003Coalescence-mBHI-p1_S732,A4-e003Coalescence-mBHI-p5,1,5,A4-AA-AE-mBHI-mBHI,0.05390409948421704,-0.004075840994038531,0.11275513304373938,1101
7,A4-e003Coalescence-mBHI-p1_S732,C_A3_A4_AE_AA_mBHI_mBHI_6_S195,1,6,A4-AA-AE-mBHI-mBHI,-0.1733823375587832,-0.29932422683500004,-0.08027345940781169,1101
8,A4-e003Coalescence-mBHI-p1_S732,A4-e003Coalescence-mBHI-p7,1,7,A4-AA-AE-mBHI-mBHI,-0.11220479673944675,-0.1775329882267326,-0.05555331001391787,1101
9,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,A4-e003Coalescence-mBHI-p5,4,5,A4-AA-AE-mBHI-mBHI,-0.6259558953581215,-0.8168076843080678,-0.43361273697868424,1101
10,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,C_A3_A4_AE_AA_mBHI_mBHI_6_S195,4,6,A4-AA-AE-mBHI-mBHI,-0.8535520018009903,-1.1620372530826226,-0.6406766162767725,1101
11,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,A4-e003Coalescence-mBHI-p7,4,7,A4-AA-AE-mBHI-mBHI,-0.5064710837786063,-0.6242934590654302,-0.40573619601011257,1101
12,A4-e003Coalescence-mBHI-p5,C_A3_A4_AE_AA_mBHI_mBHI_6_S195,5,6,A4-AA-AE-mBHI-mBHI,-1.0829664640963275,-1.7325339327446356,-0.6213908347496009,1101
13,A4-e003Coalescence-mBHI-p5,A4-e003Coalescence-mBHI-p7,5,7,A4-AA-AE-mBHI-mBHI,-0.4476406567171658,-0.6224972446859114,-0.26990244726444484,1101
14,C_A3_A4_AE_AA_mBHI_mBHI_6_S195,A4-e003Coalescence-mBHI-p7,6,7,A4-AA-AE-mBHI-mBHI,0.18772652224243114,-0.36747409971148404,0.8782714517146668,1101
15,C2-e003Coalescence-mBHI-inoculumn-redo,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,0,2,C2-AA-AE-mBHI-mBHI,-0.22075518461035026,-0.26176760568547,-0.1831838524472862,1101
16,C2-e003Coalescence-mBHI-inoculumn-redo,C2-e003Coalescence-mBHI-p3,0,3,C2-AA-AE-mBHI-mBHI,-0.8095637350528939,-0.8512122244991411,-0.7722400838598609,1101
17,C2-e003Coalescence-mBHI-inoculumn-redo,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,0,4,C2-AA-AE-mBHI-mBHI,-0.15630326760530894,-0.18043683231871793,-0.13042114140300332,1101
18,C2-e003Coalescence-mBHI-inoculumn-redo,C2-e003Coalescence-mBHI-p5,0,5,C2-AA-AE-mBHI-mBHI,-0.9195245864957221,-1.1040920835057326,-0.7966019188195759,1101
19,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,C2-e003Coalescence-mBHI-p3,2,3,C2-AA-AE-mBHI-mBHI,-1.989401150923029,-2.120284978737512,-1.8641315895654589,1101
20,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,2,4,C2-AA-AE-mBHI-mBHI,-0.09341705028499414,-0.14598487110416614,-0.038658477733823186,1101
21,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,C2-e003Coalescence-mBHI-p5,2,5,C2-AA-AE-mBHI-mBHI,-1.3895424423200837,-1.6943780691171715,-1.1790657095179904,1101
22,C2-e003Coalescence-mBHI-p3,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,3,4,C2-AA-AE-mBHI-mBHI,1.8065879280206727,1.6583026359787425,1.9384747781198979,1101
23,C2-e003Coalescence-mBHI-p3,C2-e003Coalescence-mBHI-p5,3,5,C2-AA-AE-mBHI-mBHI,-1.0980376229327458,-1.5537974902996041,-0.7755961441303526,1101
24,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,C2-e003Coalescence-mBHI-p5,4,5,C2-AA-AE-mBHI-mBHI,-4.003269295131009,-4.9000427373858155,-3.3480314705878715,1101
25,A4-e003Coalescence-mBHI-inoculumn-redo,A4-e003Coalescence-mGAM-p1_S736,0,1,A4-AA-AE-mBHI-mGAM,-5.468033799262372,-5.569731466535446,-5.3083067928952,1101
26,A4-e003Coalescence-mBHI-inoculumn-redo,A_E3_A4_AE_AA_mBHI_mGAM_2_S51,0,2,A4-AA-AE-mBHI-mGAM,-2.775711321566315,-2.793923295639373,-2.7279209563100966,1101
27,A4-e003Coalescence-mBHI-inoculumn-redo,Coalescence-D8-A4-AA-AE-mBHI-mGAM-3_S663,0,3,A4-AA-AE-mBHI-mGAM,-1.8504742143775434,-1.8626155304262486,-1.8401534725095543,1101
28,A4-e003Coalescence-mBHI-inoculumn-redo,A_E11_A4_AE_AA_mBHI_mGAM_4_S59,0,4,A4-AA-AE-mBHI-mGAM,-1.3878556607831576,-1.3969616478196865,-1.3801151043821658,1101
29,A4-e003Coalescence-mBHI-inoculumn-redo,Coalescence-C6-A4-AA-AE-mBHI-mGAM-5_S649,0,5,A4-AA-AE-mBHI-mGAM,-1.1102845286265262,-1.1175693182557491,-1.1040920835057326,1101
30,A4-e003Coalescence-mBHI-inoculumn-redo,C_E3_A4_AE_AA_mBHI_mGAM_6_S243,0,6,A4-AA-AE-mBHI-mGAM,-0.7980636689976858,-0.8179104281403127,-0.7793301541570343,1101
31,A4-e003Coalescence-mGAM-p1_S736,A_E3_A4_AE_AA_mBHI_mGAM_2_S51,1,2,A4-AA-AE-mBHI-mGAM,-0.07758903994965038,-0.2314913593073129,0.03172574601458426,1101
32,A4-e003Coalescence-mGAM-p1_S736,Coalescence-D8-A4-AA-AE-mBHI-mGAM-3_S663,1,3,A4-AA-AE-mBHI-mGAM,-0.04220672027196226,-0.11874851129187824,0.0,1101
33,A4-e003Coalescence-mGAM-p1_S736,A_E11_A4_AE_AA_mBHI_mGAM_4_S59,1,4,A4-AA-AE-mBHI-mGAM,-0.028137813514641508,-0.07916567419458549,0.0,1101
34,A4-e003Coalescence-mGAM-p1_S736,Coalescence-C6-A4-AA-AE-mBHI-mGAM-5_S649,1,5,A4-AA-AE-mBHI-mGAM,-0.02110336013598113,-0.05937425564593912,0.0,1101
35,A4-e003Coalescence-mGAM-p1_S736,C_E3_A4_AE_AA_mBHI_mGAM_6_S243,1,6,A4-AA-AE-mBHI-mGAM,0.1349351070033963,0.098554380020292,0.16655196683605303,1101
36,A_E3_A4_AE_AA_mBHI_mGAM_2_S51,Coalescence-D8-A4-AA-AE-mBHI-mGAM-3_S663,2,3,A4-AA-AE-mBHI-mGAM,0.0,-0.0955807305124372,0.0,1101
37,A_E3_A4_AE_AA_mBHI_mGAM_2_S51,A_E11_A4_AE_AA_mBHI_mGAM_4_S59,2,4,A4-AA-AE-mBHI-mGAM,0.0,-0.0477903652562186,0.0,1101
38,A_E3_A4_AE_AA_mBHI_mGAM_2_S51,Coalescence-C6-A4-AA-AE-mBHI-mGAM-5_S649,2,5,A4-AA-AE-mBHI-mGAM,0.0,-0.031860243504145735,0.0,1101
39,A_E3_A4_AE_AA_mBHI_mGAM_2_S51,C_E3_A4_AE_AA_mBHI_mGAM_6_S243,2,6,A4-AA-AE-mBHI-mGAM,0.1894837868404744,0.15825186075412723,0.21598417631071554,1101
40,Coalescence-D8-A4-AA-AE-mBHI-mGAM-3_S663,A_E11_A4_AE_AA_mBHI_mGAM_4_S59,3,4,A4-AA-AE-mBHI-mGAM,0.0,0.0,0.0,1101
41,Coalescence-D8-A4-AA-AE-mBHI-mGAM-3_S663,Coalescence-C6-A4-AA-AE-mBHI-mGAM-5_S649,3,5,A4-AA-AE-mBHI-mGAM,0.0,0.0,0.0,1101
42,Coalescence-D8-A4-AA-AE-mBHI-mGAM-3_S663,C_E3_A4_AE_AA_mBHI_mGAM_6_S243,3,6,A4-AA-AE-mBHI-mGAM,0.2548116434648602,0.2183241180713263,0.2879789017476207,1101
43,A_E11_A4_AE_AA_mBHI_mGAM_4_S59,Coalescence-C6-A4-AA-AE-mBHI-mGAM-5_S649,4,5,A4-AA-AE-mBHI-mGAM,0.0,0.0,0.0,1101
44,A_E11_A4_AE_AA_mBHI_mGAM_4_S59,C_E3_A4_AE_AA_mBHI_mGAM_6_S243,4,6,A4-AA-AE-mBHI-mGAM,0.3822174651972903,0.3274861771069894,0.4319683526214311,1101
45,Coalescence-C6-A4-AA-AE-mBHI-mGAM-5_S649,C_E3_A4_AE_AA_mBHI_mGAM_6_S243,5,6,A4-AA-AE-mBHI-mGAM,0.7644349303945805,0.6549723542139788,0.8639367052428621,1101
46,C2-e003Coalescence-mBHI-inoculumn-redo,C2-e003Coalescence-mGAM-p1_S722,0,1,C2-AA-AE-mBHI-mGAM,-4.7597096494141855,-4.876245763712278,-4.637554410864747,1101
47,C2-e003Coalescence-mBHI-inoculumn-redo,A_G1_C2_AA_AE_mBHI_mGAM_2_S73,0,2,C2-AA-AE-mBHI-mGAM,-1.7842630769349843,-1.8773228009562972,-1.7652974657732794,1101
48,C2-e003Coalescence-mBHI-inoculumn-redo,C2-e003Coalescence-mGAM-p3,0,3,C2-AA-AE-mBHI-mGAM,-1.733883860967451,-1.8401534725095543,-1.6235433295767658,1101
49,C2-e003Coalescence-mBHI-inoculumn-redo,A_G9_C2_AA_AE_mBHI_mGAM_4_S81,0,4,C2-AA-AE-mBHI-mGAM,-1.3801151043821658,-1.3909125875697688,-1.3674220230388099,1101
50,C2-e003Coalescence-mBHI-inoculumn-redo,C2-e003Coalescence-mGAM-p5,0,5,C2-AA-AE-mBHI-mGAM,-1.1040920835057326,-1.1127300700558151,-1.0939376184310479,1101
