,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
B10-e003Coalescence-mGAM-p3,0.9992686312713104,0.0006774469602424675
B10-e003Coalescence-mGAM-p7,1.0,0.0
B4-e003Coalescence-Inoculumn-mGAM,0.8031777616980222,0.18966169015069403
C3-e003Coalescence-Inoculumn-mGAM,0.7936838000708968,0.1905471087854006
C9-e003Coalescence-mGAM-p3,0.9971396138720057,0.000920005954555912
C9-e003Coalescence-mGAM-p5,1.0,0.0004858476649948805
C9-e003Coalescence-mGAM-p7,1.0,0.0006721324972213456
F100-e003Coalescence-mGAM-p3_S167,0.9992848948374761,0.0003222687721559781
F100-e003Coalescence-mGAM-p5_S67,1.0,0.001253357206803939
F100-e003Coalescence-mGAM-p7_S163,0.9938144329896907,0.007323463865011143
G9-e003Coalescence-mGAM-p3_S178,0.9996545852030836,0.0006386402790033195
G9-e003Coalescence-mGAM-p5_S78,1.0,0.0006138170211459964
G9-e003Coalescence-mGAM-p7_S174,1.0,0.00045419950406324423
