,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
A5-e003Coalescence-Inoculumn-mBHI,306408.0,747.0
A5-e003Coalescence-mBHI-inoculumn-redo,710421.0,1669.0
A5-e003Coalescence-mBHI-p7,835475.0,2089.0
A5-e003Coalescence-mGAM-p3,2446324.0,6305.0
D2-e003Coalescence-Inoculumn-mBHI,500419.0,1158.0
D2-e003Coalescence-mBHI-p3,522754.0,1159.0
D2-e003Coalescence-mBHI-p5,520820.0,1277.0
D2-e003Coalescence-mGAM-p5,1384676.0,3714.0
E5-e003Coalescence-mBHI-p3_S12,382366.0,961.0
E5-e003Coalescence-mBHI-p5_S4,436767.0,1193.0
E5-e003Coalescence-mBHI-p7_S100,1174831.0,3112.0
E5-e003Coalescence-mGAM-p3_S60,2317098.0,6139.0
E5-e003Coalescence-mGAM-p5_S52,1264007.0,3451.0
E5-e003Coalescence-mGAM-p7_S148,7947888.0,20943.0
H2-e003Coalescence-mBHI-p3_S45,1109535.0,2670.0
H2-e003Coalescence-mBHI-p7_S133,608182.0,1675.0
H2-e003Coalescence-mGAM-p3_S93,3224343.0,8824.0
H2-e003Coalescence-mGAM-p5_S85,138909.0,291.0
H2-e003Coalescence-mGAM-p7_S181,3788270.0,10698.0
