,A2-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-Inoculumn-mGAM
A3-e003Coalescence-Inoculumn-mGAM,895336.0,52677.0
A9-e003Coalescence-mBHI-p3,267383.0,14788.0
A9-e003Coalescence-mBHI-p7,434959.0,24349.0
A9-e003Coalescence-mGAM-p5,668959.0,36408.0
A9-e003Coalescence-mGAM-p7,187110.0,10187.0
B2-e003Coalescence-Inoculumn-mGAM,1819938.0,105776.0
B8-e003Coalescence-mGAM-p5,664212.0,36199.0
B8-e003Coalescence-mGAM-p7,735737.0,39703.0
E9-e003Coalescence-mGAM-p3_S154,599858.0,35710.0
E9-e003Coalescence-mGAM-p5_S54,189272.0,9763.0
F8-e003Coalescence-mGAM-p5_S65,194837.0,10420.0
F8-e003Coalescence-mGAM-p7_S161,191029.0,10070.0
