,B3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
B11-e003Coalescence-mGAM-p3,0.0,0.9977315689981097
B11-e003Coalescence-mGAM-p7,0.0,0.9175803402646503
B5-e003Coalescence-Inoculumn-mGAM,0.18170926517571884,0.0007561436672967864
D3-e003Coalescence-Inoculumn-mGAM,0.037539936102236424,0.0
D9-e003Coalescence-mGAM-p3,0.0,0.9746691871455576
D9-e003Coalescence-mGAM-p5,0.0,0.9735349716446124
D9-e003Coalescence-mGAM-p7,0.0,0.9795841209829868
F111-e003Coalescence-mGAM-p3_S168,0.0,0.7017013232514178
F111-e003Coalescence-mGAM-p5_S68,0.0,0.6283553875236295
F111-e003Coalescence-mGAM-p7_S164,0.0,0.5992438563327032
H9-e003Coalescence-mBHI-p5_S42,0.010782747603833865,0.435538752362949
H9-e003Coalescence-mGAM-p5_S90,0.0,0.8911153119092627
H9-e003Coalescence-mGAM-p7_S186,0.0,0.9572778827977315
