,A2-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mBHI
A3-e003Coalescence-mBHI-inoculumn-redo,0.9022639095881355,0.5
A3-e003Coalescence-mBHI-p3,0.9408554238422654,0.013434672361564901
A3-e003Coalescence-mGAM-p7,0.9978074010110553,0.06499999999999995
B2-e003Coalescence-Inoculumn-mBHI,0.9611114423464198,0.583
B2-e003Coalescence-mBHI-p3,0.909,0.006783217678148156
B2-e003Coalescence-mBHI-p5,0.375,0.020512607022668643
B2-e003Coalescence-mGAM-p3,0.9667125271048433,0.739
E3-e003Coalescence-mBHI-p3_S10,0.9594475257924782,0.011919321297148745
E3-e003Coalescence-mBHI-p5_S2,0.667,0.005788918459731823
E3-e003Coalescence-mGAM-p3_S58,0.994270262916436,0.125
E3-e003Coalescence-mGAM-p5_S50,0.9957113920602567,0.224
E3-e003Coalescence-mGAM-p7_S146,0.996702849334099,0.242
F2-e003Coalescence-mBHI-p3_S21,0.9692520267699924,0.007798395723954659
F2-e003Coalescence-mBHI-p5_S13,0.739,0.001244476298529585
F2-e003Coalescence-mGAM-p3_S69,0.9974244023006225,0.076
F2-e003Coalescence-mGAM-p5_S61,0.9944438304692514,0.078
F2-e003Coalescence-mGAM-p7_S157,0.9974657333614421,0.0066622360571145555
