,B3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
B11-e003Coalescence-mGAM-p3,0.9988019169329073,0.0004238185255198488
B11-e003Coalescence-mGAM-p7,0.9165335463258786,0.0003848771266540643
B5-e003Coalescence-Inoculumn-mGAM,0.21829712460063896,0.7433364839319471
D3-e003Coalescence-Inoculumn-mGAM,0.21460742811501596,0.7683103969754254
D9-e003Coalescence-mGAM-p3,0.9880123801916934,0.003537996219281664
D9-e003Coalescence-mGAM-p5,0.9904285143769967,0.003500567107750472
D9-e003Coalescence-mGAM-p7,0.9778210862619808,0.00035841209829867677
F111-e003Coalescence-mGAM-p3_S168,0.6785738817891374,0.0008366729678638942
F111-e003Coalescence-mGAM-p5_S68,0.6242224440894568,0.0001376181474480151
F111-e003Coalescence-mGAM-p7_S164,0.5676916932907349,0.0004030245746691871
H9-e003Coalescence-mBHI-p5_S42,0.5003154952076677,0.07954177693761814
H9-e003Coalescence-mGAM-p5_S90,0.9077476038338658,0.0005175803402646502
H9-e003Coalescence-mGAM-p7_S186,0.9376996805111821,0.0003803402646502836
