,0.975,0.975
A11-e003Coalescence-mBHI-p3,0.919,0.34
A11-e003Coalescence-mBHI-p5,1.0,1.0
A11-e003Coalescence-mBHI-p7,1.0,0.730450000000002
A11-e003Coalescence-mGAM-p3,1.0,0.09654999999999973
A11-e003Coalescence-mGAM-p7,1.0,0.0
A5-e003Coalescence-Inoculumn-mGAM,0.783,0.587
D2-e003Coalescence-Inoculumn-mGAM,0.791,0.609
D8-e003Coalescence-mBHI-p5,1.0,1.0
D8-e003Coalescence-mGAM-p5,1.0,0.057549999999999726
E111-e003Coalescence-mBHI-p3_S108,1.0,0.5
E111-e003Coalescence-mBHI-p5_S8,1.0,1.0
E111-e003Coalescence-mBHI-p7_S104,0.833,0.619
E111-e003Coalescence-mGAM-p5_S56,1.0,0.0
H8-e003Coalescence-mBHI-p5_S41,1.0,0.393
H8-e003Coalescence-mBHI-p7_S137,1.0,0.333
H8-e003Coalescence-mGAM-p5_S89,1.0,0.0
H8-e003Coalescence-mGAM-p7_S185,1.0,0.0
