,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
A5-e003Coalescence-Inoculumn-mBHI,0.024965114250828535,
A5-e003Coalescence-mBHI-inoculumn-redo,0.0022893772893772895,
A5-e003Coalescence-mBHI-p7,6.541077969649399e-05,
A5-e003Coalescence-mGAM-p3,0.0,
D2-e003Coalescence-Inoculumn-mBHI,0.007783882783882784,
D2-e003Coalescence-mBHI-p3,4.360718646432932e-05,
D2-e003Coalescence-mBHI-p5,0.0008067329495900924,
D2-e003Coalescence-mGAM-p5,0.0,
E5-e003Coalescence-mBHI-p3_S12,0.00019623233908948196,
E5-e003Coalescence-mBHI-p5_S4,0.00030525030525030525,
E5-e003Coalescence-mBHI-p7_S100,0.0,
E5-e003Coalescence-mGAM-p3_S60,0.0,
E5-e003Coalescence-mGAM-p5_S52,0.0,
E5-e003Coalescence-mGAM-p7_S148,0.0,
H2-e003Coalescence-mBHI-p3_S45,0.0,
H2-e003Coalescence-mBHI-p7_S133,0.0001090179661608233,
H2-e003Coalescence-mGAM-p3_S93,0.0,
H2-e003Coalescence-mGAM-p5_S85,0.0,
H2-e003Coalescence-mGAM-p7_S181,0.0,
A5-e003Coalescence-Inoculumn-mBHI,,0.20512820512820512
A5-e003Coalescence-mBHI-inoculumn-redo,,0.18803418803418803
A5-e003Coalescence-mBHI-p7,,0.0
A5-e003Coalescence-mGAM-p3,,0.008547008547008548
D2-e003Coalescence-Inoculumn-mBHI,,0.1623931623931624
D2-e003Coalescence-mBHI-p3,,0.0
D2-e003Coalescence-mBHI-p5,,0.0
D2-e003Coalescence-mGAM-p5,,0.11965811965811966
E5-e003Coalescence-mBHI-p3_S12,,0.0
E5-e003Coalescence-mBHI-p5_S4,,0.0
E5-e003Coalescence-mBHI-p7_S100,,0.0
E5-e003Coalescence-mGAM-p3_S60,,0.0
E5-e003Coalescence-mGAM-p5_S52,,0.0
E5-e003Coalescence-mGAM-p7_S148,,0.0
H2-e003Coalescence-mBHI-p3_S45,,0.0
H2-e003Coalescence-mBHI-p7_S133,,0.0
H2-e003Coalescence-mGAM-p3_S93,,0.0
H2-e003Coalescence-mGAM-p5_S85,,0.09401709401709402
H2-e003Coalescence-mGAM-p7_S181,,0.06837606837606838
