,A2-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
A11-e003Coalescence-mBHI-p3,3682921.0,216326.0
A11-e003Coalescence-mBHI-p5,479799.0,27943.0
A11-e003Coalescence-mBHI-p7,376675.0,22190.0
A11-e003Coalescence-mGAM-p3,4851512.0,289242.0
A11-e003Coalescence-mGAM-p7,865736.0,51171.0
A5-e003Coalescence-Inoculumn-mGAM,2869213.0,165406.0
D2-e003Coalescence-Inoculumn-mGAM,2569629.0,147946.0
D8-e003Coalescence-mBHI-p5,738599.0,42089.0
D8-e003Coalescence-mGAM-p5,4658056.0,274914.0
E111-e003Coalescence-mBHI-p3_S108,568535.0,36001.0
E111-e003Coalescence-mBHI-p5_S8,416000.0,23615.0
E111-e003Coalescence-mBHI-p7_S104,1877558.0,112867.0
E111-e003Coalescence-mGAM-p5_S56,2063370.0,130857.0
H8-e003Coalescence-mBHI-p5_S41,1203824.0,73679.0
H8-e003Coalescence-mBHI-p7_S137,1277308.0,78928.0
H8-e003Coalescence-mGAM-p5_S89,2268185.0,142592.0
H8-e003Coalescence-mGAM-p7_S185,8202892.0,506891.0
