,A2-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-Inoculumn-mGAM
A3-e003Coalescence-Inoculumn-mGAM,0.8773953909789246,0.10992592592592593
A9-e003Coalescence-mBHI-p3,0.32866606263541465,0.32738364779874213
A9-e003Coalescence-mBHI-p7,0.3784557809730156,0.4783053808525506
A9-e003Coalescence-mGAM-p5,0.001172897380342722,0.9798204053109714
A9-e003Coalescence-mGAM-p7,0.0,0.5359888190076869
B2-e003Coalescence-Inoculumn-mGAM,0.8561618672444358,0.1322313067784766
B8-e003Coalescence-mGAM-p5,0.004716486113846759,0.971566037735849
B8-e003Coalescence-mGAM-p7,9.249556824896592e-05,0.9888190076869322
E9-e003Coalescence-mGAM-p3_S154,0.739912231632854,0.19294758909853255
E9-e003Coalescence-mGAM-p5_S54,0.0003301556037029742,0.4955772187281622
F8-e003Coalescence-mGAM-p5_S65,9.340161512704354e-05,0.5359888190076869
F8-e003Coalescence-mGAM-p7_S161,0.0010341540279692732,0.5277267645003494
