,A2-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
A10-e003Coalescence-mBHI-p5,0.6871477190441709,0.0008310249307479224
A10-e003Coalescence-mBHI-p7,0.8871440984793627,0.0004155124653739612
A10-e003Coalescence-mGAM-p3,0.9996292541636496,0.0006385041551246538
A4-e003Coalescence-Inoculumn-mGAM,0.9752063721940623,0.058879501385041555
C2-e003Coalescence-Inoculumn-mGAM,0.9743892107168718,0.048508310249307476
C8-e003Coalescence-mBHI-p5,0.9953135409123823,0.0004584487534626039
C8-e003Coalescence-mBHI-p7,0.844594134685011,0.0
C8-e003Coalescence-mGAM-p7,0.9837708182476467,0.001407202216066482
E100-e003Coalescence-mBHI-p5_S7,0.9469503982621288,0.0
E100-e003Coalescence-mBHI-p7_S103,0.9767418537291815,0.00033933518005540165
E100-e003Coalescence-mGAM-p3_S155,0.9868982621288921,0.0012714681440443212
E100-e003Coalescence-mGAM-p5_S55,0.9776437364228819,0.00043213296398891967
E100-e003Coalescence-mGAM-p7_S151,0.9384503982621288,0.0005415512465373961
G8-e003Coalescence-mBHI-p3_S129,0.9891886314265026,0.000221606648199446
G8-e003Coalescence-mBHI-p5_S29,0.9772331643736423,0.00032548476454293625
G8-e003Coalescence-mBHI-p7_S125,0.9713041274438813,0.0
G8-e003Coalescence-mGAM-p3_S177,0.9749377262853006,0.000871191135734072
G8-e003Coalescence-mGAM-p5_S77,0.9384503982621288,0.0
G8-e003Coalescence-mGAM-p7_S173,0.9842389572773352,0.0013393351800554017
