,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
B10-e003Coalescence-mGAM-p3,973,11487
B4-e003Coalescence-Inoculumn-mGAM,959,11202
C3-e003Coalescence-Inoculumn-mGAM,832,9977
C9-e003Coalescence-mGAM-p3,986,11502
C9-e003Coalescence-mGAM-p5,977,11400
C9-e003Coalescence-mGAM-p7,971,11514
F100-e003Coalescence-mGAM-p3_S167,945,11025
G9-e003Coalescence-mGAM-p3_S178,998,11650
G9-e003Coalescence-mGAM-p5_S78,776,9304
G9-e003Coalescence-mGAM-p7_S174,986,11592
