,index,fixed_diffs,comparisons,sample1,species_id
0,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,0,2289262,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
1,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,35,1359439,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
2,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,87,2701531,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
3,A_C12_C5_AF_AE_mBHI_mBHI_4_S36,89,2546567,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
4,A_D3_D4_AE_AF_mBHI_mBHI_2_S39,67,1793772,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
5,A_D4_D5_AF_AF_mBHI_mBHI_2_S40,80,2589550,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
6,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,66,2676310,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
7,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,83,2707984,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
8,A_D12_D5_AF_AF_mBHI_mBHI_4_S48,55,1917112,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
9,A_H1_D2_AA_AF_mBHI_mGAM_2_S85,48,1594442,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
10,A_H8_D11_AF_AF_mGAM_mGAM_2_S92,43,1581099,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
11,A_H9_D2_AA_AF_mBHI_mGAM_4_S93,67,1932659,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
12,B_A12_A11_AF_AA_mGAM_mBHI_4_S108,59,2672930,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
13,B_D4_H5_AF_AF_mBHI_mBHI_2_S136,41,1561824,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
14,B_D7_H10_AE_AF_mGAM_mBHI_2_S139,86,2714222,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
15,B_D8_H11_AF_AF_mGAM_mBHI_2_S140,72,2311298,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
16,B_D11_D10_AE_AF_mGAM_mBHI_4_S143,83,2687751,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
17,B_D12_D11_AF_AF_mGAM_mBHI_4_S144,39,1457242,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
18,B_H4_H5_AF_AF_mBHI_mGAM_2_S184,40,1527357,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
19,C_C4_C5_AF_AE_mBHI_mBHI_6_S220,61,1846889,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
20,C_C8_C11_AF_AE_mGAM_mBHI_6_S224,71,1904180,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
21,C_D3_D4_AE_AF_mBHI_mBHI_6_S231,36,1483765,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
22,C_D5_D8_AA_AF_mGAM_mBHI_6_S233,80,2652471,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
23,C_D7_D10_AE_AF_mGAM_mBHI_6_S235,93,2710295,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
24,C_D8_D11_AF_AF_mGAM_mBHI_6_S236,90,2708593,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
25,C_H12_H5_AF_AF_mBHI_mGAM_4_S288,67,2366805,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
26,D_A8_A11_AF_AA_mGAM_mBHI_6_S296,79,2697914,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
27,D_A12_E11_AF_AA_mGAM_mBHI_4_S300,81,2674822,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
28,D_C8_C11_AF_AE_mGAM_mBHI_6_S320,85,2702306,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
29,D_C12_G11_AF_AE_mGAM_mBHI_4_S324,106,2710590,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
30,D_D5_D8_AA_AF_mGAM_mBHI_6_S329,72,2583718,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
31,D_D6_D9_ACPP_AF_mGAM_mBHI_6_S330,98,2673428,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
32,D_D7_D10_AE_AF_mGAM_mBHI_6_S331,84,2698994,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
33,D_D8_D11_AF_AF_mGAM_mBHI_6_S332,86,2708375,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
34,D_D11_H10_AE_AF_mGAM_mBHI_4_S335,89,2694557,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
35,D_E4_A5_AF_AA_mBHI_mGAM_6_S340,48,1586367,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
36,D_H4_D5_AF_AF_mBHI_mGAM_6_S376,58,1801093,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
37,D11-e003Coalescence-mBHI-p5,125,2697456,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
38,D10-e003Coalescence-mBHI-p3,125,2680724,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
39,D10-e003Coalescence-mBHI-p5,106,2221362,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
40,D5-e003Coalescence-mBHI-p3,121,2543919,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
41,C5-e003Coalescence-mBHI-p5,113,2318333,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
42,A9-e003Coalescence-mBHI-p3,10684,1865005,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
43,D3-e003Coalescence-mBHI-p7,105,1869334,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
44,C11-e003Coalescence-mBHI-p5,106,1984209,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
45,C5-e003Coalescence-mBHI-p7,57,1421491,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
46,D10-e003Coalescence-mBHI-p7,128,2654054,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
47,A11-e003Coalescence-mBHI-p3,98,2616332,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
48,H5-e003Coalescence-mBHI-p5_S40,79,2646778,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
49,G5-e003Coalescence-mBHI-p7_S124,74,2422015,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
50,H111-e003Coalescence-mBHI-p3_S144,84,2689090,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
51,G111-e003Coalescence-mBHI-p5_S32,89,2699820,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
52,G5-e003Coalescence-mBHI-p3_S36,42,1400504,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
53,E111-e003Coalescence-mBHI-p5_S8,43,1592948,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
54,H100-e003Coalescence-mBHI-p5_S43,76,2639409,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
55,H8-e003Coalescence-mBHI-p7_S137,84,2674912,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
56,G5-e003Coalescence-mBHI-p5_S28,84,2627329,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
57,H8-e003Coalescence-mBHI-p5_S41,84,2661859,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
58,H4-e003Coalescence-mBHI-p7_S135,60,1995204,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
59,G111-e003Coalescence-mBHI-p7_S128,77,2202894,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
60,H111-e003Coalescence-mBHI-p5_S44,78,2686543,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
61,E111-e003Coalescence-mBHI-p7_S104,90,2659435,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
62,H4-e003Coalescence-mBHI-p5_S39,57,1791074,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
63,H100-e003Coalescence-mBHI-p7_S139,78,2688684,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
64,F5-e003Coalescence-mBHI-p3_S24,75,2167855,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
65,D3-e003Coalescence-Inoculumn-mBHI,144,2386121,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
66,C5-e003Coalescence-mBHI-inoculumn-redo,105,1862727,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
67,D5-e003Coalescence-Inoculumn-mBHI,118,2606765,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
68,D4-e003Coalescence-Inoculumn-mBHI,137,2489426,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
69,G11-e003Coalescence-mBHI-p1_S838,54,1582744,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
70,E9-e003Coalescence-mBHI-p1_S820,10649,1876573,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
71,H10-e003Coalescence-mBHI-p1_S831,90,2615077,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
72,H8-e003Coalescence-mBHI-p1_S815,234,2341110,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
73,D4-e003Coalescence-mBHI-p1_S735,61,1724458,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
74,H11-e003Coalescence-mBHI-p1_S839,79,2703395,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
75,H5-e003Coalescence-mBHI-p1_S807,83,2408426,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
76,E11-e003Coalescence-mBHI-p1_S836,32,2751726,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
77,D11-e003Coalescence-mBHI-p1_S775,71,2007271,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
78,A11-e003Coalescence-mBHI-p1_S772,197,1605282,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
79,Coalescence-A12-D11-AF-AF-mGAM-mBHI-7_S631,83,2711005,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
80,Coalescence-E8-D11-AF-AF-mGAM-mBHI-3_S675,83,2704802,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
81,Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629,77,2234733,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
82,Coalescence-E11-D3-ACPP-AF-mBHI-mBHI-3_S678,109,2689180,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
83,D_B4_e003Assembly_S304,60,2133698,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
84,D_F4_e003Assembly_S352,78,2533328,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
85,C_D2_e003Assembly_S230,81,2552486,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
86,C_D10_H3_ACPP_AF_mBHI_mBHI_4_S238,92,2650742,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
87,C_H2_e003Assembly_S278,71,2462416,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101562
0,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,35,2289262,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,101562
1,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,0,1359439,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,101562
2,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,1,2701531,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,101562
3,A_C12_C5_AF_AE_mBHI_mBHI_4_S36,0,2546567,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,101562
4,A_D3_D4_AE_AF_mBHI_mBHI_2_S39,0,1793772,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,101562
5,A_D4_D5_AF_AF_mBHI_mBHI_2_S40,0,2589550,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,101562
6,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,7,2676310,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,101562
7,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,1,2707984,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,101562
8,A_D12_D5_AF_AF_mBHI_mBHI_4_S48,0,1917112,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,101562
9,A_H1_D2_AA_AF_mBHI_mGAM_2_S85,0,1594442,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,101562
