,0
A_A1_A2_AA_AA_mBHI_mBHI_2_S1,91.0
A_A4_A5_AF_AA_mBHI_mBHI_2_S4,73.0
A_A8_A11_AF_AA_mGAM_mBHI_2_S8,135.0
A_A12_A5_AF_AA_mBHI_mBHI_4_S12,85.0
A_C4_C5_AF_AE_mBHI_mBHI_2_S28,12.0
A_D1_D2_AA_AF_mBHI_mBHI_2_S37,273.0
A_D2_D3_ACPP_AF_mBHI_mBHI_2_S38,7.0
A_D3_D4_AE_AF_mBHI_mBHI_2_S39,7.0
A_D4_D5_AF_AF_mBHI_mBHI_2_S40,118.0
A_D5_D8_AA_AF_mGAM_mBHI_2_S41,182.0
A_D9_D2_AA_AF_mBHI_mBHI_4_S45,141.0
A_D11_D4_AE_AF_mBHI_mBHI_4_S47,5.0
A_D12_D5_AF_AF_mBHI_mBHI_4_S48,33.0
A_E1_A2_AA_AA_mBHI_mGAM_2_S49,21.0
A_E4_A5_AF_AA_mBHI_mGAM_2_S52,55.0
A_E9_A2_AA_AA_mBHI_mGAM_4_S57,14.0
A_E12_A5_AF_AA_mBHI_mGAM_4_S60,31.0
A_H1_D2_AA_AF_mBHI_mGAM_2_S85,112.0
A_H4_D5_AF_AF_mBHI_mGAM_2_S88,64.0
A_H9_D2_AA_AF_mBHI_mGAM_4_S93,84.0
A_H10_D3_ACPP_AF_mBHI_mGAM_4_S94,8.0
A_H12_D5_AF_AF_mBHI_mGAM_4_S96,36.0
B_A4_E5_AF_AA_mBHI_mBHI_2_S100,65.0
B_A8_E11_AF_AA_mGAM_mBHI_2_S104,25.0
B_A12_A11_AF_AA_mGAM_mBHI_4_S108,181.0
B_D1_H2_AA_AF_mBHI_mBHI_2_S133,18.0
B_D2_H3_ACPP_AF_mBHI_mBHI_2_S134,10.0
B_D4_H5_AF_AF_mBHI_mBHI_2_S136,70.0
B_D5_H8_AA_AF_mGAM_mBHI_2_S137,22.0
B_E4_E5_AF_AA_mBHI_mGAM_2_S148,84.0
B_H2_H3_ACPP_AF_mBHI_mGAM_2_S182,30.0
B_H4_H5_AF_AF_mBHI_mGAM_2_S184,61.0
C_A9_E2_AA_AA_mBHI_mBHI_4_S201,67.0
C_C12_G5_AF_AE_mBHI_mBHI_4_S228,6.0
C_D5_D8_AA_AF_mGAM_mBHI_6_S233,233.0
C_D9_H2_AA_AF_mBHI_mBHI_4_S237,42.0
C_D11_H4_AE_AF_mBHI_mBHI_4_S239,14.0
C_E4_A5_AF_AA_mBHI_mGAM_6_S244,42.0
C_H4_D5_AF_AF_mBHI_mGAM_6_S280,67.0
C_H9_H2_AA_AF_mBHI_mGAM_4_S285,36.0
C_H12_H5_AF_AF_mBHI_mGAM_4_S288,97.0
D_A4_A5_AF_AA_mBHI_mBHI_6_S292,250.0
D_A8_A11_AF_AA_mGAM_mBHI_6_S296,418.0
D_A12_E11_AF_AA_mGAM_mBHI_4_S300,334.0
D_D1_D2_AA_AF_mBHI_mBHI_6_S325,22.0
D_D5_D8_AA_AF_mGAM_mBHI_6_S329,99.0
