,B3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
B11-e003Coalescence-mGAM-p3,0.565780487804878,0.326
B11-e003Coalescence-mGAM-p7,0.6136363636363636,0.34615384615384615
B5-e003Coalescence-Inoculumn-mGAM,0.7848172043010753,0.26821219512195116
D3-e003Coalescence-Inoculumn-mGAM,0.6139736842105262,0.1934732142857143
D9-e003Coalescence-mGAM-p3,0.425531914893617,0.5377035175879397
D9-e003Coalescence-mGAM-p5,0.5813953488372093,0.3037037037037037
D9-e003Coalescence-mGAM-p7,0.535031847133758,0.37087378640776697
F111-e003Coalescence-mGAM-p3_S168,0.5667166666666666,0.300864406779661
H9-e003Coalescence-mGAM-p5_S90,0.5714285714285714,0.32061068702290074
H9-e003Coalescence-mGAM-p7_S186,0.5855855855855856,0.32190501319261217
