,0.025,0.025
A11-e003Coalescence-mBHI-p3,0.864025,0.0
A11-e003Coalescence-mBHI-p5,0.6948,0.0
A11-e003Coalescence-mGAM-p3,0.875,0.0
A11-e003Coalescence-mGAM-p7,0.833,0.0
A5-e003Coalescence-Inoculumn-mGAM,0.85005,0.0
D2-e003Coalescence-Inoculumn-mGAM,0.8280000000000001,0.0
D8-e003Coalescence-mBHI-p5,0.8159500000000001,0.0
D8-e003Coalescence-mGAM-p5,0.88485,0.0
E111-e003Coalescence-mBHI-p3_S108,0.8210000000000001,0.0
E111-e003Coalescence-mBHI-p5_S8,0.7542,0.0
E111-e003Coalescence-mBHI-p7_S104,1.0,0.0
E111-e003Coalescence-mGAM-p5_S56,0.7869,0.0
H8-e003Coalescence-mBHI-p5_S41,1.0,0.0
H8-e003Coalescence-mBHI-p7_S137,0.864,0.0
H8-e003Coalescence-mGAM-p5_S89,0.845,0.0
H8-e003Coalescence-mGAM-p7_S185,0.91215,0.0
