,0
C9-e003Coalescence-mGAM-p3,1.8252838316358193e-05
C11-e003Coalescence-mBHI-p3,8.785184664581649e-06
C9-e003Coalescence-mGAM-p7,7.998128437945521e-06
C8-e003Coalescence-mGAM-p7,3.2304164779330955e-05
D10-e003Coalescence-mBHI-p3,5.573806487572945e-05
B2-e003Coalescence-mBHI-p3,2.6550635184901748e-05
A4-e003Coalescence-mBHI-p7,3.820505032560254e-06
B3-e003Coalescence-mBHI-p3,0.00013503786344266704
C2-e003Coalescence-mBHI-p5,4.7657596490311796e-05
C4-e003GlycerolRevival-mBHI-p2,9.156279376396332e-06
B2-e003Coalescence-mBHI-p5,4.721068385038716e-05
C4-e003Coalescence-mGAM-p7,7.175251150554875e-05
B10-e003Assembly-mGAM-p5,9.875414591066135e-06
C2-e003Coalescence-mGAM-p7,5.049625518476774e-05
C9-e003Coalescence-mBHI-p5,1.5403573629081946e-05
C2-e003Coalescence-mBHI-p3,6.19015777809445e-05
C9-e003Coalescence-mBHI-p3,7.374531480454108e-05
D10-e003Coalescence-mGAM-p5,1.786013283473796e-05
C2-e003Coalescence-mGAM-p3,1.4075825732387438e-05
B10-e003Coalescence-mBHI-p5,1.730585164092754e-05
C4-e003Coalescence-mGAM-p5,1.564453344445693e-05
D5-e003Coalescence-mBHI-p5,4.7093427304903705e-05
D3-e003Assembly-mBHI-p3,1.3014072116179225e-05
C4-e003Coalescence-mGAM-p3,3.8138332255979314e-05
D3-e003Assembly-mBHI-p5,4.9784117961204596e-05
A10-e003Coalescence-mGAM-p3,6.662582024876253e-05
B2-e003Coalescence-mGAM-p3,2.258009158485147e-05
D3-e003Coalescence-mGAM-p5,1.358645546845128e-05
C10-e003Coalescence-mGAM-p3,7.297724819233383e-05
C3-e003Coalescence-Inoculumn-mGAM,1.4791617801500716e-05
D4-e003Coalescence-Inoculumn-mBHI,5.9797303303235355e-05
A4-e003Coalescence-mBHI-p5,1.877082388274492e-05
D10-e003Coalescence-mGAM-p7,4.476142162275074e-05
C11-e003Coalescence-mGAM-p3,4.809614832302473e-05
C10-e003Coalescence-mBHI-p7,2.9865291815338186e-05
B10-e003Coalescence-mBHI-p3,2.2545753789095746e-05
C11-e003Coalescence-mBHI-p5,0.0001254004564576615
C2-e003Coalescence-Inoculumn-mGAM,4.6659291906362575e-05
B4-e003Coalescence-Inoculumn-mGAM,0.00011978666191883831
A10-e003Coalescence-mGAM-p7,3.304255881575469e-05
C4-e003Coalescence-Inoculumn-mGAM,3.249361943472918e-05
B10-e003Assembly-mGAM-p3,1.520230466938788e-05
D10-e003Coalescence-mBHI-p7,2.8552410626493424e-05
B10-e003GlycerolRevival-mGAM-p2,2.081274879450368e-05
C10-e003Coalescence-mGAM-p5,0.00012688030461630685
A3-e003Coalescence-mBHI-p3,1.1237672273515954e-05
A4-e003Coalescence-mBHI-p3,3.238317768649597e-05
C9-e003Coalescence-mGAM-p5,2.836393143821164e-05
C2-e003Coalescence-mGAM-p5,3.5944693098885183e-05
C8-e003Coalescence-mBHI-p5,7.696601464745455e-05
B4-e003Coalescence-Inoculumn-mBHI,7.802649708907966e-05
C5-e003Coalescence-Inoculumn-mGAM,9.933692601882435e-05
C4-e003Coalescence-mBHI-p5,9.639548914473386e-05
A4-e003Coalescence-Inoculumn-mGAM,0.0001062158864445958
C2-e003Coalescence-mBHI-p7,1.2292174450539802e-05
C10-e003Coalescence-mGAM-p7,8.919355453765745e-05
C10-e003Coalescence-mBHI-p3,0.0001469216632056995
H4-e003Coalescence-mGAM-p7_S183,2.2180929844743572e-05
F5-e003Coalescence-mGAM-p5_S64,2.346456424171061e-05
F100-e003Coalescence-mGAM-p7_S163,9.522828383915423e-06
E3-e003Coalescence-mGAM-p3_S58,1.5491386788945346e-05
G4-e003Coalescence-mBHI-p5_S27,2.5052410782102103e-05
G2-e003Coalescence-mBHI-p3_S33,4.6669721013666344e-05
G100-e003Coalescence-mGAM-p3_S179,9.535780850418273e-06
G111-e003Coalescence-mBHI-p5_S32,4.851538587491867e-05
E3-e003Coalescence-mBHI-p3_S10,9.839116391124556e-06
F2-e003Coalescence-mGAM-p7_S157,1.797316606306784e-05
E100-e003Coalescence-mGAM-p3_S155,3.900633750336173e-05
E3-e003Coalescence-mGAM-p5_S50,2.4795763133367658e-05
H100-e003Coalescence-mBHI-p5_S43,3.99659533284078e-05
F2-e003Coalescence-mGAM-p5_S61,1.8731751176783242e-05
G100-e003Coalescence-mBHI-p5_S31,6.505765433422527e-05
G4-e003Coalescence-mBHI-p3_S35,3.584524133335864e-05
E4-e003Coalescence-mBHI-p5_S3,2.10234937542704e-05
E4-e003Coalescence-mGAM-p5_S51,1.726415012904952e-05
G9-e003Coalescence-mGAM-p7_S174,1.606645084067704e-06
E8-e003Coalescence-mGAM-p3_S153,6.847268980193267e-05
G100-e003Coalescence-mGAM-p7_S175,7.420313255944413e-06
G3-e003Coalescence-mBHI-p7_S122,2.4454753063428104e-05
G4-e003Coalescence-mGAM-p5_S75,4.696112597126371e-05
G8-e003Coalescence-mBHI-p3_S129,2.022949770157207e-05
G2-e003Coalescence-mGAM-p5_S73,4.064752823692002e-05
E100-e003Coalescence-mGAM-p5_S55,2.4008971610552794e-05
G4-e003Coalescence-mGAM-p3_S83,3.7742921250045554e-05
F4-e003Coalescence-mBHI-p7_S111,1.0469209009382505e-05
G4-e003Coalescence-mGAM-p7_S171,3.738678601435109e-05
F100-e003Coalescence-mBHI-p7_S115,1.2585982620979056e-05
E3-e003Coalescence-mGAM-p7_S146,1.617935975962094e-05
E3-e003Coalescence-mBHI-p5_S2,3.95338172272562e-06
G2-e003Coalescence-mBHI-p7_S121,6.390128529447709e-06
F2-e003Coalescence-mBHI-p5_S13,3.10138564516912e-05
F2-e003Coalescence-mGAM-p3_S69,7.662695793850495e-06
G100-e003Coalescence-mGAM-p5_S79,5.4643729467454064e-05
E4-e003Coalescence-mGAM-p7_S147,1.6496942243234797e-05
E4-e003Coalescence-mGAM-p3_S59,3.107583893194325e-05
H100-e003Coalescence-mBHI-p7_S139,5.473738371727046e-05
G8-e003Coalescence-mBHI-p5_S29,1.3198009740131188e-05
G2-e003Coalescence-mBHI-p5_S25,3.584353190432775e-05
G8-e003Coalescence-mGAM-p7_S173,9.352134480816255e-06
E4-e003Coalescence-mBHI-p3_S11,2.2151546110792637e-05
G9-e003Coalescence-mBHI-p5_S30,1.747182667947934e-05
E100-e003Coalescence-mGAM-p7_S151,2.7934540990097904e-05
G9-e003Coalescence-mGAM-p3_S178,1.8769641088710685e-05
G2-e003Coalescence-mGAM-p3_S81,4.7468323135335486e-05
G100-e003Coalescence-mBHI-p7_S127,1.6048330438690028e-05
