,sample1,sample2,passage1,passage2,mesocosms,sel_med,sel_lower,sel_upper,n_snps
0,D3-e003Coalescence-Inoculumn-mBHI,D3-e003Coalescence-mBHI-p5,0,5,D3-AC/PP-AF-mBHI-mBHI,0.12993052401495714,0.12403927054775722,0.13492937784570205,7904
1,D3-e003Coalescence-Inoculumn-mBHI,D3-e003Coalescence-mBHI-p7,0,7,D3-AC/PP-AF-mBHI-mBHI,0.0030252360879888646,-0.002572739417196839,0.007650962475898233,7904
2,D3-e003Coalescence-mBHI-p5,D3-e003Coalescence-mBHI-p7,5,7,D3-AC/PP-AF-mBHI-mBHI,-0.31410627986257855,-0.3358314768324959,-0.29571749445998424,7904
3,B5-e003Coalescence-Inoculumn-mBHI,B5-e003Coalescence-mBHI-p3,0,3,B5-AC/PP-AF-mBHI-mBHI,0.4466577976417416,0.437749262909645,0.4541337628021386,7904
4,B5-e003Coalescence-Inoculumn-mBHI,B5-e003Coalescence-mBHI-p5,0,5,B5-AC/PP-AF-mBHI-mBHI,0.15981407970552808,0.15338877299361345,0.16472954546157947,7904
5,B5-e003Coalescence-Inoculumn-mBHI,B5-e003Coalescence-mBHI-p7,0,7,B5-AC/PP-AF-mBHI-mBHI,0.02172755184618136,0.016226307664016514,0.027208874814322395,7904
6,B5-e003Coalescence-mBHI-p3,B5-e003Coalescence-mBHI-p5,3,5,B5-AC/PP-AF-mBHI-mBHI,-0.27001374697852104,-0.2862990843954338,-0.25571810227944397,7904
7,B5-e003Coalescence-mBHI-p3,B5-e003Coalescence-mBHI-p7,3,7,B5-AC/PP-AF-mBHI-mBHI,-0.2960489453134715,-0.30564418750704636,-0.2872634237946827,7904
8,B5-e003Coalescence-mBHI-p5,B5-e003Coalescence-mBHI-p7,5,7,B5-AC/PP-AF-mBHI-mBHI,-0.3231584687711112,-0.34225524141367697,-0.3026135508233876,7904
9,B5-e003Coalescence-Inoculumn-mBHI,B5-e003Coalescence-mGAM-p3,0,3,B5-AC/PP-AF-mBHI-mGAM,0.3742952906137913,0.34625978680762337,0.41292674283862996,7904
10,B5-e003Coalescence-Inoculumn-mBHI,B5-e003Coalescence-mGAM-p5,0,5,B5-AC/PP-AF-mBHI-mGAM,0.211083735885367,0.1920814157746685,0.2296800180014625,7904
11,B5-e003Coalescence-Inoculumn-mBHI,B5-e003Coalescence-mGAM-p7,0,7,B5-AC/PP-AF-mBHI-mGAM,0.12689113560408885,0.11650658400720797,0.13688696341027787,7904
12,B5-e003Coalescence-mGAM-p3,B5-e003Coalescence-mGAM-p5,3,5,B5-AC/PP-AF-mBHI-mGAM,-0.033421638557029204,-0.10393418144515684,0.03145691270528467,7904
13,B5-e003Coalescence-mGAM-p3,B5-e003Coalescence-mGAM-p7,3,7,B5-AC/PP-AF-mBHI-mGAM,-0.057695802767673665,-0.09115969556522593,-0.029883204345042824,7904
14,B5-e003Coalescence-mGAM-p5,B5-e003Coalescence-mGAM-p7,5,7,B5-AC/PP-AF-mBHI-mGAM,-0.08142247564443209,-0.14394527890321987,-0.020473773100890158,7904
15,D3-e003Coalescence-Inoculumn-mBHI,D3-e003Coalescence-mGAM-p3,0,3,D3-AC/PP-AF-mBHI-mGAM,0.6835109866273683,0.6712384573155363,0.695149188580016,7904
16,D3-e003Coalescence-Inoculumn-mBHI,D3-e003Coalescence-mGAM-p5,0,5,D3-AC/PP-AF-mBHI-mGAM,0.17744813261019285,0.16512883596707706,0.20348872979681987,7904
17,D3-e003Coalescence-mGAM-p3,D3-e003Coalescence-mGAM-p5,3,5,D3-AC/PP-AF-mBHI-mGAM,-0.5816879034970825,-0.6190116603486301,-0.5142623003189601,7904
18,B5-e003Coalescence-Inoculumn-mBHI,F5-e003Coalescence-mGAM-p3_S72,0,3,F5-AC/PP-AF-mBHI-mGAM,0.5520489140606868,0.5216149076128007,0.5873021686927913,7904
19,B5-e003Coalescence-Inoculumn-mBHI,F5-e003Coalescence-mGAM-p5_S64,0,5,F5-AC/PP-AF-mBHI-mGAM,0.1824374980526181,0.17004621059627023,0.19640507368169638,7904
20,B5-e003Coalescence-Inoculumn-mBHI,F5-e003Coalescence-mGAM-p7_S160,0,7,F5-AC/PP-AF-mBHI-mGAM,0.21716201927581003,0.20842290819015763,0.22685884179412075,7904
21,F5-e003Coalescence-mGAM-p3_S72,F5-e003Coalescence-mGAM-p5_S64,3,5,F5-AC/PP-AF-mBHI-mGAM,-0.3701377338805699,-0.436834278424876,-0.313938727740748,7904
22,F5-e003Coalescence-mGAM-p3_S72,F5-e003Coalescence-mGAM-p7_S160,3,7,F5-AC/PP-AF-mBHI-mGAM,-0.033820872450562006,-0.06758785079770967,-0.007892546591865642,7904
23,F5-e003Coalescence-mGAM-p5_S64,F5-e003Coalescence-mGAM-p7_S160,5,7,F5-AC/PP-AF-mBHI-mGAM,0.303206947214649,0.2542083855463011,0.347356675796345,7904
