,index,fixed_diffs,num_int_sites,sample1,species_id
0,A8-e003Coalescence-mBHI-p3,0.0,513502,A8-e003Coalescence-mBHI-p3,102903
1,B8-e003Assembly-mGAM-p5,1.0,903760,A8-e003Coalescence-mBHI-p3,102903
2,A2-e003Coalescence-Inoculumn-mGAM,1.0,1126699,A8-e003Coalescence-mBHI-p3,102903
3,D8-e003Assembly-mGAM-p3,2.0,620352,A8-e003Coalescence-mBHI-p3,102903
4,G4-e004Assembly-epsilon-p5,1683.0,1011564,A8-e003Coalescence-mBHI-p3,102903
5,B8-e003Assembly-mGAM-p3,2.0,479056,A8-e003Coalescence-mBHI-p3,102903
6,B2-e003Coalescence-Inoculumn-mGAM,1.0,1114681,A8-e003Coalescence-mBHI-p3,102903
7,A3-e003Coalescence-Inoculumn-mGAM,2.0,1112143,A8-e003Coalescence-mBHI-p3,102903
8,C2-e003Coalescence-Inoculumn-mGAM,1.0,1064853,A8-e003Coalescence-mBHI-p3,102903
9,A8-e003Coalescence-mGAM-p7,1.0,1109235,A8-e003Coalescence-mBHI-p3,102903
10,A5-e003Coalescence-Inoculumn-mGAM,1.0,1112405,A8-e003Coalescence-mBHI-p3,102903
11,B8-e003GlycerolRevival-mGAM-p2,2.0,1097240,A8-e003Coalescence-mBHI-p3,102903
12,D2-e003Coalescence-Inoculumn-mGAM,1.0,1110168,A8-e003Coalescence-mBHI-p3,102903
13,A4-e003Coalescence-Inoculumn-mGAM,2.0,1126282,A8-e003Coalescence-mBHI-p3,102903
14,E8-e003Coalescence-mGAM-p5_S53,2.0,1103195,A8-e003Coalescence-mBHI-p3,102903
15,G100-e003Coalescence-mBHI-p3_S131,2.0,1093039,A8-e003Coalescence-mBHI-p3,102903
16,E8-e003Coalescence-mBHI-p3_S105,2.0,1088219,A8-e003Coalescence-mBHI-p3,102903
17,E8-e003Coalescence-mGAM-p7_S149,2.0,1112391,A8-e003Coalescence-mBHI-p3,102903
0,A8-e003Coalescence-mBHI-p3,0.0,513502,B8-e003Assembly-mGAM-p5,102903
1,B8-e003Assembly-mGAM-p5,0.0,903760,B8-e003Assembly-mGAM-p5,102903
2,A2-e003Coalescence-Inoculumn-mGAM,0.0,1126699,B8-e003Assembly-mGAM-p5,102903
3,D8-e003Assembly-mGAM-p3,0.0,620352,B8-e003Assembly-mGAM-p5,102903
4,G4-e004Assembly-epsilon-p5,2988.0,1011564,B8-e003Assembly-mGAM-p5,102903
5,B8-e003Assembly-mGAM-p3,0.0,479056,B8-e003Assembly-mGAM-p5,102903
6,B2-e003Coalescence-Inoculumn-mGAM,0.0,1114681,B8-e003Assembly-mGAM-p5,102903
7,A3-e003Coalescence-Inoculumn-mGAM,0.0,1112143,B8-e003Assembly-mGAM-p5,102903
8,C2-e003Coalescence-Inoculumn-mGAM,0.0,1064853,B8-e003Assembly-mGAM-p5,102903
9,A8-e003Coalescence-mGAM-p7,0.0,1109235,B8-e003Assembly-mGAM-p5,102903
10,A5-e003Coalescence-Inoculumn-mGAM,0.0,1112405,B8-e003Assembly-mGAM-p5,102903
11,B8-e003GlycerolRevival-mGAM-p2,0.0,1097240,B8-e003Assembly-mGAM-p5,102903
12,D2-e003Coalescence-Inoculumn-mGAM,0.0,1110168,B8-e003Assembly-mGAM-p5,102903
13,A4-e003Coalescence-Inoculumn-mGAM,0.0,1126282,B8-e003Assembly-mGAM-p5,102903
