,index,fixed_diffs,comparisons,sample1,species_id
0,A_C3_C4_AE_AE_mBHI_mBHI_2_S27,0,1741777,A_C3_C4_AE_AE_mBHI_mBHI_2_S27,102684
1,A_C5_C8_AA_AE_mGAM_mBHI_2_S29,1,1602127,A_C3_C4_AE_AE_mBHI_mBHI_2_S27,102684
2,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,0,1762769,A_C3_C4_AE_AE_mBHI_mBHI_2_S27,102684
3,A_E10_A3_ACPP_AA_mBHI_mGAM_4_S58,95,1720591,A_C3_C4_AE_AE_mBHI_mBHI_2_S27,102684
4,A_E11_A4_AE_AA_mBHI_mGAM_4_S59,0,1381338,A_C3_C4_AE_AE_mBHI_mBHI_2_S27,102684
5,A_G1_C2_AA_AE_mBHI_mGAM_2_S73,0,1693008,A_C3_C4_AE_AE_mBHI_mBHI_2_S27,102684
6,A_G3_C4_AE_AE_mBHI_mGAM_2_S75,0,1733375,A_C3_C4_AE_AE_mBHI_mBHI_2_S27,102684
7,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,0,1669385,A_C3_C4_AE_AE_mBHI_mBHI_2_S27,102684
8,A_G9_C2_AA_AE_mBHI_mGAM_4_S81,0,1726628,A_C3_C4_AE_AE_mBHI_mBHI_2_S27,102684
9,A_G10_C3_ACPP_AE_mBHI_mGAM_4_S82,6,921285,A_C3_C4_AE_AE_mBHI_mBHI_2_S27,102684
10,A_H3_D4_AE_AF_mBHI_mGAM_2_S87,19,1163181,A_C3_C4_AE_AE_mBHI_mBHI_2_S27,102684
11,B_A7_E10_AE_AA_mGAM_mBHI_2_S103,0,1745863,A_C3_C4_AE_AE_mBHI_mBHI_2_S27,102684
12,B_A11_A10_AE_AA_mGAM_mBHI_4_S107,0,1747961,A_C3_C4_AE_AE_mBHI_mBHI_2_S27,102684
13,B_C7_G10_AE_AE_mGAM_mBHI_2_S127,16,1756982,A_C3_C4_AE_AE_mBHI_mBHI_2_S27,102684
14,B_C9_C8_AA_AE_mGAM_mBHI_4_S129,0,1447629,A_C3_C4_AE_AE_mBHI_mBHI_2_S27,102684
15,B_C11_C10_AE_AE_mGAM_mBHI_4_S131,10,1747295,A_C3_C4_AE_AE_mBHI_mBHI_2_S27,102684
16,B_E2_E3_ACPP_AA_mBHI_mGAM_2_S146,70,1403382,A_C3_C4_AE_AE_mBHI_mBHI_2_S27,102684
17,B_E7_E10_AE_AA_mGAM_mGAM_2_S151,4,1706355,A_C3_C4_AE_AE_mBHI_mBHI_2_S27,102684
18,B_E11_A10_AE_AA_mGAM_mGAM_4_S155,0,902524,A_C3_C4_AE_AE_mBHI_mBHI_2_S27,102684
19,B_G1_G2_AA_AE_mBHI_mGAM_2_S169,0,1448498,A_C3_C4_AE_AE_mBHI_mBHI_2_S27,102684
20,B_G7_G10_AE_AE_mGAM_mGAM_2_S175,26,1736679,A_C3_C4_AE_AE_mBHI_mBHI_2_S27,102684
21,B_G11_C10_AE_AE_mGAM_mGAM_4_S179,10,1517709,A_C3_C4_AE_AE_mBHI_mBHI_2_S27,102684
22,C_A7_A10_AE_AA_mGAM_mBHI_6_S199,0,1669072,A_C3_C4_AE_AE_mBHI_mBHI_2_S27,102684
23,C_C3_C4_AE_AE_mBHI_mBHI_6_S219,0,1732501,A_C3_C4_AE_AE_mBHI_mBHI_2_S27,102684
