,D5-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.1502206825443034,0.8316207148083363
D2-e004Assembly-mGAM-p7,0.12335607804388346,0.8895443016809312
C11-e003Coalescence-mBHI-p3,0.2225,0.9540344024843354
D11-e003Coalescence-mBHI-p5,0.261,0.9587307194395851
D10-e003Coalescence-mBHI-p3,0.05769554307984879,0.9558629258380272
F3-e004Assembly-epsilon-p3,0.01977838631379199,0.9957872259119191
D4-e003Coalescence-mBHI-p5,0.07652226475328477,0.9393115230272874
B3-e004Assembly-mBHI-p7,0.014210315630718348,0.9871496857951411
D4-e003Coalescence-mBHI-p3,0.11933166704864114,0.9306417406026142
C3-e004Assembly-mBHI-p5,0.043720990784605424,0.9591416910971869
B12-e003Coalescence-mBHI-p3,0.19999413048806616,0.8335
D3-e004Assembly-mGAM-p7,0.13922027822341465,0.5
D11-e003Coalescence-mGAM-p5,0.04607432748804107,0.9848132650306213
A11-e003Coalescence-mGAM-p7,0.1588507841661452,0.8407480924954273
D3-e003Coalescence-mBHI-p5,0.04266289548635982,0.9672044669415636
B11-e003Coalescence-mGAM-p3,0.03288202460515177,0.9868817867766254
B5-e003Assembly-mBHI-p5,0.21389106531124136,0.8035575006097256
D5-e003Coalescence-mGAM-p5,0.00833724288254601,0.981438435037426
B5-e003Coalescence-mBHI-p5,0.0658775387107464,0.9791182394171042
D5-e003Coalescence-mBHI-p7,0.0411507422564127,0.9632275219874683
A5-e003Coalescence-mGAM-p3,0.09394864172900506,0.8895443016809312
D8-e003Coalescence-mGAM-p5,0.016794009381758047,0.9761487032302281
A12-e003Coalescence-mGAM-p3,0.12749715474006237,0.947467888553526
D9-e003Coalescence-mGAM-p7,0.060876871884034026,0.9540344024843354
D4-e003Coalescence-mBHI-p7,0.333,0.88
B5-e003Coalescence-Inoculumn-mGAM,0.1502206825443034,0.8634983649960806
D10-e003Coalescence-mBHI-p5,0.09765680600877652,0.9540344024843354
D5-e003Coalescence-mBHI-p3,0.09916445368671517,0.9591416910971869
D9-e003Coalescence-mGAM-p5,0.097,0.974446957064121
D10-e003Coalescence-mGAM-p5,0.0329387693553732,0.9836022334707818
D4-e003Coalescence-mGAM-p5,0.022105255291885166,0.9845668079725005
C3-e004Assembly-mBHI-p7,0.004990239764888182,0.9885928580666308
B5-e003Coalescence-mGAM-p5,0.009875474357554374,1.0
G3-e004Assembly-epsilon-p3,0.01582720856015873,0.9935748428975705
B5-e003Coalescence-mGAM-p7,0.13615781499955304,0.9115658273705395
D8-e003Coalescence-mBHI-p5,0.05195520991279672,0.9312178657326419
D5-e003Coalescence-Inoculumn-mGAM,0.019996732648994306,1.0
B3-e004Assembly-mBHI-p5,0.04635657793921389,0.9306417406026142
B5-e003Coalescence-mBHI-p3,0.08110679485362907,0.9591416910971869
C5-e003Coalescence-mGAM-p7,0.02052601146659317,0.9911063658140515
A4-e003Coalescence-mGAM-p5,0.0915,0.9957872259119191
D4-e003Coalescence-mGAM-p7,0.029224805575948157,1.0
C5-e003Coalescence-mBHI-p5,0.2765,0.9587307194395851
C5-e003Coalescence-mGAM-p3,0.019674445853072438,0.9959978646163232
D3-e003Coalescence-mBHI-p7,0.15,0.833
D5-e003Coalescence-Inoculumn-mBHI,1.0,0.5
C11-e003Coalescence-mGAM-p5,0.016794009381758047,0.9927233902114967
A5-e003Coalescence-mBHI-p7,0.02491661282756141,0.9540344024843354
D2-e003Coalescence-mGAM-p5,0.0259957524436926,1.0
D3-e003Coalescence-mGAM-p3,0.022148100291165696,0.981438435037426
D9-e003Coalescence-mGAM-p3,0.04223480019737098,0.9860788262780695
D3-e003Coalescence-mGAM-p5,0.009751518968310816,0.9952270261524809
B11-e003Coalescence-mGAM-p7,0.04399524908904094,0.8895443016809312
B5-e003Coalescence-mBHI-p7,0.04776184013692484,0.981438435037426
D4-e003Coalescence-Inoculumn-mBHI,0.571,0.7556104885344288
C2-e004Assembly-mBHI-p7,0.12749715474006237,0.556
D10-e003Coalescence-mGAM-p7,0.027246839580529186,0.9933178366134734
C12-e003Coalescence-mGAM-p3,0.08124185801236274,0.9625193907903584
C11-e003Coalescence-mGAM-p3,0.017567343656199042,0.9912545245177503
C11-e003Coalescence-mBHI-p5,0.3125,0.771
D10-e003Coalescence-mGAM-p3,0.01924792147645541,0.9836022334707818
D11-e003Coalescence-mGAM-p7,0.08110679485362907,0.9591416910971869
D5-e003Coalescence-mGAM-p3,0.014379608111821226,0.9952916054309684
F4-e004Assembly-epsilon-p7,0.07240251462406454,0.9115658273705395
D9-e003Coalescence-mBHI-p5,0.12749715474006237,0.8895443016809312
D4-e003Coalescence-mGAM-p3,0.02961612997883607,0.9965198822750636
D9-e003Coalescence-mBHI-p7,0.11933166704864114,0.9625193907903584
C5-e003Coalescence-mBHI-p7,0.357,0.9033512639708148
C11-e003Coalescence-mGAM-p7,0.043842699473535696,0.9825090490355006
D10-e003Coalescence-mBHI-p7,0.2405,0.75
C3-e004Assembly-mBHI-p3,0.010020315632190522,0.9952916054309684
A11-e003Coalescence-mBHI-p5,0.2145,0.667
A5-e003Coalescence-Inoculumn-mGAM,0.0973101413590328,0.8316207148083363
AG-Fecal,0.03757893399620478,0.048550781578170076
B5-e003Coalescence-mGAM-p3,0.02297549011708877,0.9933297743605386
F3-e004Assembly-epsilon-p5,0.05373207015404045,0.9540344024843354
D2-e003Coalescence-Inoculumn-mGAM,0.0973101413590328,0.9306417406026142
B3-e004Assembly-mBHI-p3,0.018473410319933853,0.9832945915336834
D3-e003Coalescence-Inoculumn-mGAM,0.049785417898973366,0.9665704745340621
B11-e003Coalescence-mBHI-p3,0.03757893399620478,0.9737635735532509
C5-e003Coalescence-Inoculumn-mGAM,0.0710866257608174,0.9540344024843354
B2-e004Assembly-mBHI-p3,0.10202968633771303,0.8407480924954273
G3-e004Assembly-epsilon-p5,0.176,0.95144921842183
A11-e003Coalescence-mBHI-p3,0.214,0.9770726219108806
B2-e004Assembly-mBHI-p5,0.09478216768108987,0.7556104885344288
F3-e004Assembly-epsilon-p7,0.034162667269277074,0.9848132650306213
A11-e003Coalescence-mGAM-p3,0.018380392093671018,0.9888630610224556
H5-e003Coalescence-mBHI-p5_S40,0.118,0.9877425073291561
G5-e003Coalescence-mBHI-p7_S124,0.188,0.923
H111-e003Coalescence-mGAM-p7_S188,0.021860495392302712,0.990719217518713
H4-e003Coalescence-mGAM-p7_S183,0.006266042759206028,0.9981808475528742
F5-e003Coalescence-mGAM-p5_S64,0.0030014074377165633,0.9967982916930586
F5-e003Coalescence-mGAM-p7_S160,0.00441383446723024,0.9952916054309684
H3-e003Coalescence-mBHI-p3_S46,0.025096205223141488,0.9875064635967862
H3-e003Coalescence-mBHI-p7_S134,0.09440987020836893,0.9393115230272874
H111-e003Coalescence-mBHI-p3_S144,0.197,0.887
G111-e003Coalescence-mGAM-p5_S80,0.023689749509483583,0.9938428686404972
F111-e003Coalescence-mGAM-p5_S68,0.02546509619668582,0.9140900124185021
G111-e003Coalescence-mBHI-p5_S32,0.172,0.833
G5-e003Coalescence-mBHI-p3_S36,0.0973101413590328,0.9115658273705395
H2-e003Coalescence-mGAM-p7_S181,0.009833213502257493,0.9949377550102071
H3-e003Coalescence-mGAM-p3_S94,0.0364632778439383,0.9540344024843354
E5-e003Coalescence-mBHI-p7_S100,0.02052601146659317,0.9708484150591676
F5-e003Coalescence-mGAM-p3_S72,0.04479969965627232,0.922620098949222
E5-e003Coalescence-mBHI-p5_S4,0.07528861566942446,0.8895443016809312
F111-e003Coalescence-mGAM-p7_S164,0.05368419142314969,0.9306417406026142
E111-e003Coalescence-mBHI-p5_S8,0.06335220029605647,0.922620098949222
H100-e003Coalescence-mBHI-p5_S43,0.11399999999999999,0.9613100494746111
F5-e003Coalescence-mBHI-p5_S16,0.13176186376144539,0.9115658273705395
H8-e003Coalescence-mBHI-p7_S137,0.15,0.9297100101605926
E111-e003Coalescence-mBHI-p3_S108,0.07377490141343786,0.922620098949222
G5-e003Coalescence-mBHI-p5_S28,0.12,0.9845240197898444
H111-e003Coalescence-mGAM-p5_S92,0.014238064472892234,1.0
H9-e003Coalescence-mGAM-p5_S90,0.06407838489206803,0.9761351307624049
H2-e003Coalescence-mGAM-p3_S93,0.04697366749525598,0.9393115230272874
G111-e003Coalescence-mGAM-p3_S180,0.06346509738783367,0.9226810111766518
G5-e003Coalescence-mGAM-p3_S84,0.01762968198232095,0.9798181335025007
H8-e003Coalescence-mBHI-p5_S41,0.049183267608958574,0.9781363112943757
G5-e003Coalescence-mGAM-p5_S76,0.00678959698936011,0.9965198822750636
G5-e003Coalescence-mGAM-p7_S172,0.003949291355015072,1.0
E5-e003Coalescence-mGAM-p3_S60,0.1346537825253956,0.7556104885344288
E5-e003Coalescence-mGAM-p7_S148,0.014696693663004535,0.9971413318688023
H9-e003Coalescence-mGAM-p7_S186,0.058449611151896314,0.989994661540808
H5-e003Coalescence-mGAM-p3_S96,0.05143842782051587,0.9033512639708148
H3-e003Coalescence-mGAM-p7_S182,0.007796345712329804,0.9938428686404972
H5-e003Coalescence-mGAM-p5_S88,0.024445333790096085,0.9919957292326463
H8-e003Coalescence-mGAM-p5_S89,0.02716148198899565,0.9708484150591676
H4-e003Coalescence-mBHI-p7_S135,0.211,0.9665704745340621
G111-e003Coalescence-mBHI-p7_S128,0.188,0.9380960791593776
H3-e003Coalescence-mBHI-p5_S38,0.07836317123247667,0.9460546871353666
H4-e003Coalescence-mBHI-p3_S47,0.02990324628296508,0.9754850146583122
H111-e003Coalescence-mBHI-p5_S44,0.269,0.9613100494746111
E111-e003Coalescence-mBHI-p7_S104,0.167,0.9865136717838416
E111-e003Coalescence-mGAM-p5_S56,0.028884169381880667,1.0
H4-e003Coalescence-mBHI-p5_S39,0.07052685410922901,0.9832945915336834
H100-e003Coalescence-mBHI-p7_S139,0.25,0.9730852518084251
H9-e003Coalescence-mBHI-p5_S42,0.023632502221538728,0.9848132650306213
H111-e003Coalescence-mGAM-p3_S192,0.03650930645924713,0.9825090490355006
F5-e003Coalescence-mBHI-p3_S24,0.07836317123247667,0.9591416910971869
H5-e003Coalescence-mBHI-p7_S136,0.09440987020836893,0.922620098949222
F111-e003Coalescence-mBHI-p7_S116,0.1439154243845307,0.8035575006097256
F5-e003Coalescence-mBHI-p7_S112,0.07307116578922616,0.763
F111-e003Coalescence-mBHI-p3_S120,0.06845494961108838,0.9540344024843354
H3-e003Coalescence-mGAM-p5_S86,0.012838116664820686,1.0
H4-e003Coalescence-mGAM-p5_S87,0.018473410319933853,0.9832945915336834
H9-e003Coalescence-mBHI-p7_S138,0.1552337282316277,0.8316207148083363
H8-e003Coalescence-mGAM-p7_S185,0.012318669744931463,0.9895054294213004
E5-e003Coalescence-mGAM-p5_S52,0.011847874065045215,1.0
