,index,fixed_diffs,comparisons,sample1,species_id
0,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,0,1293375,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
1,B_A10_A9_ACPP_AA_mGAM_mBHI_4_S106,6,1304979,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
2,B_E6_E9_ACPP_AA_mGAM_mGAM_2_S150,2,1302153,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
3,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,4,1305615,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
4,B_G6_G9_ACPP_AE_mGAM_mGAM_2_S174,1,1276101,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
5,B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,1,1219466,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
6,C9-e003Coalescence-mGAM-p3,72,1312343,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
7,B9-e003Coalescence-mGAM-p5,80,1345330,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
8,B8-e003Coalescence-mBHI-p5,93,1334792,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
9,B11-e003Coalescence-mGAM-p3,838,309514,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
10,B10-e003Coalescence-mGAM-p3,84,1323117,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
11,A9-e003Coalescence-mGAM-p7,79,1347342,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
12,A9-e003Coalescence-mBHI-p5,67,1071856,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
13,B9-e003Coalescence-mBHI-p5,93,1337179,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
14,B10-e003Coalescence-mGAM-p7,80,1313564,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
15,A9-e003Coalescence-mBHI-p7,85,1289181,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
16,B9-e003Coalescence-mBHI-p3,82,1290380,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
17,C9-e003Coalescence-mGAM-p5,45,882554,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
18,B8-e003Coalescence-mGAM-p7,86,1345580,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
19,B8-e003Coalescence-mBHI-p7,59,993160,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
20,F8-e003Coalescence-mBHI-p3_S117,3,1285557,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
21,F100-e003Coalescence-mGAM-p7_S163,2,1293998,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
22,F9-e003Coalescence-mGAM-p5_S66,1,1002974,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
23,E9-e003Coalescence-mBHI-p7_S102,8,1210032,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
24,F8-e003Coalescence-mGAM-p5_S65,6,1296361,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
25,G9-e003Coalescence-mGAM-p5_S78,6,1284630,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
26,F9-e003Coalescence-mBHI-p3_S118,3,597096,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
27,G9-e003Coalescence-mGAM-p7_S174,3,1299946,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
28,F9-e003Coalescence-mGAM-p7_S162,9,1272397,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
29,F8-e003Coalescence-mGAM-p7_S161,9,1288584,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
30,F100-e003Coalescence-mBHI-p7_S115,8,1287156,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
31,F100-e003Coalescence-mGAM-p3_S167,2,1212829,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
32,E9-e003Coalescence-mGAM-p3_S154,2,842521,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
33,F8-e003Coalescence-mBHI-p7_S113,7,1225036,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
34,F100-e003Coalescence-mGAM-p5_S67,9,1267938,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
35,E9-e003Coalescence-mGAM-p5_S54,1,883648,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
36,G9-e003Coalescence-mBHI-p5_S30,6,1288423,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
37,G9-e003Coalescence-mGAM-p3_S178,2,1263307,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
38,F8-e003Coalescence-mBHI-p5_S17,6,1286625,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
39,B5-e003Coalescence-Inoculumn-mGAM,317,1185518,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
40,B2-e003Coalescence-Inoculumn-mGAM,47,981015,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
41,A3-e003Coalescence-Inoculumn-mGAM,70,770102,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
42,B3-e003Coalescence-Inoculumn-mGAM,68,1342735,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
43,B4-e003Coalescence-Inoculumn-mGAM,68,1338408,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
44,B10-e003Coalescence-mGAM-p1_S769,0,1301477,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
45,B8-e003Coalescence-mBHI-p1_S749,0,1298972,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
46,B9-e003Coalescence-mGAM-p1_S761,1,1286562,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
47,F8-e003Coalescence-mGAM-p1_S817,0,1289351,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
48,H9-e003Coalescence-mGAM-p1_S827,275,1019103,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
49,F11-e003Coalescence-mBHI-p1_S837,270,1111356,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
50,B8-e003Coalescence-mGAM-p1_S753,0,1285884,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,100130
