,A2-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-Inoculumn-mGAM
A3-e003Coalescence-Inoculumn-mGAM,3532,3855
B2-e003Coalescence-Inoculumn-mGAM,3532,3855
