,C4-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
C5-e003Coalescence-mBHI-inoculumn-redo,0.0,0.0
C5-e003Coalescence-mBHI-p5,0.0,0.0
C5-e003Coalescence-mBHI-p7,0.0,0.0
C5-e003Coalescence-mGAM-p3,0.0,0.0
D4-e003Coalescence-Inoculumn-mBHI,0.0,0.0
D4-e003Coalescence-mGAM-p5,0.0,0.0
G5-e003Coalescence-mBHI-p7_S124,0.0,0.0
G5-e003Coalescence-mGAM-p3_S84,0.0,0.0
G5-e003Coalescence-mGAM-p7_S172,0.0,0.0
H4-e003Coalescence-mBHI-p7_S135,0.0,0.0
H4-e003Coalescence-mGAM-p3_S95,0.0,0.0
H4-e003Coalescence-mGAM-p5_S87,0.0,0.0
H4-e003Coalescence-mGAM-p7_S183,0.0,0.0
