,A2-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
A4-e003Coalescence-mBHI-inoculumn-redo,606,633
C2-e003Coalescence-mBHI-inoculumn-redo,660,674
C2-e003Coalescence-mGAM-p7,494,475
