,A2-e003Coalescence-mBHI-inoculumn-redo,B3-e003Coalescence-Inoculumn-mBHI
A2-e003Coalescence-mBHI-inoculumn-redo,155,1158
B3-e003Coalescence-Inoculumn-mBHI,155,1158
A3-e003Coalescence-mBHI-inoculumn-redo,155,1158
B2-e003Coalescence-Inoculumn-mBHI,155,1158
