,A2-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
A5-e003Coalescence-Inoculumn-mBHI,261,1950
A5-e003Coalescence-mBHI-inoculumn-redo,355,2668
A5-e003Coalescence-mBHI-p7,240,1789
D2-e003Coalescence-Inoculumn-mBHI,353,2639
