,B3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
C9-e003Coalescence-mGAM-p3,0.0,0.542232722976964
D2-e004Assembly-mGAM-p7,0.8609324758842444,0.26934435912581217
C9-e003Coalescence-mGAM-p7,0.0,0.6763142350856468
e004-inoculumn-fecal-BD,0.6113344051446945,0.34672179562906086
B9-e003Coalescence-mGAM-p5,0.0,0.5361291592833235
F4-e004Assembly-epsilon-p5,0.614951768488746,0.5768852136247293
e004-inoculumn-fecal-AK,0.8382234726688103,0.265406576097657
C8-e003Assembly-mGAM-p3,0.6497186495176849,0.7156920653671983
D4-e004Assembly-mGAM-p5,0.6207797427652733,0.761370348493798
B11-e003Coalescence-mGAM-p3,0.0,0.8424886788737941
D8-e003Assembly-mGAM-p5,0.4694533762057878,0.5254971451073046
D8-e003Assembly-mGAM-p3,0.4127813504823151,0.48395353416026776
E4-e004Assembly-mGAM-p7,0.6388665594855305,0.7883441622366607
D2-e004Assembly-mGAM-p3,0.8032556270096463,0.24808033077377437
B5-e003Coalescence-Inoculumn-mGAM,0.005627009646302251,0.003150226422524119
B11-e003Assembly-mGAM-p5,0.7879823151125402,0.0
F5-e004Assembly-epsilon-p5,0.6161575562700965,0.7692459145501083
D5-e003Coalescence-Inoculumn-mGAM,0.9989951768488746,0.0
F2-e004Assembly-epsilon-p3,0.8108922829581994,0.2528056704075605
BF-Fecal,0.680064308681672,0.5623154164205553
E4-e004Assembly-mGAM-p3,0.5864147909967846,0.7322307540854499
B9-e003GlycerolRevival-mGAM-p2,0.0,0.7318369757826344
B2-e003Coalescence-Inoculumn-mGAM,0.0,0.9440834810001969
A3-e003Coalescence-Inoculumn-mGAM,0.0,0.6985627091947234
G4-e004Assembly-epsilon-p3,0.6965434083601286,0.24906477653081316
G2-e004Assembly-epsilon-p3,0.8816318327974276,0.27544792281945263
BG-Fecal,0.5217041800643086,0.30261862571372317
B9-e003Assembly-mGAM-p5,0.00040192926045016077,0.5205749163221106
E2-e004Assembly-mGAM-p7,0.8516881028938906,0.26284701712935615
B11-e003Assembly-mGAM-p3,0.5502411575562701,0.0
C3-e003Coalescence-Inoculumn-mGAM,0.0,0.9501870446938374
F4-e004Assembly-epsilon-p3,0.5884244372990354,0.37172671785784606
F5-e004Assembly-epsilon-p3,0.6306270096463023,0.7838157117542823
E2-e004Assembly-mGAM-p5,0.8808279742765274,0.2738728096081906
B3-e003Coalescence-Inoculumn-mGAM,0.0,0.9556999409332546
D4-e004Assembly-mGAM-p3,0.5311495176848875,0.655050206733609
E4-e004Assembly-mGAM-p5,0.6491157556270096,0.7979917306556409
B4-e003Coalescence-Inoculumn-mGAM,0.0,0.961803504626895
F2-e004Assembly-epsilon-p7,0.7268890675241158,0.23370742272100808
B2-e003Assembly-mBHI-p3,0.31229903536977494,0.36365426265012796
F4-e004Assembly-epsilon-p7,0.5952572347266881,0.33510533569600315
B11-e003GlycerolRevival-mGAM-p2,0.8028536977491961,0.0
E2-e004Assembly-mGAM-p3,0.40896302250803857,0.12738728096081905
D4-e004Assembly-mGAM-p7,0.6523311897106109,0.7989761764126797
A5-e003Coalescence-Inoculumn-mGAM,0.9817122186495176,0.0
G2-e004Assembly-epsilon-p5,0.742363344051447,0.2335105335696003
BK-Fecal,0.23030546623794212,0.2892301634179957
F2-e004Assembly-epsilon-p5,0.3852491961414791,0.12384327623547943
C9-e003GlycerolRevival-mGAM-p2,0.3587218649517685,0.39712541838944676
C9-e003Coalescence-mGAM-p5,0.0,0.7058476077968104
D2-e003Coalescence-Inoculumn-mGAM,0.9722668810289389,0.0
D3-e003Coalescence-Inoculumn-mGAM,0.00020096463022508038,0.008663122661941327
C5-e003Coalescence-Inoculumn-mGAM,0.9877411575562701,0.0
BC-Fecal,0.37057877813504825,0.45304193738924986
F111-e003Coalescence-mGAM-p3_S168,0.0012057877813504824,0.575506989564875
G9-e003Coalescence-mGAM-p3_S178,0.0008038585209003215,0.6869462492616657
