,0
C9-e003Coalescence-mGAM-p3,6.0
C9-e003Coalescence-mGAM-p7,5.0
C8-e003Coalescence-mGAM-p7,6.0
Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629,5.0
e004-inoculumn-fecal-BD,15.0
G8-e003Coalescence-mGAM-p5_S77,5.0
Coalescence-C9-A8-AA-AA-mGAM-mGAM-5_S652,4.0
H8-e003Coalescence-mBHI-p5_S41,4.0
G8-e003Coalescence-mGAM-p1_S818,4.0
G111-e003Coalescence-mGAM-p3_S180,4.0
B5-e004Assembly-mBHI-p7,4.0
G100-e003Coalescence-mGAM-p5_S79,4.0
Assembly-G11-D9-ACPP-mGAM-3_S702,5.0
G8-e003Coalescence-mGAM-p7_S173,6.0
B8-e003Assembly-mGAM-p5,4.0
G9-e003Coalescence-mGAM-p3_S178,7.0
F100-e003Coalescence-mGAM-p5_S67,4.0
F10-e003Coalescence-mGAM-p1_S833,13.0
E100-e003Coalescence-mGAM-p3_S155,5.0
e003-inoculumn-fecal-AA,4.0
E8-e003Coalescence-mBHI-p7_S101,6.0
B10-e003Assembly-mGAM-p5,4.0
Coalescence-E8-D11-AF-AF-mGAM-mBHI-3_S675,9.0
G9-e003Coalescence-mGAM-p1_S826,17.0
E8-e003Coalescence-mGAM-p3_S153,11.0
Coalescence-D3-C8-AA-AE-mGAM-mGAM-5_S658,4.0
B10-e003Coalescence-mGAM-p3,4.0
D10-e003Coalescence-mBHI-p5,4.0
Coalescence-F9-C8-AA-AE-mGAM-mGAM-3_S688,8.0
C9-e003Coalescence-mGAM-p1_S762,23.0
BB-Fecal,92.0
Coalescence-H12-AA-fecal-0_S715,30.0
Coalescence-E12-C8-AA-AE-mGAM-mBHI-3_S679,4.0
Coalescence-E7-C8-AA-AE-mGAM-mGAM-3_S674,12.0
H111-e003Coalescence-mBHI-p3_S144,7.0
BF-Fecal,8.0
AM-Fecal,39.0
e003-inoculumn-fecal-inoculumn,4.0
H11-e003Coalescence-mBHI-p1_S839,5.0
e003-inoculumn-fecal-AC,22.0
A9-e003Coalescence-mGAM-p1_S760,4.0
G10-e003Coalescence-mGAM-p1_S834,7.0
G100-e003Coalescence-mBHI-p3_S131,13.0
Coalescence-C10-B10-ACPP-AE-mGAM-mGAM-5_S653,6.0
A10-e003Coalescence-mGAM-p3,5.0
G9-e003Coalescence-mGAM-p7_S174,5.0
C11-e003Coalescence-mGAM-p5,6.0
G100-e003Coalescence-mBHI-p5_S31,4.0
G4-e004Assembly-epsilon-p3,5.0
G10-e003Coalescence-mBHI-p1_S830,9.0
E11-e003Coalescence-mBHI-p1_S836,4.0
BG-Fecal,36.0
C10-e003Coalescence-mGAM-p3,7.0
Assembly-G5-C10-AE-mGAM-5_S696,28.0
E100-e003Coalescence-mGAM-p7_S151,4.0
G9-e003Coalescence-mGAM-p5_S78,4.0
C3-e003Coalescence-Inoculumn-mGAM,5.0
D10-e003Coalescence-mGAM-p7,5.0
C11-e003Coalescence-mGAM-p3,11.0
H100-e003Coalescence-mBHI-p7_S139,9.0
H111-e003Coalescence-mBHI-p5_S44,5.0
C10-e003Coalescence-mGAM-p1_S770,10.0
F5-e004Assembly-epsilon-p3,5.0
G8-e003Coalescence-mBHI-p3_S129,4.0
D10-e003Coalescence-mGAM-p3,5.0
C2-e003Coalescence-Inoculumn-mGAM,5.0
B4-e003Coalescence-Inoculumn-mGAM,10.0
F100-e003Coalescence-mGAM-p7_S163,22.0
C4-e003Coalescence-Inoculumn-mGAM,6.0
D10-e003Coalescence-mGAM-p1_S771,12.0
H9-e003Coalescence-mBHI-p1_S823,4.0
G11-e003Coalescence-mGAM-p1_S842,5.0
H10-e003Coalescence-mGAM-p1_S835,5.0
C11-e003Coalescence-mGAM-p7,9.0
B10-e003GlycerolRevival-mGAM-p2,4.0
E100-e003Coalescence-mGAM-p5_S55,4.0
C10-e003Coalescence-mGAM-p5,6.0
Coalescence-A12-D11-AF-AF-mGAM-mBHI-7_S631,5.0
H100-e003Coalescence-mBHI-p5_S43,5.0
e004-inoculumn-fecal-AR,20.0
BK-Fecal,9.0
C9-e003Coalescence-mGAM-p5,7.0
H8-e003Coalescence-mBHI-p7_S137,4.0
C8-e003Coalescence-mBHI-p5,5.0
E8-e003Coalescence-mBHI-p1_S812,5.0
E10-e003Coalescence-mBHI-p1_S828,5.0
G111-e003Coalescence-mBHI-p5_S32,5.0
e003-inoculumn-fecal-AE,30.0
Assembly-G4-B9-ACPP-mGAM-3_S695,4.0
C5-e003Coalescence-Inoculumn-mGAM,9.0
BC-Fecal,19.0
e004-inoculumn-fecal-BE,27.0
Coalescence-C2-A10-AA-AE-mGAM-mGAM-5_S645,4.0
e003-inoculumn-fecal-AF,4.0
A11-e003Coalescence-mBHI-p3,5.0
A4-e003Coalescence-Inoculumn-mGAM,10.0
Coalescence-E6-D8-AA-AF-mGAM-mBHI-3_S673,5.0
C10-e003Coalescence-mGAM-p7,21.0
C10-e003Coalescence-mBHI-p3,6.0
B10-e003Coalescence-mGAM-p1_S769,14.0
E8-e003Coalescence-mGAM-p7_S149,15.0
