,index,fixed_diffs,comparisons,sample1,species_id
0,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,0,2923024,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
1,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,16667,3044113,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
2,A_C5_C8_AA_AE_mGAM_mBHI_2_S29,4702,1705908,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
3,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,14255,2709692,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
4,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,12375,2246093,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
5,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,0,2751800,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
6,A_E8_A11_AF_AA_mGAM_mGAM_2_S56,1,2770685,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
7,A_G5_C8_AA_AE_mGAM_mGAM_2_S77,419,3297558,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
8,A_H5_D8_AA_AF_mGAM_mGAM_2_S89,2,1740042,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
9,B_A7_E10_AE_AA_mGAM_mBHI_2_S103,10940,2770277,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
10,B_A11_A10_AE_AA_mGAM_mBHI_4_S107,17335,3146021,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
11,B_C9_C8_AA_AE_mGAM_mBHI_4_S129,11971,2251792,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
12,B_C11_C10_AE_AE_mGAM_mBHI_4_S131,17288,3145497,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
13,B_C12_C11_AF_AE_mGAM_mBHI_4_S132,17522,3165733,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
14,B_D7_H10_AE_AF_mGAM_mBHI_2_S139,17521,3195078,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
15,B_D11_D10_AE_AF_mGAM_mBHI_4_S143,17523,3167007,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
16,B_E6_E9_ACPP_AA_mGAM_mGAM_2_S150,6,1708293,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
17,B_E7_E10_AE_AA_mGAM_mGAM_2_S151,6880,3130731,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
18,B_E8_E11_AF_AA_mGAM_mGAM_2_S152,3,3123387,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
19,B_E11_A10_AE_AA_mGAM_mGAM_4_S155,15052,2824663,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
20,B_H5_H8_AA_AF_mGAM_mGAM_2_S185,2,3099701,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
21,C_A7_A10_AE_AA_mGAM_mBHI_6_S199,17038,3094774,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
22,C_C1_C2_AA_AE_mBHI_mBHI_6_S217,12789,2360749,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
23,C_C5_C8_AA_AE_mGAM_mBHI_6_S221,17505,3161331,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
24,C_C7_C10_AE_AE_mGAM_mBHI_6_S223,17671,3200347,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
25,C_C8_C11_AF_AE_mGAM_mBHI_6_S224,17548,3129767,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
26,C_D7_D10_AE_AF_mGAM_mBHI_6_S235,17682,3145066,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
27,C_E7_A10_AE_AA_mGAM_mGAM_6_S247,15549,3071643,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
28,C_E8_A11_AF_AA_mGAM_mGAM_6_S248,21,2890785,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
29,D_A6_A9_ACPP_AA_mGAM_mBHI_6_S294,16182,3233862,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
30,D_A7_A10_AE_AA_mGAM_mBHI_6_S295,17562,3183940,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
31,D_A11_E10_AE_AA_mGAM_mBHI_4_S299,16655,3042907,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
32,D_A12_E11_AF_AA_mGAM_mBHI_4_S300,0,2312092,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
33,D_C5_C8_AA_AE_mGAM_mBHI_6_S317,17405,3161826,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
34,D_C7_C10_AE_AE_mGAM_mBHI_6_S319,17687,3214771,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
35,D_C8_C11_AF_AE_mGAM_mBHI_6_S320,17487,3123740,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
36,D_C9_G8_AA_AE_mGAM_mBHI_4_S321,17510,3196895,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
37,D_C11_G10_AE_AE_mGAM_mBHI_4_S323,17684,3191660,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
38,D_C12_G11_AF_AE_mGAM_mBHI_4_S324,17709,3169049,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
39,D_D6_D9_ACPP_AF_mGAM_mBHI_6_S330,17419,3176748,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
40,D_D7_D10_AE_AF_mGAM_mBHI_6_S331,17527,3136255,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
41,D_D11_H10_AE_AF_mGAM_mBHI_4_S335,17727,3157278,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
42,D_E6_A9_ACPP_AA_mGAM_mGAM_6_S342,9782,2930018,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
43,D_E7_A10_AE_AA_mGAM_mGAM_6_S343,14436,2899364,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
44,D_E8_A11_AF_AA_mGAM_mGAM_6_S344,6,2296322,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
45,D_E11_E10_AE_AA_mGAM_mGAM_4_S347,13683,2696154,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
46,D_E12_E11_AF_AA_mGAM_mGAM_4_S348,0,1775816,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
47,D_G3_C4_AE_AE_mBHI_mGAM_6_S363,11090,2051126,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
48,D_G5_C8_AA_AE_mGAM_mGAM_6_S365,11574,2313039,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
49,D_G7_C10_AE_AE_mGAM_mGAM_6_S367,17139,3078210,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
50,D_G8_C11_AF_AE_mGAM_mGAM_6_S368,9116,1706873,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
51,D_G12_G11_AF_AE_mGAM_mGAM_4_S372,13940,2558309,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
52,D_H5_D8_AA_AF_mGAM_mGAM_6_S377,1,3095965,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
53,D_H9_H8_AA_AF_mGAM_mGAM_4_S381,2,2256426,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
54,C11-e003Coalescence-mBHI-p3,13189,2426921,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
55,C8-e003Coalescence-mGAM-p7,2895,2009181,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
56,D10-e003Coalescence-mBHI-p3,12011,2192322,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
57,D10-e003Coalescence-mBHI-p5,17605,3122312,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
58,C8-e003Coalescence-mBHI-p7,16038,2919928,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
59,A10-e003Coalescence-mBHI-p5,17533,3151375,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
60,C10-e003Coalescence-mGAM-p3,8152,1541876,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
61,A4-e003Coalescence-mBHI-p5,13352,2459068,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
62,A10-e003Coalescence-mBHI-p7,17948,3225921,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
63,C10-e003Coalescence-mBHI-p7,17922,3219116,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
64,C11-e003Coalescence-mBHI-p5,17688,3179002,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
65,D10-e003Coalescence-mBHI-p7,17508,3184608,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
66,C10-e003Coalescence-mGAM-p5,14736,2647893,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101345
