,B3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
B11-e003Coalescence-mBHI-p3,0.6,0.571
B11-e003Coalescence-mGAM-p3,0.948,0.09499999999999997
B11-e003Coalescence-mGAM-p7,1.0,0.15600000000000003
B5-e003Coalescence-Inoculumn-mGAM,0.725,0.343
D3-e003Coalescence-Inoculumn-mGAM,0.719,0.34
D9-e003Coalescence-mBHI-p3,1.0,0.625
D9-e003Coalescence-mBHI-p5,1.0,0.357
D9-e003Coalescence-mBHI-p7,0.75,0.45499999999999996
D9-e003Coalescence-mGAM-p3,0.947,0.10999999999999999
D9-e003Coalescence-mGAM-p5,0.873,0.20699999999999996
D9-e003Coalescence-mGAM-p7,1.0,0.128
F111-e003Coalescence-mBHI-p3_S120,0.636,0.571
F111-e003Coalescence-mBHI-p5_S20,1.0,0.571
F111-e003Coalescence-mBHI-p7_S116,0.5,0.571
F111-e003Coalescence-mGAM-p3_S168,1.0,0.086
F111-e003Coalescence-mGAM-p5_S68,1.0,0.10299999999999998
F111-e003Coalescence-mGAM-p7_S164,1.0,0.0
H9-e003Coalescence-mBHI-p5_S42,0.706,0.43500000000000005
H9-e003Coalescence-mBHI-p7_S138,1.0,0.42900000000000005
H9-e003Coalescence-mGAM-p3_S190,1.0,0.0
H9-e003Coalescence-mGAM-p5_S90,1.0,0.08499999999999996
H9-e003Coalescence-mGAM-p7_S186,1.0,0.0
