,0
A_H10_D3_ACPP_AF_mBHI_mGAM_4_S94,10.0
B2-e003Coalescence-mBHI-p3,5.0
B2-e003Coalescence-mBHI-p5,14.0
D3-e003Coalescence-mBHI-p5,2.0
B5-e003Coalescence-mBHI-p5,6.0
D3-e003Coalescence-mBHI-p7,23.0
D3-e003Coalescence-mGAM-p3,4.0
D3-e003Coalescence-mGAM-p5,14.0
B5-e003Coalescence-mBHI-p7,8.0
A9-e003Coalescence-mBHI-p7,9.0
A3-e003Coalescence-mBHI-p3,11.0
B2-e003Coalescence-mBHI-p7,2.0
F5-e003Coalescence-mGAM-p5_S64,9.0
F5-e003Coalescence-mGAM-p7_S160,8.0
H3-e003Coalescence-mBHI-p3_S46,3.0
F9-e003Coalescence-mBHI-p5_S18,5.0
H3-e003Coalescence-mBHI-p7_S134,10.0
E3-e003Coalescence-mBHI-p3_S10,4.0
F9-e003Coalescence-mGAM-p5_S66,12.0
E9-e003Coalescence-mBHI-p7_S102,7.0
F5-e003Coalescence-mBHI-p5_S16,3.0
G3-e003Coalescence-mBHI-p5_S26,9.0
F2-e003Coalescence-mBHI-p3_S21,2.0
F9-e003Coalescence-mGAM-p7_S162,7.0
G3-e003Coalescence-mBHI-p7_S122,15.0
H3-e003Coalescence-mGAM-p7_S182,4.0
E3-e003Coalescence-mBHI-p5_S2,13.0
H3-e003Coalescence-mBHI-p5_S38,3.0
F8-e003Coalescence-mBHI-p7_S113,7.0
F2-e003Coalescence-mBHI-p5_S13,30.0
E9-e003Coalescence-mGAM-p5_S54,9.0
F5-e003Coalescence-mBHI-p7_S112,12.0
H3-e003Coalescence-mGAM-p5_S86,4.0
F8-e003Coalescence-mBHI-p5_S17,3.0
Coalescence-B4-D3-ACPP-AF-mBHI-mGAM-7_S635,9.0
Coalescence-B7-E3-AA-ACPP-mBHI-mBHI-7_S638,19.0
Coalescence-E11-D3-ACPP-AF-mBHI-mBHI-3_S678,9.0
C3-e003Assembly-mBHI-p5,6.0
D3-e003Assembly-mBHI-p3,2.0
D3-e003Assembly-mBHI-p5,12.0
D_B2_e003Assembly_S302,6.0
D_F2_e003Assembly_S350,5.0
D_F10_e003Assembly_S358,2.0
