,sample,boot_med,boot_low,boot_high,actual_med,shifts_low,shifts_high,shifts_med
0,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,0.6940686784599376,0.6897621509824199,0.6977023193160954,0.6940686784599376,0.03299999999999992,0.04699999999999993,0.038999999999999924
1,A_G8_C11_AF_AE_mGAM_mGAM_2_S80,0.5997899159663865,0.5960125918153201,0.604602510460251,0.6004184100418409,0.03600000000000003,0.051000000000000045,0.04400000000000004
2,B_C12_C11_AF_AE_mGAM_mBHI_4_S132,0.972850733389679,0.9697991773906034,0.9754585222218365,0.9727113140649798,-0.0020298820747352065,0.00668012907867328,0.0022063649941397867
3,B_D11_D10_AE_AF_mGAM_mBHI_4_S143,0.9925516525629748,0.9913869491464581,0.9935814325408339,0.9925423403973472,-0.0008854710112807529,0.0022588421715765113,0.0006909289425124365
4,B_D7_H10_AE_AF_mGAM_mBHI_2_S139,0.9043743641912513,0.9016227180527384,0.9075203252032521,0.9043743641912513,0.010987500000000011,0.020000000000000018,0.016000000000000014
5,B_G12_C11_AF_AE_mGAM_mGAM_4_S180,0.8,0.8,0.827300930713547,0.8,0.0,0.03299999999999992,0.0
6,B_G8_G11_AF_AE_mGAM_mGAM_2_S176,0.5815899581589958,0.5761658031088083,0.587117212249208,0.5815899581589958,0.03499999999999992,0.05499999999999994,0.04399999999999993
7,B_H7_H10_AE_AF_mGAM_mGAM_2_S187,0.5935550935550935,0.588053553038105,0.5968911917098446,0.5935550935550935,0.028974999999999917,0.04400000000000004,0.038000000000000034
8,C11-e003Coalescence-mBHI-p5,0.9843988188297258,0.982695157279736,0.9859510117420901,0.9843716057150383,0.002262936759588541,0.007547953031436379,0.004731590693152377
9,C11-e003Coalescence-mGAM-p1_S778,0.5296610169491526,0.5,0.5382131324004306,0.5296610169491526,0.0,0.10099999999999998,0.05600000000000005
10,C11-e003Coalescence-mGAM-p3,0.7446373850868233,0.7413441955193483,0.7476923076923077,0.7446373850868233,0.016000000000000014,0.026000000000000023,0.02100000000000002
11,C11-e003Coalescence-mGAM-p5,0.7467071935157041,0.745158002038736,0.7548918640576725,0.745676500508647,0.01100000000000001,0.029000000000000026,0.019000000000000017
12,C11-e003Coalescence-mGAM-p7,0.8186423505572441,0.8155981614949721,0.8228105906313646,0.8182741116751269,0.010000000000000009,0.024024999999999994,0.016000000000000014
13,C5-e003Coalescence-Inoculumn-mGAM,0.426011435211306,0.42213114754098363,0.4297354431040785,0.4263803680981595,0.015000000000000124,0.029999999999999916,0.02299999999999991
14,C_C8_C11_AF_AE_mGAM_mBHI_6_S224,0.9940755820440341,0.9932873665751066,0.9947953322230602,0.9940635086736026,0.001223390041562858,0.0037001398787115747,0.0024559914655506443
15,C_D7_D10_AE_AF_mGAM_mBHI_6_S235,0.9955407074621753,0.9949536822140589,0.9961040710843224,0.9955279388536641,0.0005651998993551677,0.002556664807928402,0.0015537041828817544
16,C_G8_C11_AF_AE_mGAM_mGAM_6_S272,0.827300930713547,0.827300930713547,0.8350730688935282,0.827300930713547,0.03299999999999992,0.041999999999999926,0.03299999999999992
17,C_H7_D10_AE_AF_mGAM_mGAM_6_S283,0.8874239350912779,0.8853955375253549,0.8893429073012017,0.8874239350912779,0.01200000000000001,0.019000000000000017,0.015000000000000013
18,Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629,0.9987951220285545,0.998465748320997,0.998998342427151,0.9987944995275323,0.001053026444656374,0.002234788489710868,0.0016413611023347596
19,D10-e003Coalescence-mBHI-p3,0.9823794055610952,0.9801011566367323,0.9843110821582133,0.982302644914208,-0.0052087797995798435,0.0008553312493839142,-0.002176096498802016
20,D10-e003Coalescence-mGAM-p1_S771,0.505699481865285,0.5020703933747412,0.5088082901554404,0.505711318795431,0.031000000000000028,0.04300000000000004,0.03700000000000003
21,D10-e003Coalescence-mGAM-p3,0.6142713226046559,0.6080246913580247,0.618856839511776,0.6153846153846154,0.019000000000000017,0.03902500000000001,0.025000000000000022
