,index,fixed_diffs,comparisons,sample1,species_id
0,e003-inoculumn-fecal-AC,0,2390815,e003-inoculumn-fecal-AC,102492
1,e003-inoculumn-fecal-AE,26450,2294046,e003-inoculumn-fecal-AC,102492
2,e003-inoculumn-fecal-AF,16110,2316807,e003-inoculumn-fecal-AC,102492
3,e003-inoculumn-fecal-inoculumn,15494,2357118,e003-inoculumn-fecal-AC,102492
4,C_B1_e003Assembly_6_S205,15101,1881910,e003-inoculumn-fecal-AC,102492
5,C_B9_e003Assembly_4_S213,10640,1337486,e003-inoculumn-fecal-AC,102492
6,C_F4_e003Assembly_6_S256,9804,1406661,e003-inoculumn-fecal-AC,102492
7,C_F8_e003Assembly_6_S260,20388,1676065,e003-inoculumn-fecal-AC,102492
8,C_F12_e003Assembly_4_S264,13445,1061976,e003-inoculumn-fecal-AC,102492
9,D_B7_e003Assembly_S307,25466,2209200,e003-inoculumn-fecal-AC,102492
10,D_F12_e003Assembly_S360,28551,1900656,e003-inoculumn-fecal-AC,102492
0,e003-inoculumn-fecal-AC,26450,2390815,e003-inoculumn-fecal-AE,102492
1,e003-inoculumn-fecal-AE,0,2294046,e003-inoculumn-fecal-AE,102492
2,e003-inoculumn-fecal-AF,18955,2316807,e003-inoculumn-fecal-AE,102492
3,e003-inoculumn-fecal-inoculumn,14302,2357118,e003-inoculumn-fecal-AE,102492
4,C_B1_e003Assembly_6_S205,14197,1881910,e003-inoculumn-fecal-AE,102492
5,C_B9_e003Assembly_4_S213,9953,1337486,e003-inoculumn-fecal-AE,102492
6,C_F4_e003Assembly_6_S256,11352,1406661,e003-inoculumn-fecal-AE,102492
7,C_F8_e003Assembly_6_S260,21227,1676065,e003-inoculumn-fecal-AE,102492
8,C_F12_e003Assembly_4_S264,13691,1061976,e003-inoculumn-fecal-AE,102492
9,D_B7_e003Assembly_S307,418,2209200,e003-inoculumn-fecal-AE,102492
10,D_F12_e003Assembly_S360,28951,1900656,e003-inoculumn-fecal-AE,102492
0,e003-inoculumn-fecal-AC,16110,2390815,e003-inoculumn-fecal-AF,102492
1,e003-inoculumn-fecal-AE,18955,2294046,e003-inoculumn-fecal-AF,102492
2,e003-inoculumn-fecal-AF,0,2316807,e003-inoculumn-fecal-AF,102492
3,e003-inoculumn-fecal-inoculumn,8928,2357118,e003-inoculumn-fecal-AF,102492
4,C_B1_e003Assembly_6_S205,9893,1881910,e003-inoculumn-fecal-AF,102492
5,C_B9_e003Assembly_4_S213,6791,1337486,e003-inoculumn-fecal-AF,102492
6,C_F4_e003Assembly_6_S256,136,1406661,e003-inoculumn-fecal-AF,102492
7,C_F8_e003Assembly_6_S260,5523,1676065,e003-inoculumn-fecal-AF,102492
8,C_F12_e003Assembly_4_S264,3823,1061976,e003-inoculumn-fecal-AF,102492
9,D_B7_e003Assembly_S307,18192,2209200,e003-inoculumn-fecal-AF,102492
10,D_F12_e003Assembly_S360,9415,1900656,e003-inoculumn-fecal-AF,102492
0,e003-inoculumn-fecal-AC,15494,2390815,e003-inoculumn-fecal-inoculumn,102492
1,e003-inoculumn-fecal-AE,14302,2294046,e003-inoculumn-fecal-inoculumn,102492
2,e003-inoculumn-fecal-AF,8928,2316807,e003-inoculumn-fecal-inoculumn,102492
3,e003-inoculumn-fecal-inoculumn,0,2357118,e003-inoculumn-fecal-inoculumn,102492
4,C_B1_e003Assembly_6_S205,49,1881910,e003-inoculumn-fecal-inoculumn,102492
5,C_B9_e003Assembly_4_S213,20,1337486,e003-inoculumn-fecal-inoculumn,102492
6,C_F4_e003Assembly_6_S256,5066,1406661,e003-inoculumn-fecal-inoculumn,102492
7,C_F8_e003Assembly_6_S260,8583,1676065,e003-inoculumn-fecal-inoculumn,102492
8,C_F12_e003Assembly_4_S264,5763,1061976,e003-inoculumn-fecal-inoculumn,102492
9,D_B7_e003Assembly_S307,13727,2209200,e003-inoculumn-fecal-inoculumn,102492
10,D_F12_e003Assembly_S360,12582,1900656,e003-inoculumn-fecal-inoculumn,102492
0,e003-inoculumn-fecal-AC,15101,2390815,C_B1_e003Assembly_6_S205,102492
1,e003-inoculumn-fecal-AE,14197,2294046,C_B1_e003Assembly_6_S205,102492
2,e003-inoculumn-fecal-AF,9893,2316807,C_B1_e003Assembly_6_S205,102492
3,e003-inoculumn-fecal-inoculumn,49,2357118,C_B1_e003Assembly_6_S205,102492
4,C_B1_e003Assembly_6_S205,0,1881910,C_B1_e003Assembly_6_S205,102492
5,C_B9_e003Assembly_4_S213,147,1337486,C_B1_e003Assembly_6_S205,102492
6,C_F4_e003Assembly_6_S256,5774,1406661,C_B1_e003Assembly_6_S205,102492
7,C_F8_e003Assembly_6_S260,10516,1676065,C_B1_e003Assembly_6_S205,102492
8,C_F12_e003Assembly_4_S264,7014,1061976,C_B1_e003Assembly_6_S205,102492
9,D_B7_e003Assembly_S307,13683,2209200,C_B1_e003Assembly_6_S205,102492
10,D_F12_e003Assembly_S360,14811,1900656,C_B1_e003Assembly_6_S205,102492
0,e003-inoculumn-fecal-AC,10640,2390815,C_B9_e003Assembly_4_S213,102492
1,e003-inoculumn-fecal-AE,9953,2294046,C_B9_e003Assembly_4_S213,102492
2,e003-inoculumn-fecal-AF,6791,2316807,C_B9_e003Assembly_4_S213,102492
3,e003-inoculumn-fecal-inoculumn,20,2357118,C_B9_e003Assembly_4_S213,102492
4,C_B1_e003Assembly_6_S205,147,1881910,C_B9_e003Assembly_4_S213,102492
5,C_B9_e003Assembly_4_S213,0,1337486,C_B9_e003Assembly_4_S213,102492
6,C_F4_e003Assembly_6_S256,4181,1406661,C_B9_e003Assembly_4_S213,102492
7,C_F8_e003Assembly_6_S260,7553,1676065,C_B9_e003Assembly_4_S213,102492
8,C_F12_e003Assembly_4_S264,5168,1061976,C_B9_e003Assembly_4_S213,102492
9,D_B7_e003Assembly_S307,9617,2209200,C_B9_e003Assembly_4_S213,102492
10,D_F12_e003Assembly_S360,10657,1900656,C_B9_e003Assembly_4_S213,102492
0,e003-inoculumn-fecal-AC,9804,2390815,C_F4_e003Assembly_6_S256,102492
1,e003-inoculumn-fecal-AE,11352,2294046,C_F4_e003Assembly_6_S256,102492
2,e003-inoculumn-fecal-AF,136,2316807,C_F4_e003Assembly_6_S256,102492
3,e003-inoculumn-fecal-inoculumn,5066,2357118,C_F4_e003Assembly_6_S256,102492
4,C_B1_e003Assembly_6_S205,5774,1881910,C_F4_e003Assembly_6_S256,102492
5,C_B9_e003Assembly_4_S213,4181,1337486,C_F4_e003Assembly_6_S256,102492
6,C_F4_e003Assembly_6_S256,0,1406661,C_F4_e003Assembly_6_S256,102492
7,C_F8_e003Assembly_6_S260,3482,1676065,C_F4_e003Assembly_6_S256,102492
8,C_F12_e003Assembly_4_S264,2418,1061976,C_F4_e003Assembly_6_S256,102492
9,D_B7_e003Assembly_S307,10965,2209200,C_F4_e003Assembly_6_S256,102492
10,D_F12_e003Assembly_S360,5699,1900656,C_F4_e003Assembly_6_S256,102492
0,e003-inoculumn-fecal-AC,20388,2390815,C_F8_e003Assembly_6_S260,102492
