,index,fixed_diffs,comparisons,sample1,species_id
0,B5-e003Coalescence-Inoculumn-mGAM,0,1109750,B5-e003Coalescence-Inoculumn-mGAM,103686
1,B2-e003Coalescence-Inoculumn-mGAM,40,1086413,B5-e003Coalescence-Inoculumn-mGAM,103686
2,C3-e003Coalescence-Inoculumn-mGAM,74,1270932,B5-e003Coalescence-Inoculumn-mGAM,103686
3,B3-e003Coalescence-Inoculumn-mGAM,64,1975880,B5-e003Coalescence-Inoculumn-mGAM,103686
4,B4-e003Coalescence-Inoculumn-mGAM,107,1936357,B5-e003Coalescence-Inoculumn-mGAM,103686
5,D3-e003Coalescence-Inoculumn-mGAM,6,1343112,B5-e003Coalescence-Inoculumn-mGAM,103686
6,C9-e003Coalescence-mGAM-p1_S762,34,1042650,B5-e003Coalescence-Inoculumn-mGAM,103686
7,G9-e003Coalescence-mGAM-p1_S826,45,1188115,B5-e003Coalescence-Inoculumn-mGAM,103686
8,B9-e003Assembly-mGAM-p5,46,1361101,B5-e003Coalescence-Inoculumn-mGAM,103686
9,Assembly-G4-B9-ACPP-mGAM-3_S695,133,2037612,B5-e003Coalescence-Inoculumn-mGAM,103686
10,D_F9_e003Assembly_S357,11617,1700981,B5-e003Coalescence-Inoculumn-mGAM,103686
0,B5-e003Coalescence-Inoculumn-mGAM,40,1109750,B2-e003Coalescence-Inoculumn-mGAM,103686
1,B2-e003Coalescence-Inoculumn-mGAM,0,1086413,B2-e003Coalescence-Inoculumn-mGAM,103686
2,C3-e003Coalescence-Inoculumn-mGAM,28,1270932,B2-e003Coalescence-Inoculumn-mGAM,103686
3,B3-e003Coalescence-Inoculumn-mGAM,20,1975880,B2-e003Coalescence-Inoculumn-mGAM,103686
4,B4-e003Coalescence-Inoculumn-mGAM,42,1936357,B2-e003Coalescence-Inoculumn-mGAM,103686
5,D3-e003Coalescence-Inoculumn-mGAM,38,1343112,B2-e003Coalescence-Inoculumn-mGAM,103686
6,C9-e003Coalescence-mGAM-p1_S762,30,1042650,B2-e003Coalescence-Inoculumn-mGAM,103686
7,G9-e003Coalescence-mGAM-p1_S826,37,1188115,B2-e003Coalescence-Inoculumn-mGAM,103686
8,B9-e003Assembly-mGAM-p5,13,1361101,B2-e003Coalescence-Inoculumn-mGAM,103686
9,Assembly-G4-B9-ACPP-mGAM-3_S695,73,2037612,B2-e003Coalescence-Inoculumn-mGAM,103686
10,D_F9_e003Assembly_S357,10999,1700981,B2-e003Coalescence-Inoculumn-mGAM,103686
0,B5-e003Coalescence-Inoculumn-mGAM,74,1109750,C3-e003Coalescence-Inoculumn-mGAM,103686
1,B2-e003Coalescence-Inoculumn-mGAM,28,1086413,C3-e003Coalescence-Inoculumn-mGAM,103686
2,C3-e003Coalescence-Inoculumn-mGAM,0,1270932,C3-e003Coalescence-Inoculumn-mGAM,103686
3,B3-e003Coalescence-Inoculumn-mGAM,42,1975880,C3-e003Coalescence-Inoculumn-mGAM,103686
4,B4-e003Coalescence-Inoculumn-mGAM,6,1936357,C3-e003Coalescence-Inoculumn-mGAM,103686
5,D3-e003Coalescence-Inoculumn-mGAM,58,1343112,C3-e003Coalescence-Inoculumn-mGAM,103686
6,C9-e003Coalescence-mGAM-p1_S762,26,1042650,C3-e003Coalescence-Inoculumn-mGAM,103686
7,G9-e003Coalescence-mGAM-p1_S826,42,1188115,C3-e003Coalescence-Inoculumn-mGAM,103686
8,B9-e003Assembly-mGAM-p5,15,1361101,C3-e003Coalescence-Inoculumn-mGAM,103686
9,Assembly-G4-B9-ACPP-mGAM-3_S695,116,2037612,C3-e003Coalescence-Inoculumn-mGAM,103686
10,D_F9_e003Assembly_S357,12645,1700981,C3-e003Coalescence-Inoculumn-mGAM,103686
0,B5-e003Coalescence-Inoculumn-mGAM,64,1109750,B3-e003Coalescence-Inoculumn-mGAM,103686
1,B2-e003Coalescence-Inoculumn-mGAM,20,1086413,B3-e003Coalescence-Inoculumn-mGAM,103686
2,C3-e003Coalescence-Inoculumn-mGAM,42,1270932,B3-e003Coalescence-Inoculumn-mGAM,103686
3,B3-e003Coalescence-Inoculumn-mGAM,0,1975880,B3-e003Coalescence-Inoculumn-mGAM,103686
4,B4-e003Coalescence-Inoculumn-mGAM,38,1936357,B3-e003Coalescence-Inoculumn-mGAM,103686
5,D3-e003Coalescence-Inoculumn-mGAM,65,1343112,B3-e003Coalescence-Inoculumn-mGAM,103686
6,C9-e003Coalescence-mGAM-p1_S762,32,1042650,B3-e003Coalescence-Inoculumn-mGAM,103686
7,G9-e003Coalescence-mGAM-p1_S826,67,1188115,B3-e003Coalescence-Inoculumn-mGAM,103686
8,B9-e003Assembly-mGAM-p5,7,1361101,B3-e003Coalescence-Inoculumn-mGAM,103686
9,Assembly-G4-B9-ACPP-mGAM-3_S695,132,2037612,B3-e003Coalescence-Inoculumn-mGAM,103686
10,D_F9_e003Assembly_S357,20229,1700981,B3-e003Coalescence-Inoculumn-mGAM,103686
0,B5-e003Coalescence-Inoculumn-mGAM,107,1109750,B4-e003Coalescence-Inoculumn-mGAM,103686
1,B2-e003Coalescence-Inoculumn-mGAM,42,1086413,B4-e003Coalescence-Inoculumn-mGAM,103686
2,C3-e003Coalescence-Inoculumn-mGAM,6,1270932,B4-e003Coalescence-Inoculumn-mGAM,103686
3,B3-e003Coalescence-Inoculumn-mGAM,38,1975880,B4-e003Coalescence-Inoculumn-mGAM,103686
4,B4-e003Coalescence-Inoculumn-mGAM,0,1936357,B4-e003Coalescence-Inoculumn-mGAM,103686
5,D3-e003Coalescence-Inoculumn-mGAM,98,1343112,B4-e003Coalescence-Inoculumn-mGAM,103686
6,C9-e003Coalescence-mGAM-p1_S762,34,1042650,B4-e003Coalescence-Inoculumn-mGAM,103686
7,G9-e003Coalescence-mGAM-p1_S826,57,1188115,B4-e003Coalescence-Inoculumn-mGAM,103686
8,B9-e003Assembly-mGAM-p5,25,1361101,B4-e003Coalescence-Inoculumn-mGAM,103686
9,Assembly-G4-B9-ACPP-mGAM-3_S695,185,2037612,B4-e003Coalescence-Inoculumn-mGAM,103686
10,D_F9_e003Assembly_S357,19937,1700981,B4-e003Coalescence-Inoculumn-mGAM,103686
0,B5-e003Coalescence-Inoculumn-mGAM,6,1109750,D3-e003Coalescence-Inoculumn-mGAM,103686
1,B2-e003Coalescence-Inoculumn-mGAM,38,1086413,D3-e003Coalescence-Inoculumn-mGAM,103686
2,C3-e003Coalescence-Inoculumn-mGAM,58,1270932,D3-e003Coalescence-Inoculumn-mGAM,103686
3,B3-e003Coalescence-Inoculumn-mGAM,65,1975880,D3-e003Coalescence-Inoculumn-mGAM,103686
4,B4-e003Coalescence-Inoculumn-mGAM,98,1936357,D3-e003Coalescence-Inoculumn-mGAM,103686
5,D3-e003Coalescence-Inoculumn-mGAM,0,1343112,D3-e003Coalescence-Inoculumn-mGAM,103686
6,C9-e003Coalescence-mGAM-p1_S762,35,1042650,D3-e003Coalescence-Inoculumn-mGAM,103686
7,G9-e003Coalescence-mGAM-p1_S826,54,1188115,D3-e003Coalescence-Inoculumn-mGAM,103686
8,B9-e003Assembly-mGAM-p5,22,1361101,D3-e003Coalescence-Inoculumn-mGAM,103686
9,Assembly-G4-B9-ACPP-mGAM-3_S695,135,2037612,D3-e003Coalescence-Inoculumn-mGAM,103686
10,D_F9_e003Assembly_S357,13911,1700981,D3-e003Coalescence-Inoculumn-mGAM,103686
0,B5-e003Coalescence-Inoculumn-mGAM,34,1109750,C9-e003Coalescence-mGAM-p1_S762,103686
1,B2-e003Coalescence-Inoculumn-mGAM,30,1086413,C9-e003Coalescence-mGAM-p1_S762,103686
2,C3-e003Coalescence-Inoculumn-mGAM,26,1270932,C9-e003Coalescence-mGAM-p1_S762,103686
3,B3-e003Coalescence-Inoculumn-mGAM,32,1975880,C9-e003Coalescence-mGAM-p1_S762,103686
4,B4-e003Coalescence-Inoculumn-mGAM,34,1936357,C9-e003Coalescence-mGAM-p1_S762,103686
5,D3-e003Coalescence-Inoculumn-mGAM,35,1343112,C9-e003Coalescence-mGAM-p1_S762,103686
6,C9-e003Coalescence-mGAM-p1_S762,0,1042650,C9-e003Coalescence-mGAM-p1_S762,103686
7,G9-e003Coalescence-mGAM-p1_S826,5,1188115,C9-e003Coalescence-mGAM-p1_S762,103686
8,B9-e003Assembly-mGAM-p5,24,1361101,C9-e003Coalescence-mGAM-p1_S762,103686
9,Assembly-G4-B9-ACPP-mGAM-3_S695,39,2037612,C9-e003Coalescence-mGAM-p1_S762,103686
10,D_F9_e003Assembly_S357,10252,1700981,C9-e003Coalescence-mGAM-p1_S762,103686
0,B5-e003Coalescence-Inoculumn-mGAM,45,1109750,G9-e003Coalescence-mGAM-p1_S826,103686
1,B2-e003Coalescence-Inoculumn-mGAM,37,1086413,G9-e003Coalescence-mGAM-p1_S826,103686
2,C3-e003Coalescence-Inoculumn-mGAM,42,1270932,G9-e003Coalescence-mGAM-p1_S826,103686
3,B3-e003Coalescence-Inoculumn-mGAM,67,1975880,G9-e003Coalescence-mGAM-p1_S826,103686
4,B4-e003Coalescence-Inoculumn-mGAM,57,1936357,G9-e003Coalescence-mGAM-p1_S826,103686
5,D3-e003Coalescence-Inoculumn-mGAM,54,1343112,G9-e003Coalescence-mGAM-p1_S826,103686
6,C9-e003Coalescence-mGAM-p1_S762,5,1042650,G9-e003Coalescence-mGAM-p1_S826,103686
7,G9-e003Coalescence-mGAM-p1_S826,0,1188115,G9-e003Coalescence-mGAM-p1_S826,103686
8,B9-e003Assembly-mGAM-p5,33,1361101,G9-e003Coalescence-mGAM-p1_S826,103686
9,Assembly-G4-B9-ACPP-mGAM-3_S695,40,2037612,G9-e003Coalescence-mGAM-p1_S826,103686
10,D_F9_e003Assembly_S357,11984,1700981,G9-e003Coalescence-mGAM-p1_S826,103686
0,B5-e003Coalescence-Inoculumn-mGAM,46,1109750,B9-e003Assembly-mGAM-p5,103686
1,B2-e003Coalescence-Inoculumn-mGAM,13,1086413,B9-e003Assembly-mGAM-p5,103686
2,C3-e003Coalescence-Inoculumn-mGAM,15,1270932,B9-e003Assembly-mGAM-p5,103686
3,B3-e003Coalescence-Inoculumn-mGAM,7,1975880,B9-e003Assembly-mGAM-p5,103686
4,B4-e003Coalescence-Inoculumn-mGAM,25,1936357,B9-e003Assembly-mGAM-p5,103686
5,D3-e003Coalescence-Inoculumn-mGAM,22,1343112,B9-e003Assembly-mGAM-p5,103686
6,C9-e003Coalescence-mGAM-p1_S762,24,1042650,B9-e003Assembly-mGAM-p5,103686
7,G9-e003Coalescence-mGAM-p1_S826,33,1188115,B9-e003Assembly-mGAM-p5,103686
8,B9-e003Assembly-mGAM-p5,0,1361101,B9-e003Assembly-mGAM-p5,103686
9,Assembly-G4-B9-ACPP-mGAM-3_S695,70,2037612,B9-e003Assembly-mGAM-p5,103686
10,D_F9_e003Assembly_S357,13332,1700981,B9-e003Assembly-mGAM-p5,103686
0,B5-e003Coalescence-Inoculumn-mGAM,133,1109750,Assembly-G4-B9-ACPP-mGAM-3_S695,103686
1,B2-e003Coalescence-Inoculumn-mGAM,73,1086413,Assembly-G4-B9-ACPP-mGAM-3_S695,103686
2,C3-e003Coalescence-Inoculumn-mGAM,116,1270932,Assembly-G4-B9-ACPP-mGAM-3_S695,103686
3,B3-e003Coalescence-Inoculumn-mGAM,132,1975880,Assembly-G4-B9-ACPP-mGAM-3_S695,103686
4,B4-e003Coalescence-Inoculumn-mGAM,185,1936357,Assembly-G4-B9-ACPP-mGAM-3_S695,103686
5,D3-e003Coalescence-Inoculumn-mGAM,135,1343112,Assembly-G4-B9-ACPP-mGAM-3_S695,103686
