,index,fixed_diffs,num_int_sites,sample1,species_id
0,A8-e003Coalescence-mBHI-p3,0,747258,A8-e003Coalescence-mBHI-p3,101349
1,A4-e003Coalescence-mBHI-p7,3153,930215,A8-e003Coalescence-mBHI-p3,101349
2,A4-e003Coalescence-mBHI-inoculumn-redo,2,787390,A8-e003Coalescence-mBHI-p3,101349
3,B3-e003Coalescence-mBHI-p3,2,712056,A8-e003Coalescence-mBHI-p3,101349
4,B3-e004Assembly-mBHI-p7,5869,781702,A8-e003Coalescence-mBHI-p3,101349
5,B5-e004Assembly-mBHI-p7,3072,564573,A8-e003Coalescence-mBHI-p3,101349
6,C4-e003GlycerolRevival-mBHI-p2,3830,636856,A8-e003Coalescence-mBHI-p3,101349
7,G5-e004Assembly-epsilon-p3,2902,566150,A8-e003Coalescence-mBHI-p3,101349
8,B2-e003Assembly-mBHI-p5,2,714190,A8-e003Coalescence-mBHI-p3,101349
9,D3-e003Coalescence-Inoculumn-mBHI,3849,541608,A8-e003Coalescence-mBHI-p3,101349
10,B8-e003Coalescence-mBHI-p5,2,638324,A8-e003Coalescence-mBHI-p3,101349
11,B5-e003Assembly-mBHI-p5,4567,709445,A8-e003Coalescence-mBHI-p3,101349
12,D2-e003Coalescence-mBHI-p5,3514,891949,A8-e003Coalescence-mBHI-p3,101349
13,D5-e003Coalescence-mGAM-p5,6443,808377,A8-e003Coalescence-mBHI-p3,101349
14,D5-e003Coalescence-mBHI-p7,6767,852999,A8-e003Coalescence-mBHI-p3,101349
15,A5-e003Coalescence-mGAM-p3,3086,862925,A8-e003Coalescence-mBHI-p3,101349
16,E5-e004Assembly-mGAM-p5,3292,636814,A8-e003Coalescence-mBHI-p3,101349
17,C4-e004Assembly-mBHI-p5,4986,687163,A8-e003Coalescence-mBHI-p3,101349
18,D5-e003Coalescence-mBHI-p3,5983,753303,A8-e003Coalescence-mBHI-p3,101349
19,G3-e004Assembly-epsilon-p7,5788,770012,A8-e003Coalescence-mBHI-p3,101349
20,B5-e003Coalescence-mGAM-p5,6324,778241,A8-e003Coalescence-mBHI-p3,101349
21,B5-e003Coalescence-Inoculumn-mBHI,5407,716936,A8-e003Coalescence-mBHI-p3,101349
22,D8-e003Coalescence-mBHI-p5,4,684563,A8-e003Coalescence-mBHI-p3,101349
23,E5-e004Assembly-mGAM-p7,3452,673335,A8-e003Coalescence-mBHI-p3,101349
24,B3-e004Assembly-mBHI-p5,5757,762472,A8-e003Coalescence-mBHI-p3,101349
25,C5-e003Coalescence-mBHI-inoculumn-redo,4724,653108,A8-e003Coalescence-mBHI-p3,101349
26,A2-e003Coalescence-mBHI-p7,5,751881,A8-e003Coalescence-mBHI-p3,101349
27,D2-e003Coalescence-mBHI-p7,5431,677796,A8-e003Coalescence-mBHI-p3,101349
28,A8-e003Coalescence-mBHI-p7,3,766443,A8-e003Coalescence-mBHI-p3,101349
29,D5-e003Coalescence-mGAM-p7,6141,756657,A8-e003Coalescence-mBHI-p3,101349
30,C5-e003Coalescence-mGAM-p3,6019,740667,A8-e003Coalescence-mBHI-p3,101349
31,A11-e003Coalescence-mBHI-p7,3,734515,A8-e003Coalescence-mBHI-p3,101349
32,A2-e003Coalescence-Inoculumn-mBHI,2,701745,A8-e003Coalescence-mBHI-p3,101349
33,D5-e003Coalescence-Inoculumn-mBHI,3699,510889,A8-e003Coalescence-mBHI-p3,101349
34,A8-e003Coalescence-mBHI-p5,88,730250,A8-e003Coalescence-mBHI-p3,101349
35,D5-e004Assembly-mGAM-p7,5143,622440,A8-e003Coalescence-mBHI-p3,101349
36,C2-e003Assembly-mBHI-p5,3,716113,A8-e003Coalescence-mBHI-p3,101349
37,A5-e003Coalescence-mBHI-p7,4687,752570,A8-e003Coalescence-mBHI-p3,101349
38,D2-e003Coalescence-mGAM-p5,4259,625264,A8-e003Coalescence-mBHI-p3,101349
39,D3-e003Coalescence-mGAM-p5,6392,791624,A8-e003Coalescence-mBHI-p3,101349
40,A5-e003Coalescence-mBHI-inoculumn-redo,2278,949986,A8-e003Coalescence-mBHI-p3,101349
41,D2-e003Assembly-mBHI-p5,38,729907,A8-e003Coalescence-mBHI-p3,101349
42,D4-e003Coalescence-Inoculumn-mBHI,4198,576980,A8-e003Coalescence-mBHI-p3,101349
43,C5-e003Assembly-mBHI-p3,3654,689697,A8-e003Coalescence-mBHI-p3,101349
44,C4-e004Assembly-mBHI-p3,5002,702146,A8-e003Coalescence-mBHI-p3,101349
45,D5-e003Coalescence-mGAM-p3,6746,831004,A8-e003Coalescence-mBHI-p3,101349
