,sample,boot_med,boot_low,boot_high,actual_med
0,A4-e003Coalescence-mBHI-inoculumn-redo,0.497,0.496,0.5,0.497
1,A4-e003Coalescence-mBHI-p1_S732,0.691,0.689,0.692,0.691
2,A4-e003Coalescence-mBHI-p3,0.724,0.722,0.725,0.724
3,A4-e003Coalescence-mBHI-p5,0.482,0.481,0.484,0.482
4,A4-e003Coalescence-mBHI-p7,0.384,0.382,0.386,0.384
5,A4-e003Coalescence-mGAM-p1_S736,0.703,0.701,0.706,0.703
6,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,0.579,0.578,0.58,0.579
7,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,0.757,0.756,0.758,0.757
8,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,0.819,0.8180000000000001,0.82,0.819
9,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,0.779,0.779,0.78,0.779
10,A_E11_A4_AE_AA_mBHI_mGAM_4_S59,0.56,0.558,0.562,0.56
11,A_E3_A4_AE_AA_mBHI_mGAM_2_S51,0.772,0.769,0.774,0.772
12,A_G1_C2_AA_AE_mBHI_mGAM_2_S73,0.744,0.743,0.746,0.744
13,A_G9_C2_AA_AE_mBHI_mGAM_4_S81,0.696,0.695,0.697,0.696
14,B_C1_G2_AA_AE_mBHI_mBHI_2_S121,0.755,0.755,0.756,0.755
15,B_E3_E4_AE_AA_mBHI_mGAM_2_S147,0.736,0.733,0.738,0.736
16,B_G1_G2_AA_AE_mBHI_mGAM_2_S169,0.749,0.747,0.75,0.749
17,C2-e003Coalescence-mBHI-inoculumn-redo,0.526,0.525,0.528,0.526
18,C2-e003Coalescence-mBHI-p1_S718,0.702,0.7,0.705,0.702
19,C2-e003Coalescence-mBHI-p3,0.79,0.789,0.791,0.79
20,C2-e003Coalescence-mBHI-p5,0.748,0.746,0.75,0.748
21,C2-e003Coalescence-mBHI-p7,0.7,0.692,0.7,0.7
22,C2-e003Coalescence-mGAM-p1_S722,0.708,0.705,0.71,0.708
23,C2-e003Coalescence-mGAM-p3,0.8,0.8,0.803,0.8
24,C2-e003Coalescence-mGAM-p5,0.704,0.701,0.706,0.704
25,C2-e003Coalescence-mGAM-p7,0.796,0.795,0.797,0.796
26,C_A11_E4_AE_AA_mBHI_mBHI_4_S203,0.508,0.506,0.509,0.508
27,C_A3_A4_AE_AA_mBHI_mBHI_6_S195,0.444,0.442,0.448,0.444
28,C_C1_C2_AA_AE_mBHI_mBHI_6_S217,0.742,0.74,0.744,0.742
29,C_C9_G2_AA_AE_mBHI_mBHI_4_S225,0.755,0.754,0.756,0.755
30,C_E11_E4_AE_AA_mBHI_mGAM_4_S251,0.348,0.346,0.349,0.348
31,C_E3_A4_AE_AA_mBHI_mGAM_6_S243,0.07,0.069,0.071,0.07
32,C_G1_C2_AA_AE_mBHI_mGAM_6_S265,0.737,0.733,0.74,0.737
33,C_G9_G2_AA_AE_mBHI_mGAM_4_S273,0.538,0.529,0.542,0.538
34,Coalescence-C6-A4-AA-AE-mBHI-mGAM-5_S649,0.178,0.176,0.18,0.178
35,Coalescence-D8-A4-AA-AE-mBHI-mGAM-3_S663,0.76,0.758,0.762,0.76
36,D_A3_A4_AE_AA_mBHI_mBHI_6_S291,0.382,0.379,0.384,0.382
37,D_C1_C2_AA_AE_mBHI_mBHI_6_S313,0.667,0.667,0.667,0.667
38,D_E3_A4_AE_AA_mBHI_mGAM_6_S339,0.039,0.038,0.039,0.039
39,D_G1_C2_AA_AE_mBHI_mGAM_6_S361,0.568,0.566,0.57,0.568
40,E4-e003Coalescence-mBHI-p1_S796,0.75,0.75,0.753,0.75
41,E4-e003Coalescence-mBHI-p3_S11,0.637,0.636,0.639,0.637
42,E4-e003Coalescence-mBHI-p5_S3,0.45,0.448,0.452,0.45
43,E4-e003Coalescence-mBHI-p7_S99,0.198,0.197,0.2,0.198
44,E4-e003Coalescence-mGAM-p1_S800,0.75,0.737,0.75,0.75
45,E4-e003Coalescence-mGAM-p3_S59,0.87,0.869,0.872,0.87
46,E4-e003Coalescence-mGAM-p5_S51,0.079,0.077,0.081,0.079
47,E4-e003Coalescence-mGAM-p7_S147,0.072,0.071,0.073,0.072
48,G2-e003Coalescence-mBHI-p1_S782,0.7,0.698,0.701,0.7
49,G2-e003Coalescence-mBHI-p3_S33,0.747,0.746,0.749,0.747
50,G2-e003Coalescence-mBHI-p5_S25,0.679,0.677,0.68,0.679
51,G2-e003Coalescence-mBHI-p7_S121,0.615,0.613,0.618,0.615
52,G2-e003Coalescence-mGAM-p1_S786,0.704,0.7,0.706,0.704
53,G2-e003Coalescence-mGAM-p3_S81,0.844,0.843,0.846,0.844
54,G2-e003Coalescence-mGAM-p5_S73,0.487,0.484,0.489,0.487
