,sample,boot_med,boot_low,boot_high,actual_med
0,B11-e003Coalescence-mBHI-p1_S773,0.158,0.156,0.159,0.158
1,B11-e003Coalescence-mBHI-p3,0.188,0.186,0.18999999999999995,0.188
2,B11-e003Coalescence-mGAM-p3,0.293,0.29100000000000004,0.29400000000000004,0.293
3,B11-e003Coalescence-mGAM-p7,0.75,0.744,0.75,0.75
4,B5-e003Coalescence-Inoculumn-mGAM,0.45,0.447,0.453,0.45
5,B_D10_D9_ACPP_AF_mGAM_mBHI_4_S142,0.314,0.312,0.317,0.314
6,B_D6_H9_ACPP_AF_mGAM_mBHI_2_S138,0.137,0.135,0.14,0.137
7,B_H10_D9_ACPP_AF_mGAM_mGAM_4_S190,0.4,0.393,0.404,0.4
8,B_H6_H9_ACPP_AF_mGAM_mGAM_2_S186,0.228,0.225,0.231,0.228
9,Coalescence-C11-B11-ACPP-AF-mGAM-mBHI-5_S654,0.283,0.282,0.285,0.283
10,Coalescence-C12-B11-ACPP-AF-mGAM-mGAM-5_S655,0.42,0.418,0.422,0.42
11,D3-e003Coalescence-Inoculumn-mGAM,0.379,0.375,0.385,0.379
12,D9-e003Coalescence-mBHI-p1_S759,0.152,0.151,0.154,0.15200000000000002
13,D9-e003Coalescence-mBHI-p3,0.25,0.25,0.259,0.25
14,D9-e003Coalescence-mBHI-p5,0.477,0.475,0.48,0.477
15,D9-e003Coalescence-mBHI-p7,0.712,0.709,0.714,0.712
16,D9-e003Coalescence-mGAM-p1_S763,0.18200000000000005,0.18,0.185,0.18200000000000005
17,D9-e003Coalescence-mGAM-p3,0.346,0.34299999999999997,0.348,0.346
18,D9-e003Coalescence-mGAM-p5,0.677,0.675,0.6799999999999999,0.677
19,D9-e003Coalescence-mGAM-p7,0.8,0.798,0.802,0.8
20,F11-e003Coalescence-mBHI-p1_S837,0.16250000000000003,0.161,0.164,0.163
21,F11-e003Coalescence-mGAM-p1_S841,0.175,0.171,0.178,0.175
22,F111-e003Coalescence-mBHI-p3_S120,0.21599999999999997,0.213,0.21799999999999997,0.21599999999999997
23,F111-e003Coalescence-mBHI-p5_S20,0.455,0.452,0.458,0.455
24,F111-e003Coalescence-mBHI-p7_S116,0.662,0.66,0.664,0.662
25,F111-e003Coalescence-mGAM-p3_S168,0.302,0.3,0.306,0.302
26,F111-e003Coalescence-mGAM-p5_S68,0.4,0.396,0.405,0.4
27,F111-e003Coalescence-mGAM-p7_S164,0.444,0.44,0.447,0.444
28,H9-e003Coalescence-mBHI-p1_S823,0.15900000000000003,0.158,0.161,0.159
29,H9-e003Coalescence-mBHI-p5_S42,0.373,0.371,0.375,0.373
30,H9-e003Coalescence-mBHI-p7_S138,0.693,0.691,0.696,0.693
31,H9-e003Coalescence-mGAM-p1_S827,0.173,0.171,0.175,0.173
32,H9-e003Coalescence-mGAM-p3_S190,0.312,0.308,0.316,0.312
33,H9-e003Coalescence-mGAM-p5_S90,0.562,0.559,0.5660249999999999,0.562
34,H9-e003Coalescence-mGAM-p7_S186,0.731,0.729,0.733,0.731
