,sample,boot_med,boot_low,boot_high,actual_med
0,A3-e003Coalescence-mBHI-inoculumn-redo,0.512,0.507,0.516,0.512
1,A3-e003Coalescence-mBHI-p1_S724,0.48575,0.477,0.496,0.486
2,A3-e003Coalescence-mBHI-p3,0.491,0.482,0.5,0.491
3,A3-e003Coalescence-mGAM-p1_S728,0.567,0.5589999999999999,0.575,0.567
4,A3-e003Coalescence-mGAM-p7,0.9065000000000001,0.889,0.929,0.907
5,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,0.556,0.548,0.562,0.556
6,A_E10_A3_ACPP_AA_mBHI_mGAM_4_S58,0.8734999999999999,0.863,0.885,0.8734999999999999
7,A_E2_A3_ACPP_AA_mBHI_mGAM_2_S50,0.75,0.737,0.76305,0.75
8,B2-e003Coalescence-Inoculumn-mBHI,0.486,0.482,0.491,0.486
9,B2-e003Coalescence-mBHI-p1_S717,0.484,0.479,0.49351249999999997,0.484
10,B2-e003Coalescence-mBHI-p3,0.518,0.51,0.525,0.517
11,B2-e003Coalescence-mBHI-p5,0.962,0.952,0.972,0.962
12,B2-e003Coalescence-mBHI-p7,1.0,1.0,1.0,1.0
13,B2-e003Coalescence-mGAM-p3,0.854,0.844,0.862,0.854
14,B_A2_E3_ACPP_AA_mBHI_mBHI_2_S98,0.5409999999999999,0.534,0.548,0.5409999999999999
15,B_E2_E3_ACPP_AA_mBHI_mGAM_2_S146,0.75,0.739,0.7605124999999999,0.75
16,Coalescence-A6-B2-AA-ACPP-mBHI-mGAM-7_S625,0.896,0.8879875,0.905,0.896
17,Coalescence-B7-E3-AA-ACPP-mBHI-mBHI-7_S638,0.4835,0.47248749999999995,0.493025,0.4835
18,Coalescence-C5-A3-AA-ACPP-mBHI-mGAM-5_S648,0.89,0.8794875,0.899,0.89
19,Coalescence-D1-B2-AA-ACPP-mBHI-mGAM-5_S656,0.8755,0.865,0.887,0.876
20,Coalescence-D7-A3-AA-ACPP-mBHI-mGAM-3_S662,0.878,0.8684875000000001,0.885025,0.878
21,E3-e003Coalescence-mBHI-p1_S788,0.488,0.48,0.496,0.487
22,E3-e003Coalescence-mBHI-p3_S10,0.521,0.513975,0.529,0.521
23,E3-e003Coalescence-mBHI-p5_S2,0.473,0.464,0.48,0.4725
24,E3-e003Coalescence-mGAM-p1_S792,0.526,0.517,0.533,0.526
25,E3-e003Coalescence-mGAM-p3_S58,0.861,0.851,0.871,0.8605
26,E3-e003Coalescence-mGAM-p5_S50,0.902,0.894,0.911,0.902
27,E3-e003Coalescence-mGAM-p7_S146,0.93,0.917,0.938,0.929
28,F2-e003Coalescence-mBHI-p1_S781,0.475,0.467,0.484,0.476
29,F2-e003Coalescence-mBHI-p3_S21,0.535,0.528,0.542,0.535
30,F2-e003Coalescence-mBHI-p5_S13,0.465,0.45799999999999996,0.473,0.465
31,F2-e003Coalescence-mBHI-p7_S109,1.0,1.0,1.0,1.0
32,F2-e003Coalescence-mGAM-p1_S785,0.514,0.5,0.52,0.514
33,F2-e003Coalescence-mGAM-p3_S69,0.872,0.857,0.882,0.872
34,F2-e003Coalescence-mGAM-p5_S61,0.903,0.895,0.91,0.903
35,F2-e003Coalescence-mGAM-p7_S157,0.9,0.89,0.907,0.9
