,sample,boot_med,boot_low,boot_high,actual_med
0,A3-e003Coalescence-Inoculumn-mGAM,0.30000000000000004,0.298,0.304,0.30000000000000004
1,A9-e003Coalescence-mBHI-p1_S756,0.469,0.468,0.471,0.469
2,A9-e003Coalescence-mBHI-p3,0.792,0.791,0.793,0.792
3,A9-e003Coalescence-mBHI-p5,0.851,0.849,0.854,0.851
4,A9-e003Coalescence-mBHI-p7,0.945,0.944,0.946,0.945
5,A9-e003Coalescence-mGAM-p1_S760,0.493,0.492,0.5,0.493
6,A9-e003Coalescence-mGAM-p5,0.852,0.848,0.85505,0.852
7,A9-e003Coalescence-mGAM-p7,0.829,0.8240000000000001,0.833,0.829
8,B2-e003Coalescence-Inoculumn-mGAM,0.29900000000000004,0.29700000000000004,0.301,0.29900000000000004
9,B8-e003Coalescence-mBHI-p1_S749,0.454,0.45299999999999996,0.45599999999999996,0.454
10,B8-e003Coalescence-mBHI-p5,0.891,0.889,0.893,0.891
11,B8-e003Coalescence-mBHI-p7,0.962,0.96,0.963,0.962
12,B8-e003Coalescence-mGAM-p1_S753,0.515,0.514,0.518,0.515
13,B8-e003Coalescence-mGAM-p5,0.9,0.898,0.903,0.9
14,B8-e003Coalescence-mGAM-p7,0.87,0.867,0.875,0.87
15,B_A10_A9_ACPP_AA_mGAM_mBHI_4_S106,0.835,0.833,0.836,0.835
16,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,0.516,0.515,0.518,0.516
17,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,0.855,0.853,0.857,0.855
18,B_E6_E9_ACPP_AA_mGAM_mGAM_2_S150,0.761,0.759,0.762,0.761
19,Coalescence-D10-A9-AA-ACPP-mGAM-mGAM-3_S665,0.781,0.778,0.783,0.781
20,Coalescence-E1-B8-AA-ACPP-mGAM-mBHI-3_S668,0.77,0.769,0.772,0.77
21,E9-e003Coalescence-mBHI-p1_S820,0.533,0.532,0.535,0.533
22,E9-e003Coalescence-mBHI-p5_S6,0.887,0.885,0.89,0.887
23,E9-e003Coalescence-mBHI-p7_S102,0.928,0.926,0.929,0.928
24,E9-e003Coalescence-mGAM-p1_S824,0.462,0.45899999999999996,0.46699999999999997,0.462
25,E9-e003Coalescence-mGAM-p3_S154,0.79,0.787,0.792,0.79
26,E9-e003Coalescence-mGAM-p5_S54,0.867,0.862,0.872,0.867
27,F8-e003Coalescence-mBHI-p1_S813,0.481,0.479,0.484,0.481
28,F8-e003Coalescence-mBHI-p3_S117,0.881,0.88,0.882,0.881
29,F8-e003Coalescence-mBHI-p5_S17,0.934,0.933,0.9359999999999999,0.934
30,F8-e003Coalescence-mBHI-p7_S113,0.96,0.958,0.961,0.96
31,F8-e003Coalescence-mGAM-p1_S817,0.5,0.5,0.5,0.5
32,F8-e003Coalescence-mGAM-p5_S65,1.0,0.939975,1.0,1.0
33,F8-e003Coalescence-mGAM-p7_S161,0.885,0.88,0.891,0.885
