,sample,boot_med,boot_low,boot_high,actual_med
0,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,0.704,0.702,0.705,0.704
1,A_G8_C11_AF_AE_mGAM_mGAM_2_S80,0.744,0.742,0.746,0.744
2,B_C12_C11_AF_AE_mGAM_mBHI_4_S132,0.713,0.711,0.714,0.713
3,B_C8_G11_AF_AE_mGAM_mBHI_2_S128,0.583,0.579,0.586,0.583
4,B_D11_D10_AE_AF_mGAM_mBHI_4_S143,0.504,0.502,0.506,0.504
5,B_D7_H10_AE_AF_mGAM_mBHI_2_S139,0.504,0.503,0.505,0.504
6,B_G12_C11_AF_AE_mGAM_mGAM_4_S180,0.857,0.857,0.864,0.857
7,B_G8_G11_AF_AE_mGAM_mGAM_2_S176,0.766,0.763,0.768,0.766
8,B_H11_D10_AE_AF_mGAM_mGAM_4_S191,0.909,0.905,0.909,0.909
9,B_H7_H10_AE_AF_mGAM_mGAM_2_S187,0.743,0.741,0.745,0.743
10,C11-e003Coalescence-mBHI-p1_S774,0.589,0.587,0.593,0.589
11,C11-e003Coalescence-mBHI-p3,0.737,0.735,0.74,0.737
12,C11-e003Coalescence-mBHI-p5,0.6659999999999999,0.664,0.668,0.6659999999999999
13,C11-e003Coalescence-mGAM-p1_S778,0.625,0.615,0.625,0.625
14,C11-e003Coalescence-mGAM-p3,0.77,0.768,0.772,0.77
15,C11-e003Coalescence-mGAM-p5,0.87,0.868,0.871,0.87
16,C11-e003Coalescence-mGAM-p7,0.86,0.857,0.862,0.86
17,C5-e003Coalescence-Inoculumn-mGAM,0.333,0.331,0.335,0.333
18,C_C8_C11_AF_AE_mGAM_mBHI_6_S224,0.679,0.6779999999999999,0.68,0.679
19,C_D7_D10_AE_AF_mGAM_mBHI_6_S235,0.44,0.438,0.441,0.44
20,C_G8_C11_AF_AE_mGAM_mGAM_6_S272,0.88,0.875,0.882,0.88
21,C_H7_D10_AE_AF_mGAM_mGAM_6_S283,0.898,0.897,0.899,0.898
22,Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629,0.638,0.637,0.639,0.638
23,D10-e003Coalescence-mBHI-p3,0.562,0.56,0.565,0.562
24,D10-e003Coalescence-mBHI-p5,0.452,0.45,0.454,0.452
25,D10-e003Coalescence-mBHI-p7,0.426,0.424,0.429,0.426
26,D10-e003Coalescence-mGAM-p1_S771,0.613,0.611,0.615,0.613
27,D10-e003Coalescence-mGAM-p3,0.806,0.804,0.809,0.806
28,D10-e003Coalescence-mGAM-p5,0.867,0.865,0.868,0.867
29,D10-e003Coalescence-mGAM-p7,0.876,0.874,0.877,0.876
30,D4-e003Coalescence-Inoculumn-mGAM,0.312,0.308,0.316,0.312
31,D_C12_G11_AF_AE_mGAM_mBHI_4_S324,0.516,0.515,0.518,0.516
32,D_C8_C11_AF_AE_mGAM_mBHI_6_S320,0.456,0.45499999999999996,0.457,0.456
33,D_D11_H10_AE_AF_mGAM_mBHI_4_S335,0.488,0.487,0.489,0.488
34,D_D6_D9_ACPP_AF_mGAM_mBHI_6_S330,0.58,0.578,0.582,0.58
35,D_D7_D10_AE_AF_mGAM_mBHI_6_S331,0.398,0.397,0.4,0.398
36,D_G12_G11_AF_AE_mGAM_mGAM_4_S372,0.848,0.846,0.849,0.848
37,D_G8_C11_AF_AE_mGAM_mGAM_6_S368,0.915,0.914,0.916,0.915
38,D_H11_H10_AE_AF_mGAM_mGAM_4_S383,0.661,0.659,0.667,0.661
39,G11-e003Coalescence-mBHI-p1_S838,0.609,0.607,0.612,0.609
40,G11-e003Coalescence-mGAM-p1_S842,0.62,0.617,0.623,0.62
41,G111-e003Coalescence-mBHI-p3_S132,0.556,0.545,0.571,0.556
42,G111-e003Coalescence-mBHI-p5_S32,0.461,0.459,0.46299999999999997,0.461
43,G111-e003Coalescence-mBHI-p7_S128,0.412,0.41,0.414,0.412
44,G111-e003Coalescence-mGAM-p3_S180,0.821,0.818,0.822,0.821
45,G111-e003Coalescence-mGAM-p5_S80,0.891,0.889,0.893,0.891
46,H10-e003Coalescence-mBHI-p1_S831,0.606,0.604,0.608,0.606
47,H10-e003Coalescence-mGAM-p1_S835,0.625,0.623,0.628,0.625
48,H100-e003Coalescence-mBHI-p5_S43,0.441,0.439,0.443,0.441
49,H100-e003Coalescence-mBHI-p7_S139,0.547,0.545,0.549,0.547
50,H100-e003Coalescence-mGAM-p5_S91,0.65,0.646,0.652,0.65
51,H100-e003Coalescence-mGAM-p7_S187,0.794,0.792,0.8,0.794
