,A2-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
B9-e003Coalescence-mGAM-p5,0.1495292041522988,0.1273294098272229
A4-e003Coalescence-mBHI-inoculumn-redo,0.944352781810621,0.05831844471846462
C4-e003Coalescence-mGAM-p7,0.03460155002685963,0.9639842470469444
e004-inoculumn-fecal-AK,0.018149123903058333,0.023383137651191373
C3-e003Coalescence-mGAM-p3,0.007515938640261547,0.9932527752261676
D3-e003Coalescence-Inoculumn-mBHI,0.09696219795111873,0.08848783076573308
C2-e003Coalescence-mGAM-p7,0.9409006275364743,0.06848117802525405
C4-e003Coalescence-mBHI-inoculumn-redo,-0.0,1.0
B4-e003Coalescence-mGAM-p5,0.04346720493161031,0.954532742014813
D4-e003Coalescence-mGAM-p5,0.04517122353036752,0.9323159429164319
BB-Fecal,0.057534888825561785,0.049427260961119705
C5-e003Coalescence-mBHI-inoculumn-redo,0.019386331723412614,0.9568909754089012
A2-e003Coalescence-mBHI-p7,0.9288991097435613,0.07158689040188347
BF-Fecal,0.020643327241821954,0.017319556086740753
AM-Fecal,0.003237719893331008,0.0027338535056392176
e003-inoculumn-fecal-inoculumn,0.9913781282027133,0.002595086451473984
e003-inoculumn-fecal-AC,0.0083418086843923,0.00628083138899142
C4-e003Coalescence-mGAM-p3,3.1791958407744214e-05,0.99996901290154
C5-e003Coalescence-mGAM-p3,0.003131892595753574,0.995204156230666
A2-e003Coalescence-Inoculumn-mBHI,0.9999316472894233,-0.0
D5-e003Coalescence-Inoculumn-mBHI,0.10581551310841207,0.09959283633565755
G4-e004Assembly-epsilon-p3,0.0752273858318428,0.07444245974235254
B3-e003Coalescence-Inoculumn-mBHI,0.19587425244817092,0.20615176482917427
A5-e003Coalescence-mBHI-p7,0.1430098763370675,0.12966754946496653
G2-e004Assembly-epsilon-p3,0.10217821822294447,0.12826007854453628
BG-Fecal,0.037035053512259844,0.036250893894340025
D2-e003Coalescence-mGAM-p5,0.9263075258763255,0.05725935452348508
A5-e003Coalescence-mBHI-inoculumn-redo,0.9797273454243864,0.006638952411954028
D2-e003Assembly-mBHI-p5,0.8677229769026252,0.12676990471637814
F4-e004Assembly-epsilon-p3,0.12136818906016547,0.12366620545388894
D2-e003Coalescence-Inoculumn-mBHI,0.929219776865536,0.05278596694260658
C3-e003Coalescence-mGAM-p7,0.0382581178815393,0.9608365987181745
C5-e004Assembly-mBHI-p7,0.144075979365866,0.1315660111962069
C5-e003Coalescence-mBHI-p7,0.04398885054278958,0.94499484834851
A2-e003Coalescence-mBHI-p3,0.9063415341084458,0.08166745664745385
C2-e003Coalescence-mBHI-inoculumn-redo,0.944198806231536,0.07082993011966049
AG-Fecal,0.002204080466451521,0.0016273366564584393
A2-e003Coalescence-mBHI-p5,0.9550736345302991,0.037579669689194045
C3-e003Coalescence-mBHI-inoculumn-redo,0.09631458490249944,0.636
e004-inoculumn-fecal-AR,0.0043849785270265165,0.003228768362856781
BK-Fecal,0.018958720643822334,0.022485252717660976
A2-e003Coalescence-mBHI-inoculumn-redo,0.9998133280930612,0.0003036387072897232
B4-e003Coalescence-Inoculumn-mBHI,0.13031439237466141,0.571
e003-inoculumn-fecal-AE,0.004491611235127677,0.9869735034626423
BC-Fecal,0.04725894636206392,0.043252496629410615
e004-inoculumn-fecal-BE,0.032360878635898885,0.03071689249839052
BA-Fecal,0.05723329210002788,0.054605962067545054
e003-inoculumn-fecal-AF,0.048630859257143486,0.043793575603055225
A5-e003Coalescence-Inoculumn-mBHI,0.9542631529973524,0.021657466034049323
G5-e003Coalescence-mBHI-p7_S124,0.09031445290612361,0.8992566301204715
H4-e003Coalescence-mGAM-p7_S183,0.025660162816627256,0.7435
H2-e003Coalescence-mGAM-p7_S181,0.9719850459281723,0.006458290837183173
E2-e003Coalescence-mBHI-p5_S1,0.9854689908182864,0.009931285359398237
E2-e003Coalescence-mBHI-p3_S9,0.9763874340135004,0.029526406595801167
G5-e003Coalescence-mGAM-p3_S84,0.039892128077458386,0.9573737733995075
G5-e003Coalescence-mGAM-p7_S172,0.10540676563969317,0.8941610478052237
E5-e003Coalescence-mGAM-p7_S148,0.9858099327648022,0.005191540785643569
G4-e003Coalescence-mGAM-p3_S83,0.0011019534634140388,0.9984735584566921
G3-e003Coalescence-mGAM-p3_S82,0.0038441476439584413,0.995204156230666
G3-e003Coalescence-mGAM-p5_S74,0.009149234042466581,0.9894787424278829
F4-e003Coalescence-mGAM-p7_S159,0.03192765127919493,0.9642060749667405
H4-e003Coalescence-mGAM-p5_S87,0.13738989847188263,0.8492703416070145
