,C4-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
B9-e003Coalescence-mGAM-p5,0.12131147540983607,0.15875912408759124
A4-e003Coalescence-mBHI-inoculumn-redo,0.2742655737704918,0.22353284671532844
C4-e003Coalescence-mGAM-p7,0.743504918032787,0.0
e004-inoculumn-fecal-AK,0.33704262295081966,0.2894963503649635
C3-e003Coalescence-mGAM-p3,0.921311475409836,0.0
D3-e003Coalescence-Inoculumn-mBHI,0.1160983606557377,0.3861970802919708
C2-e003Coalescence-mGAM-p7,0.1304918032786885,0.1611021897810219
C4-e003Coalescence-mBHI-inoculumn-redo,1.0,0.0
B4-e003Coalescence-mGAM-p5,0.6672131147540984,0.0
D4-e003Coalescence-mGAM-p5,0.7923901639344262,0.05644890510948904
BB-Fecal,0.2337344262295082,0.28634671532846717
C5-e003Coalescence-mBHI-inoculumn-redo,0.841983606557377,0.13056204379562045
A2-e003Coalescence-mBHI-p7,0.15081967213114755,0.2737226277372263
BF-Fecal,0.27517377049180325,0.36094160583941604
AM-Fecal,0.23614098360655736,0.32625547445255476
e003-inoculumn-fecal-inoculumn,0.25667213114754095,0.3902846715328467
e003-inoculumn-fecal-AC,0.24502295081967213,0.3644890510948905
C4-e003Coalescence-mGAM-p3,1.0,0.0
C5-e003Coalescence-mGAM-p3,0.9737704918032787,0.0
A2-e003Coalescence-Inoculumn-mBHI,0.25245901639344265,0.39214963503649636
D5-e003Coalescence-Inoculumn-mBHI,0.012236065573770492,1.0
G4-e004Assembly-epsilon-p3,0.2202,0.2703905109489051
B3-e003Coalescence-Inoculumn-mBHI,0.09836065573770492,0.19343065693430658
A5-e003Coalescence-mBHI-p7,0.12646557377049178,0.18413503649635038
G2-e004Assembly-epsilon-p3,0.21639344262295082,0.18004744525547445
BG-Fecal,0.29427213114754097,0.27871897810218976
D2-e003Coalescence-mGAM-p5,0.14447213114754098,0.2748905109489051
A5-e003Coalescence-mBHI-inoculumn-redo,0.22591475409836065,0.4499233576642335
D2-e003Assembly-mBHI-p5,0.11475409836065574,0.20802919708029197
F4-e004Assembly-epsilon-p3,0.1901639344262295,0.24087591240875914
D2-e003Coalescence-Inoculumn-mBHI,0.1628032786885246,0.3093065693430657
C3-e003Coalescence-mGAM-p7,0.7114754098360656,0.0
C5-e004Assembly-mBHI-p7,0.18360655737704917,0.11678832116788321
C5-e003Coalescence-mBHI-p7,0.8459016393442623,0.0
A2-e003Coalescence-mBHI-p3,0.12786885245901639,0.21897810218978103
C2-e003Coalescence-mBHI-inoculumn-redo,0.30898360655737706,0.2354270072992701
AG-Fecal,0.23913442622950817,0.3583467153284671
A2-e003Coalescence-mBHI-p5,0.16721311475409836,0.26277372262773724
C3-e003Coalescence-mBHI-inoculumn-redo,0.4491606557377049,0.10364963503649635
e004-inoculumn-fecal-AR,0.32115737704918035,0.37923357664233576
BK-Fecal,0.26956393442622956,0.31659124087591245
A2-e003Coalescence-mBHI-inoculumn-redo,0.25245901639344265,0.3957664233576642
B4-e003Coalescence-Inoculumn-mBHI,0.24923606557377048,0.09563503649635037
e003-inoculumn-fecal-AE,0.8702360655737705,0.03366423357664234
BC-Fecal,0.1977967213114754,0.2776131386861314
e004-inoculumn-fecal-BE,0.24504590163934428,0.3070656934306569
BA-Fecal,0.2069704918032787,0.256963503649635
e003-inoculumn-fecal-AF,0.2099311475409836,0.4628430656934306
A5-e003Coalescence-Inoculumn-mBHI,0.18767540983606557,0.3362043795620438
G5-e003Coalescence-mBHI-p7_S124,0.7278688524590164,0.0
H4-e003Coalescence-mGAM-p7_S183,0.6261803278688525,0.292036496350365
H2-e003Coalescence-mGAM-p7_S181,0.2327245901639344,0.4201897810218978
E2-e003Coalescence-mBHI-p5_S1,0.21639344262295082,0.3512773722627737
E2-e003Coalescence-mBHI-p3_S9,0.21967213114754097,0.291970802919708
G5-e003Coalescence-mGAM-p3_S84,0.8524590163934426,0.0007299270072992699
G5-e003Coalescence-mGAM-p7_S172,0.6792360655737705,0.0
E5-e003Coalescence-mGAM-p7_S148,0.2338950819672131,0.4153576642335766
G4-e003Coalescence-mGAM-p3_S83,0.9888590163934425,0.0
G3-e003Coalescence-mGAM-p3_S82,0.9377049180327869,0.0
G3-e003Coalescence-mGAM-p5_S74,0.8950819672131147,0.0
F4-e003Coalescence-mGAM-p7_S159,0.7278688524590164,0.0
H4-e003Coalescence-mGAM-p5_S87,0.580327868852459,0.0
