,C4-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
B9-e003Coalescence-mGAM-p5,0.4163934426229508,0.3284671532846715
A4-e003Coalescence-mBHI-inoculumn-redo,0.35081967213114756,0.4416058394160584
C4-e003Coalescence-mGAM-p7,0.0,0.7299270072992701
e004-inoculumn-fecal-AK,0.6196721311475409,0.6423357664233577
C3-e003Coalescence-mGAM-p3,0.0,0.9124087591240876
D3-e003Coalescence-Inoculumn-mBHI,0.5737704918032787,0.2846715328467153
C2-e003Coalescence-mGAM-p7,0.3475409836065574,0.35036496350364965
C4-e003Coalescence-mBHI-inoculumn-redo,0.0,1.0
B4-e003Coalescence-mGAM-p5,0.0,0.6824817518248175
D4-e003Coalescence-mGAM-p5,0.0,0.6897810218978102
BB-Fecal,0.4885245901639344,0.40875912408759124
C5-e003Coalescence-mBHI-inoculumn-redo,0.003278688524590164,0.5693430656934306
A2-e003Coalescence-mBHI-p7,0.4491803278688525,0.4051094890510949
BF-Fecal,0.5836065573770491,0.46715328467153283
AM-Fecal,0.740983606557377,0.6678832116788321
e003-inoculumn-fecal-inoculumn,0.6983606557377049,0.583941605839416
e003-inoculumn-fecal-AC,0.7114754098360656,0.5875912408759124
C4-e003Coalescence-mGAM-p3,0.0,1.0
C5-e003Coalescence-mGAM-p3,0.0,0.9781021897810219
A2-e003Coalescence-Inoculumn-mBHI,0.7475409836065574,0.6021897810218978
D5-e003Coalescence-Inoculumn-mBHI,0.9770491803278688,0.0
G4-e004Assembly-epsilon-p3,0.5672131147540984,0.48905109489051096
B3-e003Coalescence-Inoculumn-mBHI,0.32459016393442625,0.27007299270072993
A5-e003Coalescence-mBHI-p7,0.4098360655737705,0.29927007299270075
G2-e004Assembly-epsilon-p3,0.4131147540983607,0.4489051094890511
BG-Fecal,0.580327868852459,0.5802919708029197
D2-e003Coalescence-mGAM-p5,0.4885245901639344,0.2773722627737226
A5-e003Coalescence-mBHI-inoculumn-redo,0.7442622950819672,0.3357664233576642
D2-e003Assembly-mBHI-p5,0.32459016393442625,0.28832116788321166
F4-e004Assembly-epsilon-p3,0.39672131147540984,0.38686131386861317
D2-e003Coalescence-Inoculumn-mBHI,0.5344262295081967,0.3759124087591241
C3-e003Coalescence-mGAM-p7,0.0,0.7299270072992701
C5-e004Assembly-mBHI-p7,0.3770491803278688,0.3759124087591241
C5-e003Coalescence-mBHI-p7,0.0,0.8613138686131386
A2-e003Coalescence-mBHI-p3,0.4098360655737705,0.3029197080291971
C2-e003Coalescence-mBHI-inoculumn-redo,0.380327868852459,0.5328467153284672
AG-Fecal,0.6327868852459017,0.551094890510949
A2-e003Coalescence-mBHI-p5,0.5704918032786885,0.4306569343065693
C3-e003Coalescence-mBHI-inoculumn-redo,0.06229508196721312,0.5145985401459854
e004-inoculumn-fecal-AR,0.6655737704918033,0.6204379562043796
BK-Fecal,0.6721311475409836,0.6131386861313869
A2-e003Coalescence-mBHI-inoculumn-redo,0.7442622950819672,0.6021897810218978
B4-e003Coalescence-Inoculumn-mBHI,0.12131147540983607,0.354014598540146
e003-inoculumn-fecal-AE,0.006557377049180328,0.8978102189781022
BC-Fecal,0.5770491803278689,0.3978102189781022
e004-inoculumn-fecal-BE,0.5245901639344263,0.4197080291970803
BA-Fecal,0.6032786885245902,0.5474452554744526
e003-inoculumn-fecal-AF,0.6163934426229508,0.24817518248175183
A5-e003Coalescence-Inoculumn-mBHI,0.639344262295082,0.3759124087591241
G5-e003Coalescence-mBHI-p7_S124,0.0,0.7627737226277372
H4-e003Coalescence-mGAM-p7_S183,0.013114754098360656,0.291970802919708
H2-e003Coalescence-mGAM-p7_S181,0.7081967213114754,0.3795620437956204
E2-e003Coalescence-mBHI-p5_S1,0.6852459016393443,0.551094890510949
E2-e003Coalescence-mBHI-p3_S9,0.5573770491803278,0.4927007299270073
G5-e003Coalescence-mGAM-p3_S84,0.0,0.864963503649635
G5-e003Coalescence-mGAM-p7_S172,0.0,0.7481751824817519
E5-e003Coalescence-mGAM-p7_S148,0.740983606557377,0.46715328467153283
G4-e003Coalescence-mGAM-p3_S83,0.0,0.9854014598540146
G3-e003Coalescence-mGAM-p3_S82,0.0,0.948905109489051
G3-e003Coalescence-mGAM-p5_S74,0.0,0.9014598540145985
F4-e003Coalescence-mGAM-p7_S159,0.0,0.718978102189781
H4-e003Coalescence-mGAM-p5_S87,0.0,0.4854014598540146
