,A2-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mBHI
B9-e003Coalescence-mGAM-p5,0.08344921469961587,0.8935579736037275
A4-e003Coalescence-mBHI-inoculumn-redo,0.9220282127914902,0.041202372883830406
C4-e003Coalescence-mGAM-p7,0.07301806286216389,0.07148352418305483
e004-inoculumn-fecal-AK,0.022210002470753117,0.016927758935875593
C3-e003Coalescence-mGAM-p3,0.034196047358472995,0.03538137116577002
D3-e003Coalescence-Inoculumn-mBHI,0.04997250555919451,0.9146630276234703
C2-e003Coalescence-mGAM-p7,0.8954997602376898,0.08888319442526368
C4-e003Coalescence-mBHI-inoculumn-redo,0.15743741918144435,0.17654689610094768
B4-e003Coalescence-mGAM-p5,0.09114185166573814,0.08024367521470278
D4-e003Coalescence-mGAM-p5,0.07957780501824098,0.07448024304530465
BB-Fecal,0.05450118190481642,0.05229456147628647
C5-e003Coalescence-mBHI-inoculumn-redo,0.04273680009923851,0.0455402061394103
A2-e003Coalescence-mBHI-p7,0.9299273003052403,0.06505743734201472
BF-Fecal,0.019108325852732252,0.018556710555450003
AM-Fecal,0.0033312473135171947,0.0030274672372362236
e003-inoculumn-fecal-inoculumn,0.9913297439488932,0.0026614445702982355
e003-inoculumn-fecal-AC,0.001568392710625763,0.9964869071531095
C4-e003Coalescence-mGAM-p3,0.006752237289025443,0.0065794858145270365
C5-e003Coalescence-mGAM-p3,0.027433427485914156,0.02625970180866803
A2-e003Coalescence-Inoculumn-mBHI,1.0,4.777831228343398e-05
D5-e003Coalescence-Inoculumn-mBHI,0.10281756844907977,0.10529687282652457
G4-e004Assembly-epsilon-p3,0.06751717527105983,0.0749142712591483
B3-e003Coalescence-Inoculumn-mBHI,-0.0,1.0
A5-e003Coalescence-mBHI-p7,0.13919837385644573,0.13568530625199965
G2-e004Assembly-epsilon-p3,0.1082733968394212,0.10331468047029356
BG-Fecal,0.03195984482921651,0.03271031692999113
D2-e003Coalescence-mGAM-p5,0.9214328109878975,0.06613723948114708
A5-e003Coalescence-mBHI-inoculumn-redo,0.9773225983398112,0.0070351497998108765
D2-e003Assembly-mBHI-p5,0.8566158450392087,0.13243147039643396
F4-e004Assembly-epsilon-p3,0.10517889729925271,0.1129099152622708
D2-e003Coalescence-Inoculumn-mBHI,0.9312512870096376,0.05151995381830001
C3-e003Coalescence-mGAM-p7,0.06800737197770752,0.06711899104477634
C5-e004Assembly-mBHI-p7,0.1462763362209357,0.1573545330137232
C5-e003Coalescence-mBHI-p7,0.08432833835309847,0.08888319442526368
A2-e003Coalescence-mBHI-p3,0.911193014520605,0.0930093193036617
C2-e003Coalescence-mBHI-inoculumn-redo,0.9399847330923913,0.029481055213752803
AG-Fecal,0.0021000222047266245,0.0015345100042562815
A2-e003Coalescence-mBHI-p5,0.955842496395167,0.04037510315352065
C3-e003Coalescence-mBHI-inoculumn-redo,0.06769828808961113,0.62
e004-inoculumn-fecal-AR,0.0034073645157773154,0.0043141940729618964
BK-Fecal,0.017663001441933165,0.022245753694942753
A2-e003Coalescence-mBHI-inoculumn-redo,0.9999481408438277,8.69112032557016e-05
B4-e003Coalescence-Inoculumn-mBHI,0.11576575046407012,0.8058610241044717
e003-inoculumn-fecal-AE,0.012387014233513061,0.011527900577650642
BC-Fecal,0.04446371352922114,0.037983058191769385
e004-inoculumn-fecal-BE,0.032306319533616325,0.033052511752648284
BA-Fecal,0.05362311472014135,0.05385872516989415
e003-inoculumn-fecal-AF,0.04930323856080339,0.04067809130501146
A5-e003Coalescence-Inoculumn-mBHI,0.962004391823919,0.025940450637249098
G5-e003Coalescence-mBHI-p7_S124,0.13286688818777984,0.12449504292772724
H4-e003Coalescence-mGAM-p7_S183,0.045666332398416644,0.04420310394475143
H2-e003Coalescence-mGAM-p7_S181,0.973673412494365,0.007564472377311308
E2-e003Coalescence-mBHI-p5_S1,0.9885347748173128,0.008988081941758265
E2-e003Coalescence-mBHI-p3_S9,0.973418566769993,0.026941464534322473
G5-e003Coalescence-mGAM-p3_S84,0.07276270015843883,0.07383201341625897
G5-e003Coalescence-mGAM-p7_S172,0.15468212193849765,0.1399820855716108
E5-e003Coalescence-mGAM-p7_S148,0.9873173394661217,0.005812107124282186
G4-e003Coalescence-mGAM-p3_S83,0.0204837783717607,0.020399722487147158
G3-e003Coalescence-mGAM-p3_S82,0.027565597748883716,0.027247205135126015
G3-e003Coalescence-mGAM-p5_S74,0.037791205783697546,0.03842027904562409
F4-e003Coalescence-mGAM-p7_S159,0.07586203248509088,0.0746970687718307
H4-e003Coalescence-mGAM-p5_S87,0.19634750556230138,0.20556207237718752
