,B3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
D11-e003Coalescence-mBHI-p5,0.5418994413407822,0.004497751124437781
C8-e003Coalescence-mGAM-p7,0.8966480446927374,0.8808095952023988
D10-e003Coalescence-mBHI-p3,0.3128491620111732,0.0
A8-e003Coalescence-mBHI-p3,0.6564245810055865,0.6409295352323838
B9-e003Coalescence-mGAM-p5,0.9860335195530726,0.9752623688155923
C5-e004Assembly-mBHI-p3,0.29329608938547486,0.3313343328335832
B8-e003Assembly-mGAM-p5,0.5893854748603352,0.6656671664167916
e004-inoculumn-fecal-AK,0.7821229050279329,0.6986506746626686
D3-e004Assembly-mGAM-p7,0.5167597765363129,0.49250374812593706
C8-e003Assembly-mGAM-p3,0.8268156424581006,0.8020989505247377
D4-e004Assembly-mGAM-p5,0.5251396648044693,0.5622188905547226
A11-e003Coalescence-mGAM-p7,0.8910614525139665,0.8470764617691154
B8-e003Coalescence-mBHI-p5,0.9078212290502793,0.889055472263868
C2-e003Coalescence-mGAM-p7,0.9106145251396648,0.8995502248875562
B11-e003Coalescence-mGAM-p3,0.25139664804469275,0.5884557721139431
D8-e003Assembly-mGAM-p5,0.46089385474860334,0.4287856071964018
A5-e003Coalescence-mGAM-p3,0.5865921787709497,0.4497751124437781
A2-e003Coalescence-Inoculumn-mGAM,0.9134078212290503,0.9055472263868066
E5-e004Assembly-mGAM-p5,0.8379888268156425,0.8650674662668666
D8-e003Coalescence-mGAM-p5,0.9134078212290503,0.8350824587706147
A12-e003Coalescence-mGAM-p3,0.8044692737430168,0.8170914542728636
D9-e003Coalescence-mGAM-p7,0.9860335195530726,0.9482758620689655
D8-e003Assembly-mGAM-p3,0.5726256983240223,0.5742128935532234
A9-e003Coalescence-mGAM-p7,0.7541899441340782,0.7451274362818591
B5-e003Coalescence-Inoculumn-mGAM,0.030726256983240222,0.6131934032983508
D9-e003Coalescence-mGAM-p5,0.8687150837988827,0.8403298350824587
C8-e003Coalescence-mBHI-p7,0.7849162011173184,0.7841079460269865
B4-e003Coalescence-mGAM-p5,0.9273743016759777,0.9257871064467766
BB-Fecal,0.5223463687150838,0.5644677661169415
C2-e003Coalescence-mGAM-p3,0.5754189944134078,0.5779610194902549
D8-e003Coalescence-mBHI-p5,0.888268156424581,0.8298350824587706
E5-e004Assembly-mGAM-p7,0.8296089385474861,0.8620689655172413
D5-e003Coalescence-Inoculumn-mGAM,1.0,0.0
A10-e003Coalescence-mBHI-p5,0.6675977653631285,0.6724137931034483
BF-Fecal,0.6061452513966481,0.6116941529235382
B8-e003Assembly-mGAM-p3,0.5502793296089385,0.5697151424287856
D5-e003Coalescence-mBHI-p5,0.9162011173184358,0.9025487256371814
e003-inoculumn-fecal-inoculumn,0.7569832402234636,0.7548725637181409
A8-e003Coalescence-mBHI-p7,0.9078212290502793,0.9017991004497751
e003-inoculumn-fecal-AC,0.05865921787709497,0.3148425787106447
B9-e003GlycerolRevival-mGAM-p2,0.002793296089385475,0.4542728635682159
B2-e003Coalescence-Inoculumn-mGAM,0.0670391061452514,0.8373313343328336
A3-e003Coalescence-Inoculumn-mGAM,0.3687150837988827,0.8568215892053973
C10-e003GlycerolRevival-mGAM-p2,0.9664804469273743,0.9805097451274363
A10-e003Coalescence-mGAM-p3,0.9050279329608939,0.8958020989505248
A9-e003Coalescence-mBHI-p3,0.8798882681564246,0.8748125937031485
A2-e003Coalescence-Inoculumn-mBHI,0.46368715083798884,0.5232383808095952
A9-e003Coalescence-mBHI-p5,0.8770949720670391,0.8538230884557722
B2-e003Coalescence-mGAM-p3,0.8016759776536313,0.7848575712143928
G4-e004Assembly-epsilon-p3,0.3575418994413408,0.3373313343328336
A8-e003Coalescence-mBHI-p5,0.8268156424581006,0.8178410794602698
D2-e003Coalescence-mGAM-p5,0.9050279329608939,0.876311844077961
D3-e003Coalescence-mGAM-p5,0.9804469273743017,0.9400299850074962
B9-e003Coalescence-mGAM-p7,0.2849162011173184,0.38980509745127434
C3-e003Coalescence-Inoculumn-mGAM,0.013966480446927373,0.7158920539730135
A3-e003Coalescence-mGAM-p7,0.5502793296089385,0.5892053973013494
D10-e003Coalescence-mGAM-p7,0.5502793296089385,0.0014992503748125937
C11-e003Coalescence-mGAM-p3,0.36312849162011174,0.004497751124437781
A10-e003Coalescence-mBHI-p7,0.88268156424581,0.863568215892054
C11-e003Coalescence-mBHI-p5,0.8324022346368715,0.0037481259370314842
A2-e003Coalescence-mGAM-p7,0.8463687150837989,0.8455772113943029
F5-e004Assembly-epsilon-p3,0.8240223463687151,0.8515742128935532
A9-e003Coalescence-mBHI-p7,0.9162011173184358,0.8958020989505248
C2-e003Coalescence-Inoculumn-mGAM,0.9134078212290503,0.8995502248875562
B3-e003Coalescence-Inoculumn-mGAM,0.0,0.8883058470764618
D11-e003Coalescence-mGAM-p7,0.43575418994413406,0.0007496251874062968
D5-e003Coalescence-mGAM-p3,0.9776536312849162,0.0014992503748125937
E4-e004Assembly-mGAM-p5,0.5418994413407822,0.5179910044977512
B4-e003Coalescence-Inoculumn-mGAM,0.002793296089385475,0.8643178410794603
A10-e003Coalescence-mGAM-p7,0.8491620111731844,0.8193403298350824
B2-e003Assembly-mBHI-p3,0.7430167597765364,0.7128935532233883
