,A2-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
D11-e003Coalescence-mBHI-p5,0.08184771572146717,0.8987420195009799
C8-e003Coalescence-mGAM-p7,0.9984581187343239,0.0025489590851682496
D10-e003Coalescence-mBHI-p3,0.16252801626283134,0.8053865285204281
A8-e003Coalescence-mBHI-p3,0.9556543680816167,0.042235708052295
B9-e003Coalescence-mGAM-p5,0.010395469738307959,0.02418328202092623
C5-e004Assembly-mBHI-p3,0.18371143331187004,0.24840002857813678
B8-e003Assembly-mGAM-p5,0.9458072484317708,0.04812800789045624
e004-inoculumn-fecal-AK,0.015183258597852252,0.03921557627765563
D3-e004Assembly-mGAM-p7,0.07259903485620188,0.13418993172928192
C8-e003Assembly-mGAM-p3,0.989962837084403,0.011276387309204442
D4-e004Assembly-mGAM-p5,0.06139377811955509,0.11969519596155012
A11-e003Coalescence-mGAM-p7,0.9955701634713107,0.003957075555209665
B8-e003Coalescence-mBHI-p5,0.9995156466311547,0.000562871458195969
C2-e003Coalescence-mGAM-p7,0.9993584599552016,0.0003036293875845713
B11-e003Coalescence-mGAM-p3,0.013111544047391867,0.28
D8-e003Assembly-mGAM-p5,0.8820244453417265,0.12646938067796712
A5-e003Coalescence-mGAM-p3,0.9085930573092024,0.09126528128411764
A2-e003Coalescence-Inoculumn-mGAM,0.9998470932568282,2.9456827349133672e-05
E5-e004Assembly-mGAM-p5,0.01325675563791595,0.02780025521756305
D8-e003Coalescence-mGAM-p5,0.9977994451648885,0.0027173644055483778
A12-e003Coalescence-mGAM-p3,0.9877186082477339,0.01214975530607991
D9-e003Coalescence-mGAM-p7,0.01573974629241532,0.03827829967451955
D8-e003Assembly-mGAM-p3,0.9367651269500117,0.06199124204641996
A9-e003Coalescence-mGAM-p7,0.9719929529285538,0.02412141058882658
B5-e003Coalescence-Inoculumn-mGAM,0.0250619568857165,0.353
D9-e003Coalescence-mGAM-p5,0.04576360585368497,0.08771628333511619
C8-e003Coalescence-mBHI-p7,0.9819900385752922,0.016781824366324465
B4-e003Coalescence-mGAM-p5,0.027071756307794584,0.052793338755052995
BB-Fecal,0.05942135060655944,0.10283139768931071
C2-e003Coalescence-mGAM-p3,0.934858520956741,0.06308533929800035
D8-e003Coalescence-mBHI-p5,0.9945861543307476,0.006105123628859781
E5-e004Assembly-mGAM-p7,0.016166005217360495,0.033866983161623294
D5-e003Coalescence-Inoculumn-mGAM,0.00017389794339310697,1.0
A10-e003Coalescence-mBHI-p5,0.9623043108637483,0.03578382995167164
BF-Fecal,0.042744096367133326,0.09095999385422586
B8-e003Assembly-mGAM-p3,0.9232981190505953,0.06722410866483217
D5-e003Coalescence-mBHI-p5,0.9998692978027436,8.422196192502429e-05
e003-inoculumn-fecal-inoculumn,0.973974874402278,0.02422852284902255
A8-e003Coalescence-mBHI-p7,0.9999565255141517,0.00016432013212492274
e003-inoculumn-fecal-AC,0.23145506931962864,0.2831272020923546
B9-e003GlycerolRevival-mGAM-p2,0.13432846741802343,0.1888601007949408
B2-e003Coalescence-Inoculumn-mGAM,0.857,0.010168433291380294
A3-e003Coalescence-Inoculumn-mGAM,0.85,0.013219494277476602
C10-e003GlycerolRevival-mGAM-p2,0.01866214092228598,0.04096304834313259
A10-e003Coalescence-mGAM-p3,0.9989550941181192,0.0015236884359168283
A9-e003Coalescence-mBHI-p3,0.9982330758253726,0.0023234493305019227
A2-e003Coalescence-Inoculumn-mBHI,0.9118510580990649,0.08103379432955762
A9-e003Coalescence-mBHI-p5,0.9971612539149685,0.003099060716907051
B2-e003Coalescence-mGAM-p3,0.9667534324921245,0.023898159035944597
G4-e004Assembly-epsilon-p3,0.15906952557865817,0.2399948863069881
A8-e003Coalescence-mBHI-p5,0.9861939771904465,0.009552206665753838
D2-e003Coalescence-mGAM-p5,0.9972396591909188,0.0019498912686985233
D3-e003Coalescence-mGAM-p5,0.01572728954903414,0.025870266278868657
B9-e003Coalescence-mGAM-p7,0.1963918177214433,0.2594702235701681
C3-e003Coalescence-Inoculumn-mGAM,0.04771929424001926,0.0921225351995527
A3-e003Coalescence-mGAM-p7,0.9148788186324077,0.0765677767695782
D10-e003Coalescence-mGAM-p7,0.06973893646607374,0.9128785255750385
C11-e003Coalescence-mGAM-p3,0.16688556294688506,0.7895204153757915
A10-e003Coalescence-mBHI-p7,0.996332676239956,0.004103833199937197
C11-e003Coalescence-mBHI-p5,0.020664207555229457,0.9749804463849289
A2-e003Coalescence-mGAM-p7,0.9945541766492958,0.005818795209706515
F5-e004Assembly-epsilon-p3,0.021509616346957357,0.04292265955395349
A9-e003Coalescence-mBHI-p7,0.9997710612471227,0.0002770899516164964
C2-e003Coalescence-Inoculumn-mGAM,0.9994036119870838,0.0006192179175833054
B3-e003Coalescence-Inoculumn-mGAM,0.013535878153897292,0.19
D11-e003Coalescence-mGAM-p7,0.13668269720506812,0.8453909182459216
D5-e003Coalescence-mGAM-p3,0.0016005693368006029,0.9974812618687986
E4-e004Assembly-mGAM-p5,0.07507596730795515,0.1450450612975565
B4-e003Coalescence-Inoculumn-mGAM,0.016496218882504087,0.2
A10-e003Coalescence-mGAM-p7,0.9900770451939234,0.009499794242890823
B2-e003Assembly-mBHI-p3,0.9693005411476799,0.02903470682965696
A2-e003Coalescence-mGAM-p5,0.9995723859092341,0.0007291610638644132
D3-e004Assembly-mGAM-p5,0.0959265262541094,0.15634056465122695
D4-e004Assembly-mGAM-p7,0.059788817799175054,0.12319355861792158
B8-e003Coalescence-mGAM-p5,0.9781903069271193,0.019647577597538532
A8-e003Coalescence-mGAM-p7,0.9957362295652922,0.004721669463790939
A11-e003Coalescence-mBHI-p5,0.9669486553882866,0.033227314566899556
C9-e003Assembly-mGAM-p5,0.08944323970442117,0.13877958759755188
A5-e003Coalescence-Inoculumn-mGAM,0.9907225889218276,0.007656728528027129
e004-inoculumn-fecal-AR,0.07361375246595134,0.1352260714871413
B5-e003Coalescence-mGAM-p3,0.07188672976296251,0.12131558902286398
A2-e003Coalescence-mBHI-inoculumn-redo,0.9456802078339301,0.059215732648502974
C2-e003Coalescence-mGAM-p5,0.8612324945129803,0.14562920947459448
B8-e003GlycerolRevival-mGAM-p2,0.9989456606725137,0.00045617318365779615
C8-e003Coalescence-mBHI-p5,0.9995912441539054,0.0003188656823500154
B8-e003Coalescence-mGAM-p7,0.9974371715140983,0.0020315845812224377
D2-e003Coalescence-Inoculumn-mGAM,0.9890622966482341,0.008562500123549322
B8-e003Coalescence-mBHI-p7,0.9995554532248345,0.00040303992962399476
D3-e003Coalescence-Inoculumn-mGAM,0.020531131523900424,0.385
BC-Fecal,0.16660985293088063,0.21705798999431347
A11-e003Coalescence-mBHI-p3,0.9928525877906667,0.0064831734730240315
A4-e003Coalescence-Inoculumn-mGAM,0.9996953579009263,0.0004384809489325567
A9-e003Coalescence-mGAM-p5,0.9896260230239907,0.008816766927494597
A11-e003Coalescence-mGAM-p3,0.9968331303402888,0.0026700520209814393
E2-e003Coalescence-mGAM-p7_S145,0.9983435085862868,0.0014060582276655329
H111-e003Coalescence-mGAM-p7_S188,0.0680499653502085,0.9242060525590253
F5-e003Coalescence-mGAM-p5_S64,0.0740678101798308,0.11506712784445078
F5-e003Coalescence-mGAM-p7_S160,0.2072800423201748,0.2591912834771631
F8-e003Coalescence-mBHI-p3_S117,0.9868120031588237,0.01206587415041659
E3-e003Coalescence-mGAM-p3_S58,0.9367047980223477,0.02727285227847226
E8-e003Coalescence-mBHI-p5_S5,0.9962680331144189,0.003577345179556551
E9-e003Coalescence-mBHI-p5_S6,0.9940000507475231,0.0060385032575765865
H111-e003Coalescence-mBHI-p3_S144,0.0031605499520842143,0.9963142909977726
H2-e003Coalescence-mGAM-p7_S181,0.9907595824548374,0.007337915631229673
H2-e003Coalescence-mGAM-p5_S85,0.8322845598198471,0.16632061439517107
G8-e003Coalescence-mGAM-p3_S177,0.9927510347581319,0.007142955303978648
F2-e003Coalescence-mGAM-p7_S157,0.5,0.16046834550832909
H3-e003Coalescence-mGAM-p3_S94,0.0959265262541094,0.15350570848004513
E100-e003Coalescence-mBHI-p7_S103,0.996320164643573,0.0019273667803558735
F9-e003Coalescence-mGAM-p5_S66,0.06763552302039637,0.10629535202785295
E100-e003Coalescence-mGAM-p3_S155,0.9968445750196152,0.0036280260647991013
E3-e003Coalescence-mGAM-p5_S50,0.652,0.02835305137607239
E9-e003Coalescence-mBHI-p7_S102,0.9622014725198155,0.03478874157786472
E111-e003Coalescence-mBHI-p5_S8,0.9898228003324556,0.011060384637881874
F2-e003Coalescence-mGAM-p5_S61,0.9632706697335099,0.016331137163523492
F8-e003Coalescence-mGAM-p5_S65,0.950565169636564,0.04174163626281708
H8-e003Coalescence-mBHI-p7_S137,0.9970331976297887,0.002644558074550703
G8-e003Coalescence-mGAM-p5_S77,0.9993469338238244,0.0008500882087519123
E111-e003Coalescence-mBHI-p3_S108,0.9846774333762017,0.013805282911826162
H111-e003Coalescence-mGAM-p5_S92,0.05393900879662127,0.9370714742664361
H9-e003Coalescence-mGAM-p5_S90,0.05881129571094588,0.11060431166769275
E8-e003Coalescence-mBHI-p7_S101,0.9946728004854674,0.0053711955781906295
H2-e003Coalescence-mGAM-p3_S93,0.9760311292004664,0.021346124474972496
E4-e003Coalescence-mGAM-p5_S51,0.9914977354192844,0.009241888340702251
G9-e003Coalescence-mGAM-p7_S174,0.13977130259406206,0.1934749992948331
H8-e003Coalescence-mBHI-p5_S41,0.9983796471866948,0.0013126539631712162
E100-e003Coalescence-mBHI-p5_S7,0.9993263829529616,0.0004968103329564859
F9-e003Coalescence-mGAM-p7_S162,0.16938769501174925,0.23294301996170097
F8-e003Coalescence-mGAM-p7_S161,0.9643435078001888,0.02809172476719308
G8-e003Coalescence-mBHI-p3_S129,0.999196226244707,0.0006022570358921489
E5-e003Coalescence-mGAM-p3_S60,0.8216944459803223,0.16728123184796273
G2-e003Coalescence-mGAM-p5_S73,0.9981068669557563,0.0020468039828840045
E5-e003Coalescence-mGAM-p7_S148,0.9870154279690523,0.009884666842090429
H9-e003Coalescence-mGAM-p7_S186,0.024515954386441486,0.051309620035594104
E100-e003Coalescence-mGAM-p5_S55,0.9988044761875698,0.001470966470020179
E8-e003Coalescence-mGAM-p5_S53,0.9992753873637414,0.00032214554013885793
H8-e003Coalescence-mGAM-p5_S89,0.9951683382877138,0.003449293370004525
E3-e003Coalescence-mGAM-p7_S146,0.9655752001856673,0.027454010241264995
F100-e003Coalescence-mGAM-p3_S167,0.0671141458307291,0.10775006503787916
G100-e003Coalescence-mBHI-p3_S131,0.9993836311018742,0.0006579523179303052
E9-e003Coalescence-mGAM-p3_S154,0.9864685827943668,0.00701880336249966
F111-e003Coalescence-mGAM-p3_S168,0.09239901016977062,0.3695
F8-e003Coalescence-mBHI-p7_S113,0.996755718759964,0.00282973368587136
G8-e003Coalescence-mBHI-p7_S125,0.9805501336150139,0.019507197147897205
H111-e003Coalescence-mBHI-p5_S44,0.014647542502081876,0.9824435225668925
E111-e003Coalescence-mBHI-p7_S104,0.9948668170550254,0.00496049783795284
E2-e003Coalescence-mGAM-p3_S57,0.999548066591431,0.00032360364813384943
F2-e003Coalescence-mGAM-p3_S69,0.9649283977123766,0.02605636777383609
E9-e003Coalescence-mGAM-p5_S54,0.9059320789938927,0.09145652246777428
E111-e003Coalescence-mGAM-p5_S56,0.9943720464750964,0.004509674996866865
E4-e003Coalescence-mGAM-p7_S147,0.9957362295652922,0.004379820516509929
E4-e003Coalescence-mGAM-p3_S59,0.8506469268925927,0.1363066040862106
H100-e003Coalescence-mBHI-p7_S139,0.0027316049473537123,0.9946088690388474
G8-e003Coalescence-mBHI-p5_S29,0.9990958770244692,0.000786398947273633
G8-e003Coalescence-mGAM-p7_S173,0.9995823985516176,0.0005117009957210011
E2-e003Coalescence-mGAM-p5_S49,0.9948230898401901,0.004042911246009165
H111-e003Coalescence-mGAM-p3_S192,0.013666455445655956,0.9847730788272447
E8-e003Coalescence-mBHI-p3_S105,0.9992068126045451,0.0007122680566375028
E8-e003Coalescence-mGAM-p7_S149,0.9995354446963548,0.0005625659842162355
H3-e003Coalescence-mGAM-p5_S86,0.11461424048954125,0.1672988373112134
E100-e003Coalescence-mGAM-p7_S151,0.9987706989624932,0.0015361694468426026
G9-e003Coalescence-mGAM-p3_S178,0.09239901016977062,0.14269742854469114
H8-e003Coalescence-mGAM-p7_S185,0.9940728020464691,0.0056054225080848456
G2-e003Coalescence-mGAM-p3_S81,0.9893557525892022,0.010214847952242371
F8-e003Coalescence-mBHI-p5_S17,0.9971415317095739,0.0027391240068347575
E5-e003Coalescence-mGAM-p5_S52,0.9928707307476543,0.006761784553066289
