,A2-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-Inoculumn-mGAM
D11-e003Coalescence-mBHI-p5,0.11925480841287257,0.798274503103485
C8-e003Coalescence-mGAM-p7,0.998343132796651,0.0027868337174107756
D10-e003Coalescence-mBHI-p3,0.20914399656154048,0.6850028367382105
A8-e003Coalescence-mBHI-p3,0.9570254528320273,0.04279673935452331
B9-e003Coalescence-mGAM-p5,0.00988362952981093,0.9806883540346336
C5-e004Assembly-mBHI-p3,0.19713006356054583,0.7140471460651667
B8-e003Assembly-mGAM-p5,0.9453821196632648,0.05330027560056711
e004-inoculumn-fecal-AK,0.01848144254689041,0.88
D3-e004Assembly-mGAM-p7,0.08418186820414317,0.16696949931441316
C8-e003Assembly-mGAM-p3,0.9884071878380044,0.012034830662331797
D4-e004Assembly-mGAM-p5,0.07192500282009434,0.5
A11-e003Coalescence-mGAM-p7,0.9957622892875145,0.0030078239976723217
B8-e003Coalescence-mBHI-p5,0.9995808283107732,0.0003457834506122944
C2-e003Coalescence-mGAM-p7,0.9995054127808147,0.00039518108641405076
B11-e003Coalescence-mGAM-p3,0.01603017082458734,0.9760801506161559
D8-e003Assembly-mGAM-p5,0.8656368586152592,0.1349623100433781
A5-e003Coalescence-mGAM-p3,0.9121117244394596,0.08291556976168664
A2-e003Coalescence-Inoculumn-mGAM,0.9998648053352923,7.827340826682471e-05
E5-e004Assembly-mGAM-p5,0.014582968336553185,0.9644075271602899
D8-e003Coalescence-mGAM-p5,0.9982172325941816,0.0015640684787896072
A12-e003Coalescence-mGAM-p3,0.9883346452160346,0.012633186972628779
D9-e003Coalescence-mGAM-p7,0.01575329638688318,0.9698053756838967
D8-e003Assembly-mGAM-p3,0.9351536626308365,0.06855767334677207
A9-e003Coalescence-mGAM-p7,0.97313206383904,0.02630187336710366
B5-e003Coalescence-Inoculumn-mGAM,0.028157831379423796,0.9596958301344145
D9-e003Coalescence-mGAM-p5,0.04737186448808735,0.9235332492639312
C8-e003Coalescence-mBHI-p7,0.9816274438947246,0.01707888950983919
B4-e003Coalescence-mGAM-p5,0.025924557932780094,0.9541536220142988
BB-Fecal,0.06373217665824449,0.1373678652292035
C2-e003Coalescence-mGAM-p3,0.9379583983640969,0.06538797120743461
D8-e003Coalescence-mBHI-p5,0.9948855369760857,0.004281645426216685
E5-e004Assembly-mGAM-p7,0.01775192823582928,0.957037618089476
D5-e003Coalescence-Inoculumn-mGAM,0.11129615026801458,0.8047174290140553
A10-e003Coalescence-mBHI-p5,0.9606163640366411,0.041177845311138585
BF-Fecal,0.048033242102231255,0.5
B8-e003Assembly-mGAM-p3,0.9202392787416891,0.0728177574383958
D5-e003Coalescence-mBHI-p5,0.9998998465407147,0.00011044861864780849
e003-inoculumn-fecal-inoculumn,0.9733820139323214,0.02463011592644655
A8-e003Coalescence-mBHI-p7,0.9999422939190753,0.00018940335124630671
e003-inoculumn-fecal-AC,0.2281151816858873,0.741913058962113
B9-e003GlycerolRevival-mGAM-p2,0.13168500512567682,0.8620840672558421
B2-e003Coalescence-Inoculumn-mGAM,0.852,0.136
A3-e003Coalescence-Inoculumn-mGAM,0.846,0.136
C10-e003GlycerolRevival-mGAM-p2,0.018033448817041327,0.9659116904372548
A10-e003Coalescence-mGAM-p3,0.9989064359265106,0.0020066763167356817
A9-e003Coalescence-mBHI-p3,0.998233169943643,0.0023551650135076236
A2-e003Coalescence-Inoculumn-mBHI,0.9131321369412283,0.08859618046370057
A9-e003Coalescence-mBHI-p5,0.9975091384987362,0.002551374657515948
B2-e003Coalescence-mGAM-p3,0.9625218484920277,0.027487191205624085
G4-e004Assembly-epsilon-p3,0.16936879281684047,0.556
A8-e003Coalescence-mBHI-p5,0.9879711406354713,0.008553988315814233
D2-e003Coalescence-mGAM-p5,0.9977607591744246,0.001913442136695811
D3-e003Coalescence-mGAM-p5,0.015485550832449062,0.976005338562935
B9-e003Coalescence-mGAM-p7,0.19978545695739336,0.7447401634987094
C3-e003Coalescence-Inoculumn-mGAM,0.043166284029076483,0.9572026162143392
A3-e003Coalescence-mGAM-p7,0.9121117244394596,0.09278374920627562
D10-e003Coalescence-mGAM-p7,0.10910137445704741,0.8166216757167345
C11-e003Coalescence-mGAM-p3,0.22046763227308697,0.6955996254362746
A10-e003Coalescence-mBHI-p7,0.9964074710038703,0.0035234554817639638
C11-e003Coalescence-mBHI-p5,0.05015396053451356,0.9033045344284664
A2-e003Coalescence-mGAM-p7,0.9944655785756188,0.006143884011429196
F5-e004Assembly-epsilon-p3,0.02332130937352434,0.9449213299945575
A9-e003Coalescence-mBHI-p7,0.999868548584688,0.00014496381197524864
C2-e003Coalescence-Inoculumn-mGAM,0.9995405813827957,0.0006786496587308646
B3-e003Coalescence-Inoculumn-mGAM,0.012760769084363183,0.9901651573692029
D11-e003Coalescence-mGAM-p7,0.18380312232634874,0.7200646468388529
D5-e003Coalescence-mGAM-p3,0.01722027099351203,0.9563200845193787
E4-e004Assembly-mGAM-p5,0.09038478811053295,0.5
B4-e003Coalescence-Inoculumn-mGAM,0.016153278817054875,0.9800562350785446
A10-e003Coalescence-mGAM-p7,0.9900197132915757,0.011450622389357056
B2-e003Assembly-mBHI-p3,0.9661343520980131,0.031561970415842154
A2-e003Coalescence-mGAM-p5,0.9994806834198554,0.0006823204570645156
D3-e004Assembly-mGAM-p5,0.10762403820065704,0.8136938198553552
D4-e004Assembly-mGAM-p7,0.06972010923737436,0.5
B8-e003Coalescence-mGAM-p5,0.9791881649818499,0.018849105913717558
A8-e003Coalescence-mGAM-p7,0.9949244005651623,0.004354224195323156
A11-e003Coalescence-mBHI-p5,0.9662632960423948,0.027818929334935967
C9-e003Assembly-mGAM-p5,0.08754732756372162,0.8686282866888841
A5-e003Coalescence-Inoculumn-mGAM,0.9929496900484627,0.003362365575641213
e004-inoculumn-fecal-AR,0.08712228368319953,0.17144621045785483
B5-e003Coalescence-mGAM-p3,0.07300601272831553,0.8865948879557204
A2-e003Coalescence-mBHI-inoculumn-redo,0.9409185437408851,0.05925205875092043
C2-e003Coalescence-mGAM-p5,0.8544218664664425,0.1468950692614789
