,B3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
D11-e003Coalescence-mBHI-p5,0.08752497533391031,0.9068535170127462
C8-e003Coalescence-mGAM-p7,0.006060659070593582,0.007050766660961651
D10-e003Coalescence-mBHI-p3,0.19367235251760095,0.8207266987458969
A8-e003Coalescence-mBHI-p3,0.05261843403206768,0.0556044696923511
B9-e003Coalescence-mGAM-p5,0.0005860387278084813,0.001043697831794321
C5-e004Assembly-mBHI-p3,0.20442877270719617,0.18410455739964515
B8-e003Assembly-mGAM-p5,0.0755249789892334,0.058137926211914145
e004-inoculumn-fecal-AK,0.014455493131261809,0.02109437716411635
D3-e004Assembly-mGAM-p7,0.09431102304605363,0.10117902971299407
C8-e003Assembly-mGAM-p3,0.01901735320766399,0.022052329901961713
D4-e004Assembly-mGAM-p5,0.08051137794634389,0.07198300249315162
A11-e003Coalescence-mGAM-p7,0.008872452585835054,0.012766485751475598
B8-e003Coalescence-mBHI-p5,0.004029491836290119,0.004899818621579095
C2-e003Coalescence-mGAM-p7,0.004458838334952033,0.005040970985689399
B11-e003Coalescence-mGAM-p3,0.176,0.023054500377963503
D8-e003Assembly-mGAM-p5,0.12909791875001994,0.1411330391826285
A5-e003Coalescence-mGAM-p3,0.07620363652617594,0.1141439387513461
A2-e003Coalescence-Inoculumn-mGAM,0.001257955770881207,0.0013779978886223436
E5-e004Assembly-mGAM-p5,0.009819472874694403,0.008052654411529117
D8-e003Coalescence-mGAM-p5,0.003622912620137876,0.007208992239533587
A12-e003Coalescence-mGAM-p3,0.021757250626475433,0.020200425125237963
D9-e003Coalescence-mGAM-p7,0.000879058091712722,0.0033193640821217755
D8-e003Assembly-mGAM-p3,0.07964614389461318,0.07925072239071111
A9-e003Coalescence-mGAM-p7,0.03526387842529069,0.03677500247737438
B5-e003Coalescence-Inoculumn-mGAM,0.636,0.040756240822735164
D9-e003Coalescence-mGAM-p5,0.015637786024607345,0.019328978155934352
C8-e003Coalescence-mBHI-p7,0.026908701896328283,0.027023175761188976
B4-e003Coalescence-mGAM-p5,0.0062831681236843115,0.006425914784457618
BB-Fecal,0.08117804619326421,0.07148399983445944
C2-e003Coalescence-mGAM-p3,0.0789509739444456,0.0783212647017485
D8-e003Coalescence-mBHI-p5,0.008462971687180246,0.013323449554780872
E5-e004Assembly-mGAM-p7,0.01245338983986671,0.009894667007884888
D5-e003Coalescence-Inoculumn-mGAM,-0.0,1.0
A10-e003Coalescence-mBHI-p5,0.0505086793086487,0.049610170552096614
BF-Fecal,0.055626181428915636,0.05461365239016244
B8-e003Assembly-mGAM-p3,0.08533275109467311,0.0803741133135989
D5-e003Coalescence-mBHI-p5,0.0020837947146799176,0.002441252395400065
e003-inoculumn-fecal-inoculumn,0.03480177069012493,0.03515079171962584
A8-e003Coalescence-mBHI-p7,0.003453850145391531,0.0036915539464603643
e003-inoculumn-fecal-AC,0.667,0.19261375253302582
B9-e003GlycerolRevival-mGAM-p2,0.8119736007238766,0.11272246291517922
B2-e003Coalescence-Inoculumn-mGAM,0.126,0.0034141428347378524
A3-e003Coalescence-Inoculumn-mGAM,0.1295,0.0061810225072303345
C10-e003GlycerolRevival-mGAM-p2,0.0024353008102125724,0.0014059067470303592
A10-e003Coalescence-mGAM-p3,0.004989473530418544,0.005501788105497897
A9-e003Coalescence-mBHI-p3,0.008530689838337813,0.008916372945934201
A2-e003Coalescence-Inoculumn-mBHI,0.10979217114916529,0.09253116053045665
A9-e003Coalescence-mBHI-p5,0.008196250030777933,0.009876953939274178
B2-e003Coalescence-mGAM-p3,0.022105077064107918,0.024225301560503214
G4-e004Assembly-epsilon-p3,0.17141712041351387,0.18111494061853395
A8-e003Coalescence-mBHI-p5,0.01901735320766399,0.020108724064249822
D2-e003Coalescence-mGAM-p5,0.005252077400440572,0.006949119210710558
D3-e003Coalescence-mGAM-p5,0.0008585549102101933,0.002688848055769697
B9-e003Coalescence-mGAM-p7,0.2092600288527382,0.157018069150016
C3-e003Coalescence-Inoculumn-mGAM,0.9254392407156357,0.03713620955498209
A3-e003Coalescence-mGAM-p7,0.08533275109467311,0.07556863343519463
D10-e003Coalescence-mGAM-p7,0.08533275109467311,0.9124959993833137
C11-e003Coalescence-mGAM-p3,0.1688330893241863,0.7967356138037275
