,B3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
B2-e003Coalescence-mGAM-p3,315,1159
G4-e004Assembly-epsilon-p3,161,563
A8-e003Coalescence-mBHI-p5,325,1206
D2-e003Coalescence-mGAM-p5,354,1322
D3-e003Coalescence-mGAM-p5,354,1302
B9-e003Coalescence-mGAM-p7,105,520
C3-e003Coalescence-Inoculumn-mGAM,268,1069
A3-e003Coalescence-mGAM-p7,217,857
D10-e003Coalescence-mGAM-p7,198,748
C11-e003Coalescence-mGAM-p3,133,405
A10-e003Coalescence-mBHI-p7,342,1272
C11-e003Coalescence-mBHI-p5,298,1093
A2-e003Coalescence-mGAM-p7,332,1245
F5-e004Assembly-epsilon-p3,345,1285
A9-e003Coalescence-mBHI-p7,358,1332
C2-e003Coalescence-Inoculumn-mGAM,358,1332
B3-e003Coalescence-Inoculumn-mGAM,358,1334
D11-e003Coalescence-mGAM-p7,156,544
D5-e003Coalescence-mGAM-p3,351,1295
E4-e004Assembly-mGAM-p5,237,874
B4-e003Coalescence-Inoculumn-mGAM,346,1307
A10-e003Coalescence-mGAM-p7,328,1212
B2-e003Assembly-mBHI-p3,290,1056
A2-e003Coalescence-mGAM-p5,355,1315
D3-e004Assembly-mGAM-p5,204,739
D4-e004Assembly-mGAM-p7,235,967
B8-e003Coalescence-mGAM-p5,288,1125
A8-e003Coalescence-mGAM-p7,346,1251
A11-e003Coalescence-mBHI-p5,282,1036
C9-e003Assembly-mGAM-p5,231,895
A5-e003Coalescence-Inoculumn-mGAM,357,1333
e004-inoculumn-fecal-AR,226,831
B5-e003Coalescence-mGAM-p3,257,928
A2-e003Coalescence-mBHI-inoculumn-redo,234,889
C2-e003Coalescence-mGAM-p5,156,567
B8-e003GlycerolRevival-mGAM-p2,356,1325
C8-e003Coalescence-mBHI-p5,358,1333
B8-e003Coalescence-mGAM-p7,348,1283
D2-e003Coalescence-Inoculumn-mGAM,358,1334
B8-e003Coalescence-mBHI-p7,356,1329
D3-e003Coalescence-Inoculumn-mGAM,335,1259
BC-Fecal,133,546
A11-e003Coalescence-mBHI-p3,358,1332
A4-e003Coalescence-Inoculumn-mGAM,358,1334
A9-e003Coalescence-mGAM-p5,325,1224
A11-e003Coalescence-mGAM-p3,357,1328
E2-e003Coalescence-mGAM-p7_S145,351,1297
H111-e003Coalescence-mGAM-p7_S188,225,819
F5-e003Coalescence-mGAM-p5_S64,236,948
F5-e003Coalescence-mGAM-p7_S160,129,487
F8-e003Coalescence-mBHI-p3_S117,325,1160
E3-e003Coalescence-mGAM-p3_S58,324,1230
E8-e003Coalescence-mBHI-p5_S5,336,1279
E9-e003Coalescence-mBHI-p5_S6,336,1240
H111-e003Coalescence-mBHI-p3_S144,349,1283
H2-e003Coalescence-mGAM-p7_S181,357,1332
H2-e003Coalescence-mGAM-p5_S85,135,504
G8-e003Coalescence-mGAM-p3_S177,329,1256
F2-e003Coalescence-mGAM-p7_S157,183,688
H3-e003Coalescence-mGAM-p3_S94,211,819
E100-e003Coalescence-mBHI-p7_S103,344,1292
F9-e003Coalescence-mGAM-p5_S66,267,998
E100-e003Coalescence-mGAM-p3_S155,347,1286
E3-e003Coalescence-mGAM-p5_S50,350,1301
E9-e003Coalescence-mBHI-p7_S102,254,1014
E111-e003Coalescence-mBHI-p5_S8,333,1266
F2-e003Coalescence-mGAM-p5_S61,342,1255
F8-e003Coalescence-mGAM-p5_S65,258,967
H8-e003Coalescence-mBHI-p7_S137,357,1326
G8-e003Coalescence-mGAM-p5_S77,358,1333
E111-e003Coalescence-mBHI-p3_S108,313,1175
H111-e003Coalescence-mGAM-p5_S92,241,872
H9-e003Coalescence-mGAM-p5_S90,282,1056
E8-e003Coalescence-mBHI-p7_S101,338,1249
H2-e003Coalescence-mGAM-p3_S93,301,1102
E4-e003Coalescence-mGAM-p5_S51,318,1229
G9-e003Coalescence-mGAM-p7_S174,143,616
H8-e003Coalescence-mBHI-p5_S41,355,1315
E100-e003Coalescence-mBHI-p5_S7,357,1320
F9-e003Coalescence-mGAM-p7_S162,158,578
F8-e003Coalescence-mGAM-p7_S161,269,1075
G8-e003Coalescence-mBHI-p3_S129,357,1323
E5-e003Coalescence-mGAM-p3_S60,147,492
G2-e003Coalescence-mGAM-p5_S73,350,1287
E5-e003Coalescence-mGAM-p7_S148,354,1317
H9-e003Coalescence-mGAM-p7_S186,346,1278
E100-e003Coalescence-mGAM-p5_S55,355,1314
E8-e003Coalescence-mGAM-p5_S53,356,1328
H8-e003Coalescence-mGAM-p5_S89,356,1324
E3-e003Coalescence-mGAM-p7_S146,287,1082
F100-e003Coalescence-mGAM-p3_S167,246,982
G100-e003Coalescence-mBHI-p3_S131,356,1329
E9-e003Coalescence-mGAM-p3_S154,350,1292
F111-e003Coalescence-mGAM-p3_S168,185,851
F8-e003Coalescence-mBHI-p7_S113,343,1281
G8-e003Coalescence-mBHI-p7_S125,308,1121
H111-e003Coalescence-mBHI-p5_S44,318,1122
E111-e003Coalescence-mBHI-p7_S104,340,1265
E2-e003Coalescence-mGAM-p3_S57,354,1326
F2-e003Coalescence-mGAM-p3_S69,285,1091
E9-e003Coalescence-mGAM-p5_S54,191,703
E111-e003Coalescence-mGAM-p5_S56,357,1320
E4-e003Coalescence-mGAM-p7_S147,346,1274
E4-e003Coalescence-mGAM-p3_S59,173,604
H100-e003Coalescence-mBHI-p7_S139,339,1280
G8-e003Coalescence-mBHI-p5_S29,358,1321
G8-e003Coalescence-mGAM-p7_S173,358,1334
E2-e003Coalescence-mGAM-p5_S49,334,1268
H111-e003Coalescence-mGAM-p3_S192,317,1147
E8-e003Coalescence-mBHI-p3_S105,354,1310
E8-e003Coalescence-mGAM-p7_S149,358,1332
H3-e003Coalescence-mGAM-p5_S86,186,732
E100-e003Coalescence-mGAM-p7_S151,353,1318
G9-e003Coalescence-mGAM-p3_S178,222,886
H8-e003Coalescence-mGAM-p7_S185,358,1334
G2-e003Coalescence-mGAM-p3_S81,323,1196
F8-e003Coalescence-mBHI-p5_S17,347,1285
E5-e003Coalescence-mGAM-p5_S52,333,1245
