,index,fixed_diffs,comparisons,sample1,species_id
0,C_E9_E2_AA_AA_mBHI_mGAM_4_S249,0,1303433,C_E9_E2_AA_AA_mBHI_mGAM_4_S249,101747
1,e003-inoculumn-fecal-inoculumn,13,1686743,C_E9_E2_AA_AA_mBHI_mGAM_4_S249,101747
2,Assembly-G6-C2-AA-mBHI-3_S697,0,1410347,C_E9_E2_AA_AA_mBHI_mGAM_4_S249,101747
3,C_B1_e003Assembly_6_S205,0,1710364,C_E9_E2_AA_AA_mBHI_mGAM_4_S249,101747
4,C_B9_e003Assembly_4_S213,0,1698373,C_E9_E2_AA_AA_mBHI_mGAM_4_S249,101747
5,D_B9_e003Assembly_S309,0,1364993,C_E9_E2_AA_AA_mBHI_mGAM_4_S249,101747
0,C_E9_E2_AA_AA_mBHI_mGAM_4_S249,13,1303433,e003-inoculumn-fecal-inoculumn,101747
1,e003-inoculumn-fecal-inoculumn,0,1686743,e003-inoculumn-fecal-inoculumn,101747
2,Assembly-G6-C2-AA-mBHI-3_S697,14,1410347,e003-inoculumn-fecal-inoculumn,101747
3,C_B1_e003Assembly_6_S205,17,1710364,e003-inoculumn-fecal-inoculumn,101747
4,C_B9_e003Assembly_4_S213,16,1698373,e003-inoculumn-fecal-inoculumn,101747
5,D_B9_e003Assembly_S309,10,1364993,e003-inoculumn-fecal-inoculumn,101747
0,C_E9_E2_AA_AA_mBHI_mGAM_4_S249,0,1303433,Assembly-G6-C2-AA-mBHI-3_S697,101747
1,e003-inoculumn-fecal-inoculumn,14,1686743,Assembly-G6-C2-AA-mBHI-3_S697,101747
2,Assembly-G6-C2-AA-mBHI-3_S697,0,1410347,Assembly-G6-C2-AA-mBHI-3_S697,101747
3,C_B1_e003Assembly_6_S205,0,1710364,Assembly-G6-C2-AA-mBHI-3_S697,101747
4,C_B9_e003Assembly_4_S213,0,1698373,Assembly-G6-C2-AA-mBHI-3_S697,101747
5,D_B9_e003Assembly_S309,0,1364993,Assembly-G6-C2-AA-mBHI-3_S697,101747
0,C_E9_E2_AA_AA_mBHI_mGAM_4_S249,0,1303433,C_B1_e003Assembly_6_S205,101747
1,e003-inoculumn-fecal-inoculumn,17,1686743,C_B1_e003Assembly_6_S205,101747
2,Assembly-G6-C2-AA-mBHI-3_S697,0,1410347,C_B1_e003Assembly_6_S205,101747
3,C_B1_e003Assembly_6_S205,0,1710364,C_B1_e003Assembly_6_S205,101747
4,C_B9_e003Assembly_4_S213,0,1698373,C_B1_e003Assembly_6_S205,101747
5,D_B9_e003Assembly_S309,0,1364993,C_B1_e003Assembly_6_S205,101747
0,C_E9_E2_AA_AA_mBHI_mGAM_4_S249,0,1303433,C_B9_e003Assembly_4_S213,101747
1,e003-inoculumn-fecal-inoculumn,16,1686743,C_B9_e003Assembly_4_S213,101747
2,Assembly-G6-C2-AA-mBHI-3_S697,0,1410347,C_B9_e003Assembly_4_S213,101747
3,C_B1_e003Assembly_6_S205,0,1710364,C_B9_e003Assembly_4_S213,101747
4,C_B9_e003Assembly_4_S213,0,1698373,C_B9_e003Assembly_4_S213,101747
5,D_B9_e003Assembly_S309,0,1364993,C_B9_e003Assembly_4_S213,101747
0,C_E9_E2_AA_AA_mBHI_mGAM_4_S249,0,1303433,D_B9_e003Assembly_S309,101747
1,e003-inoculumn-fecal-inoculumn,10,1686743,D_B9_e003Assembly_S309,101747
2,Assembly-G6-C2-AA-mBHI-3_S697,0,1410347,D_B9_e003Assembly_S309,101747
3,C_B1_e003Assembly_6_S205,0,1710364,D_B9_e003Assembly_S309,101747
4,C_B9_e003Assembly_4_S213,0,1698373,D_B9_e003Assembly_S309,101747
5,D_B9_e003Assembly_S309,0,1364993,D_B9_e003Assembly_S309,101747
