,index,fixed_diffs,comparisons,sample1,species_id
0,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,0,345792,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102640
1,A_D1_D2_AA_AF_mBHI_mBHI_2_S37,61,348893,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102640
2,A_D9_D2_AA_AF_mBHI_mBHI_4_S45,0,339320,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102640
3,D_A4_A5_AF_AA_mBHI_mBHI_6_S292,26,297995,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102640
4,A5-e003Coalescence-mBHI-p7,48,300367,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102640
5,D2-e003Coalescence-mBHI-p3,30,398542,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102640
6,Coalescence-C7-A5-AA-AF-mBHI-mBHI-5_S650,0,316767,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102640
7,C_D2_e003Assembly_S230,198,371796,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,102640
0,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,61,345792,A_D1_D2_AA_AF_mBHI_mBHI_2_S37,102640
1,A_D1_D2_AA_AF_mBHI_mBHI_2_S37,0,348893,A_D1_D2_AA_AF_mBHI_mBHI_2_S37,102640
2,A_D9_D2_AA_AF_mBHI_mBHI_4_S45,11,339320,A_D1_D2_AA_AF_mBHI_mBHI_2_S37,102640
3,D_A4_A5_AF_AA_mBHI_mBHI_6_S292,121,297995,A_D1_D2_AA_AF_mBHI_mBHI_2_S37,102640
4,A5-e003Coalescence-mBHI-p7,129,300367,A_D1_D2_AA_AF_mBHI_mBHI_2_S37,102640
5,D2-e003Coalescence-mBHI-p3,17,398542,A_D1_D2_AA_AF_mBHI_mBHI_2_S37,102640
6,Coalescence-C7-A5-AA-AF-mBHI-mBHI-5_S650,133,316767,A_D1_D2_AA_AF_mBHI_mBHI_2_S37,102640
7,C_D2_e003Assembly_S230,127,371796,A_D1_D2_AA_AF_mBHI_mBHI_2_S37,102640
0,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,0,345792,A_D9_D2_AA_AF_mBHI_mBHI_4_S45,102640
1,A_D1_D2_AA_AF_mBHI_mBHI_2_S37,11,348893,A_D9_D2_AA_AF_mBHI_mBHI_4_S45,102640
2,A_D9_D2_AA_AF_mBHI_mBHI_4_S45,0,339320,A_D9_D2_AA_AF_mBHI_mBHI_4_S45,102640
