,A2-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
A4-e003Coalescence-mBHI-inoculumn-redo,174.0,247.0
C2-e003Coalescence-mBHI-inoculumn-redo,175.0,272.0
C2-e003Coalescence-mBHI-p3,106.0,93.0
C2-e003Coalescence-mBHI-p5,56.0,103.0
C2-e003Coalescence-mGAM-p7,140.0,193.0
E4-e003Coalescence-mGAM-p7_S147,104.0,168.0
