,A2-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
D4-e003Coalescence-mGAM-p5,49452,2905
C3-e004Assembly-mBHI-p7,49243,2787
B5-e003Coalescence-mGAM-p5,49069,2877
BB-Fecal,35977,2248
B5-e003Coalescence-Inoculumn-mBHI,49208,2865
G3-e004Assembly-epsilon-p3,37927,2239
C2-e003Coalescence-mGAM-p3,30073,1843
B5-e003Coalescence-mGAM-p7,49183,2888
D8-e003Coalescence-mBHI-p5,47367,2786
F5-e004Assembly-epsilon-p5,23815,1372
D5-e003Coalescence-Inoculumn-mGAM,50064,2939
B3-e004Assembly-mBHI-p5,37877,2259
B5-e003Coalescence-mBHI-p3,12667,875
C5-e003Coalescence-mGAM-p7,49643,2905
C5-e003Coalescence-mBHI-inoculumn-redo,49380,2877
A2-e003Coalescence-mBHI-p7,31194,1881
A10-e003Coalescence-mBHI-p5,34041,2059
BF-Fecal,49967,2926
AM-Fecal,49628,2889
B8-e003Assembly-mGAM-p3,49829,2924
A4-e003Coalescence-mGAM-p5,48842,2867
D5-e003Coalescence-mBHI-p5,49768,2930
D3-e003Assembly-mBHI-p3,31295,1882
e003-inoculumn-fecal-inoculumn,24768,1556
D4-e003Coalescence-mGAM-p7,49772,2912
A8-e003Coalescence-mBHI-p7,49076,2894
e003-inoculumn-fecal-AC,49867,2926
C4-e003Coalescence-mGAM-p3,41139,2260
B2-e003Coalescence-Inoculumn-mGAM,49920,2925
C5-e003Coalescence-mGAM-p3,49621,2923
A3-e003Coalescence-mBHI-inoculumn-redo,30837,2001
D9-e003Assembly-mGAM-p5,17226,986
B12-e003Coalescence-mGAM-p3,27485,1630
A11-e003Coalescence-mBHI-p7,36248,2155
A3-e003Coalescence-Inoculumn-mGAM,49094,2906
C3-e003Coalescence-mGAM-p5,47188,2749
D3-e003Assembly-mBHI-p5,48773,2819
A10-e003Coalescence-mGAM-p3,50042,2937
A9-e003Coalescence-mBHI-p3,26361,1823
A2-e003Coalescence-Inoculumn-mBHI,49285,2904
D11-e003Assembly-mGAM-p3,40061,2434
D2-e003Assembly-mBHI-p3,49427,2912
B3-e003Assembly-mBHI-p5,38056,2231
D5-e003Coalescence-Inoculumn-mBHI,49901,2930
B2-e003Coalescence-mGAM-p3,48525,2823
C11-e003Coalescence-mGAM-p5,21916,1445
B3-e003Coalescence-Inoculumn-mBHI,49114,2828
A8-e003Coalescence-mBHI-p5,48138,2846
D5-e004Assembly-mGAM-p7,49682,2856
D5-e003Assembly-mBHI-p5,31995,1877
A5-e003Coalescence-mBHI-p7,48233,2854
BG-Fecal,49664,2863
D2-e003Coalescence-mGAM-p5,49757,2926
B9-e003Assembly-mGAM-p5,19839,1150
D3-e003Coalescence-mGAM-p3,48264,2845
D9-e003Coalescence-mGAM-p3,49319,2882
D3-e003Coalescence-mGAM-p5,49982,2931
A5-e003Coalescence-mBHI-inoculumn-redo,48790,2825
B11-e003Assembly-mGAM-p3,39223,2194
B9-e003Coalescence-mGAM-p7,27375,1602
B11-e003Coalescence-mGAM-p7,44175,2595
C3-e003Coalescence-Inoculumn-mGAM,41704,2543
A3-e003Coalescence-mGAM-p7,49949,2935
D4-e003Coalescence-Inoculumn-mBHI,49931,2922
A4-e003Coalescence-mBHI-p5,47586,2795
B3-e003Coalescence-mBHI-p7,36806,2269
D10-e003Coalescence-mGAM-p7,47158,2807
C11-e003Coalescence-mGAM-p3,41725,2538
A10-e003Coalescence-mBHI-p7,44413,2639
C11-e003Coalescence-mBHI-p5,31826,1778
A2-e003Coalescence-mGAM-p7,48761,2873
F5-e004Assembly-epsilon-p3,49287,2833
E3-e004Assembly-mGAM-p5,26433,1555
E2-e004Assembly-mGAM-p5,39182,2293
C3-e003GlycerolRevival-mBHI-p2,47116,2731
D10-e003Coalescence-mGAM-p3,44300,2671
C4-e004Assembly-mBHI-p3,25728,1562
A9-e003Coalescence-mBHI-p7,40231,2515
C2-e003Coalescence-Inoculumn-mGAM,49776,2929
B3-e003Coalescence-Inoculumn-mGAM,47546,2794
D11-e003Coalescence-mGAM-p7,48798,2828
D5-e003Coalescence-mGAM-p3,50029,2937
E4-e004Assembly-mGAM-p5,49591,2903
D2-e003Coalescence-Inoculumn-mBHI,44469,2605
B4-e003Coalescence-Inoculumn-mGAM,47076,2776
B2-e003Assembly-mBHI-p3,48903,2874
C4-e003Coalescence-Inoculumn-mGAM,14375,1079
D4-e003Coalescence-mGAM-p3,49865,2933
A2-e003Coalescence-mGAM-p5,49581,2917
D11-e003Assembly-mGAM-p5,20524,1243
C3-e003Coalescence-mGAM-p7,50008,2930
B11-e003GlycerolRevival-mGAM-p2,46863,2696
B3-e003Coalescence-mGAM-p5,49510,2866
D3-e004Assembly-mGAM-p5,46604,2643
D12-e003Coalescence-mBHI-p3,21400,1200
D4-e004Assembly-mGAM-p7,24877,1537
C11-e003Coalescence-mGAM-p7,36888,2294
C11-e003Assembly-mGAM-p3,48460,2874
D10-e003Coalescence-mBHI-p7,31844,1791
A2-e003Coalescence-mBHI-p3,37356,2236
B8-e003Coalescence-mGAM-p5,47398,2794
C3-e004Assembly-mBHI-p3,48883,2773
C11-e003Assembly-mGAM-p5,49662,2906
C2-e003Coalescence-mBHI-inoculumn-redo,44639,2694
A8-e003Coalescence-mGAM-p7,49360,2909
C11-e003GlycerolRevival-mGAM-p2,18954,1197
B2-e003Coalescence-Inoculumn-mBHI,48502,2855
A11-e003Coalescence-mBHI-p5,41193,2416
C10-e003Coalescence-mGAM-p5,13381,833
A5-e003Coalescence-Inoculumn-mGAM,50043,2937
A3-e003Coalescence-mBHI-p3,46168,2761
AG-Fecal,49842,2870
D4-e003Coalescence-Inoculumn-mGAM,28706,1620
A2-e003Coalescence-mBHI-p5,48241,2841
B9-e003Coalescence-mBHI-p3,27603,1625
C3-e003Coalescence-mBHI-inoculumn-redo,49431,2874
e004-inoculumn-fecal-AR,49697,2854
B5-e003Coalescence-mGAM-p3,48582,2822
BK-Fecal,48888,2776
C3-e003Assembly-mBHI-p5,41890,2426
A4-e003Coalescence-mBHI-p3,43407,2594
F3-e004Assembly-epsilon-p5,17010,1015
C9-e003Coalescence-mGAM-p5,48269,2799
A2-e003Coalescence-mBHI-inoculumn-redo,49579,2920
C2-e003Coalescence-mGAM-p5,49851,2931
B8-e003GlycerolRevival-mGAM-p2,49191,2892
C8-e003Coalescence-mBHI-p5,49839,2930
B8-e003Coalescence-mGAM-p7,48501,2853
B4-e003Coalescence-Inoculumn-mBHI,49493,2866
D2-e003Coalescence-Inoculumn-mGAM,50001,2929
B3-e004Assembly-mBHI-p3,47164,2668
D3-e003Coalescence-Inoculumn-mGAM,49888,2918
C5-e003Coalescence-Inoculumn-mGAM,49667,2879
G3-e004Assembly-epsilon-p5,39497,2335
BC-Fecal,49819,2923
e004-inoculumn-fecal-BE,49675,2865
BA-Fecal,49739,2919
e003-inoculumn-fecal-AF,47803,2789
A11-e003Coalescence-mBHI-p3,50061,2935
A4-e003Coalescence-Inoculumn-mGAM,50037,2938
B4-e003Coalescence-mBHI-p3,25298,1558
A5-e003Coalescence-Inoculumn-mBHI,31593,1881
A9-e003Coalescence-mGAM-p5,47472,2727
C10-e003Coalescence-mGAM-p7,35097,2180
A11-e003Coalescence-mGAM-p3,50062,2939
D2-e003Coalescence-mBHI-p3,46165,2714
C5-e003GlycerolRevival-mBHI-p2,40513,2456
H5-e003Coalescence-mBHI-p5_S40,48054,2862
E2-e003Coalescence-mGAM-p7_S145,46806,2781
G5-e003Coalescence-mBHI-p7_S124,26472,1713
H111-e003Coalescence-mGAM-p7_S188,49875,2875
H4-e003Coalescence-mGAM-p7_S183,48975,2890
F5-e003Coalescence-mGAM-p5_S64,47548,2791
F5-e003Coalescence-mGAM-p7_S160,49009,2892
H3-e003Coalescence-mBHI-p3_S46,13479,992
H2-e003Coalescence-mBHI-p7_S133,45844,2765
E5-e003Coalescence-mBHI-p3_S12,40278,2500
E3-e003Coalescence-mGAM-p3_S58,48691,2903
G4-e003Coalescence-mBHI-p5_S27,32307,1844
E8-e003Coalescence-mBHI-p5_S5,46798,2812
G2-e003Coalescence-mBHI-p3_S33,48464,2865
H111-e003Coalescence-mBHI-p3_S144,50007,2891
G111-e003Coalescence-mGAM-p5_S80,36086,2188
F111-e003Coalescence-mGAM-p5_S68,28515,1656
G111-e003Coalescence-mBHI-p5_S32,47991,2700
H2-e003Coalescence-mGAM-p7_S181,49822,2933
E3-e003Coalescence-mBHI-p3_S10,46855,2829
H2-e003Coalescence-mGAM-p5_S85,14695,1039
G8-e003Coalescence-mGAM-p3_S177,48205,2875
F2-e003Coalescence-mGAM-p7_S157,48810,2911
H3-e003Coalescence-mGAM-p3_S94,46812,2768
H4-e003Coalescence-mGAM-p3_S95,44980,2732
E5-e003Coalescence-mBHI-p7_S100,48063,2863
F3-e003Coalescence-mGAM-p3_S70,45549,2700
E100-e003Coalescence-mBHI-p7_S103,48646,2902
F9-e003Coalescence-mGAM-p5_S66,45143,2639
E100-e003Coalescence-mGAM-p3_S155,49520,2918
E3-e003Coalescence-mGAM-p5_S50,49744,2937
F5-e003Coalescence-mGAM-p3_S72,49103,2870
E5-e003Coalescence-mBHI-p5_S4,42642,2622
F111-e003Coalescence-mGAM-p7_S164,26371,1535
E111-e003Coalescence-mBHI-p5_S8,38330,2201
F2-e003Coalescence-mGAM-p5_S61,49750,2932
F8-e003Coalescence-mGAM-p5_S65,20059,1117
H8-e003Coalescence-mBHI-p7_S137,49385,2911
G9-e003Coalescence-mGAM-p5_S78,38981,2186
E2-e003Coalescence-mBHI-p5_S1,46015,2780
E2-e003Coalescence-mBHI-p3_S9,37837,2385
G8-e003Coalescence-mGAM-p5_S77,46438,2787
G3-e003Coalescence-mBHI-p3_S34,45493,2675
E111-e003Coalescence-mBHI-p3_S108,44097,2658
G3-e003Coalescence-mBHI-p5_S26,23029,1361
H111-e003Coalescence-mGAM-p5_S92,49709,2846
H9-e003Coalescence-mGAM-p5_S90,42786,2468
H2-e003Coalescence-mBHI-p3_S45,48015,2854
E8-e003Coalescence-mBHI-p7_S101,49458,2925
E4-e003Coalescence-mBHI-p5_S3,46257,2788
H2-e003Coalescence-mGAM-p3_S93,49831,2935
E4-e003Coalescence-mGAM-p5_S51,46356,2769
G9-e003Coalescence-mGAM-p7_S174,49301,2846
F2-e003Coalescence-mBHI-p3_S21,43502,2654
G5-e003Coalescence-mGAM-p3_S84,49237,2916
H8-e003Coalescence-mBHI-p5_S41,49234,2903
E100-e003Coalescence-mBHI-p5_S7,47498,2846
G100-e003Coalescence-mGAM-p7_S175,20177,1310
F9-e003Coalescence-mGAM-p7_S162,24342,1418
F8-e003Coalescence-mGAM-p7_S161,19421,1058
F3-e003Coalescence-mBHI-p3_S22,47478,2769
G5-e003Coalescence-mGAM-p5_S76,48472,2861
G5-e003Coalescence-mGAM-p7_S172,49038,2884
G4-e003Coalescence-mGAM-p5_S75,37448,2095
G8-e003Coalescence-mBHI-p3_S129,49317,2913
E5-e003Coalescence-mGAM-p3_S60,49712,2934
G2-e003Coalescence-mGAM-p5_S73,49196,2910
E5-e003Coalescence-mGAM-p7_S148,49457,2921
H9-e003Coalescence-mGAM-p7_S186,46282,2691
E100-e003Coalescence-mGAM-p5_S55,48716,2886
E8-e003Coalescence-mGAM-p5_S53,49174,2910
H5-e003Coalescence-mGAM-p3_S96,48480,2839
G4-e003Coalescence-mGAM-p3_S83,29015,1624
H3-e003Coalescence-mGAM-p7_S182,49073,2911
H5-e003Coalescence-mGAM-p5_S88,36167,2155
F4-e003Coalescence-mGAM-p5_S63,39300,2260
G4-e003Coalescence-mGAM-p7_S171,42035,2403
H8-e003Coalescence-mGAM-p5_S89,49468,2929
F3-e003Coalescence-mBHI-p5_S14,32683,2081
E3-e003Coalescence-mGAM-p7_S146,49756,2932
F100-e003Coalescence-mGAM-p3_S167,46456,2696
G100-e003Coalescence-mBHI-p3_S131,49339,2918
E9-e003Coalescence-mGAM-p3_S154,45606,2733
F3-e003Coalescence-mGAM-p5_S62,48505,2809
E3-e003Coalescence-mBHI-p5_S2,45832,2769
G111-e003Coalescence-mBHI-p7_S128,28304,1540
G3-e003Coalescence-mGAM-p3_S82,39108,2312
F111-e003Coalescence-mGAM-p3_S168,31628,1821
F3-e003Coalescence-mGAM-p7_S158,47466,2770
G8-e003Coalescence-mBHI-p7_S125,48218,2864
H111-e003Coalescence-mBHI-p5_S44,49879,2865
E111-e003Coalescence-mBHI-p7_S104,49764,2921
E2-e003Coalescence-mGAM-p3_S57,46113,2756
F2-e003Coalescence-mBHI-p5_S13,49853,2922
F4-e003Coalescence-mBHI-p3_S23,18703,1099
F2-e003Coalescence-mGAM-p3_S69,49607,2932
E9-e003Coalescence-mGAM-p5_S54,19088,1116
G3-e003Coalescence-mGAM-p5_S74,49414,2879
E111-e003Coalescence-mGAM-p5_S56,49404,2908
G100-e003Coalescence-mGAM-p5_S79,22450,1447
E4-e003Coalescence-mGAM-p7_S147,49654,2927
E4-e003Coalescence-mGAM-p3_S59,27332,1729
F4-e003Coalescence-mGAM-p3_S71,49972,2921
H100-e003Coalescence-mBHI-p7_S139,18505,991
G8-e003Coalescence-mBHI-p5_S29,48402,2881
G2-e003Coalescence-mBHI-p5_S25,46446,2812
G8-e003Coalescence-mGAM-p7_S173,49299,2912
E4-e003Coalescence-mBHI-p3_S11,48147,2879
E2-e003Coalescence-mGAM-p5_S49,47064,2819
H9-e003Coalescence-mBHI-p5_S42,31604,1635
H111-e003Coalescence-mGAM-p3_S192,50024,2880
E8-e003Coalescence-mBHI-p3_S105,48131,2880
E8-e003Coalescence-mGAM-p7_S149,49729,2932
F4-e003Coalescence-mGAM-p7_S159,49269,2897
H3-e003Coalescence-mGAM-p5_S86,48630,2860
E4-e003Coalescence-mBHI-p7_S99,47197,2825
H4-e003Coalescence-mGAM-p5_S87,48724,2886
E100-e003Coalescence-mGAM-p7_S151,45994,2734
G9-e003Coalescence-mGAM-p3_S178,49787,2901
H8-e003Coalescence-mGAM-p7_S185,49975,2933
G2-e003Coalescence-mGAM-p3_S81,47042,2824
E5-e003Coalescence-mGAM-p5_S52,49019,2904
