,A2-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mBHI
C9-e003Coalescence-mGAM-p3,0.0014069159497982662,0.003705076361037349
D11-e003Coalescence-mBHI-p5,0.0009129505704308577,0.0012078740544551854
C9-e003Coalescence-mGAM-p7,0.0013376939955082091,0.0037875336014890687
C8-e003Coalescence-mGAM-p7,0.9954544907419782,0.012227788674366318
F3-e004Assembly-epsilon-p3,0.950209085117516,0.07329136365149279
B2-e003Coalescence-mBHI-p3,0.909,0.006783217678148156
A8-e003Coalescence-mBHI-p3,0.9961378962371873,0.011125253643538328
e004-inoculumn-fecal-BD,0.986043361427374,0.031590892617465824
A4-e003Coalescence-mBHI-p7,0.9946267016223452,0.0041945629541631745
B9-e003Coalescence-mGAM-p5,0.001353963972651815,0.0037447731944966916
A4-e003Coalescence-mBHI-inoculumn-redo,0.970661410140267,0.0022470770365466816
B3-e003Coalescence-mBHI-p3,0.946,0.95
C2-e003Coalescence-mBHI-p5,0.9622873332332768,0.03772136404408337
B3-e004Assembly-mBHI-p7,0.9912403656579917,0.019955848444367263
B5-e004Assembly-mBHI-p7,0.17297496213334207,0.17431919889828648
C4-e003GlycerolRevival-mBHI-p2,0.06350124392660275,0.06376459159482495
G5-e004Assembly-epsilon-p3,0.0009565868543076794,0.0013946943727029168
B2-e003Assembly-mBHI-p5,0.9926157780194043,0.007284493332792096
C3-e004Assembly-mBHI-p5,0.9870922960283506,0.027417729194570778
B2-e003Coalescence-mBHI-p5,0.375,0.020512607022668643
B8-e003Assembly-mGAM-p5,0.9876153119973522,0.026526972228040183
C4-e003Coalescence-mGAM-p7,0.03969483953638061,0.04403431889830027
e004-inoculumn-fecal-AK,0.0005113650452357967,0.0007720957608364072
D3-e004Assembly-mGAM-p7,0.9418018539354879,0.07636819933301858
C8-e003Assembly-mGAM-p3,0.9986076150762557,0.004070777339186301
C3-e003Coalescence-mGAM-p3,0.00010207851973537085,0.0005671158364044871
D4-e004Assembly-mGAM-p5,0.9976132994936102,0.005305669968131181
D3-e003Coalescence-Inoculumn-mBHI,0.62,0.523
C8-e003Assembly-mGAM-p5,0.9514155805530027,0.06668891859247773
C3-e003Coalescence-mBHI-p7,0.0009525660422647202,0.0034235022557858345
D11-e003Coalescence-mGAM-p5,0.0013283736216472748,0.0017257861265402984
A11-e003Coalescence-mGAM-p7,0.9928011514141604,0.018190043443784627
