,B3-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
A12-e003Coalescence-mGAM-p3,28303,645
C2-e003Coalescence-mBHI-p3,28062,641
D9-e003Coalescence-mGAM-p7,27587,635
D8-e003Assembly-mGAM-p3,28329,646
E4-e004Assembly-mGAM-p7,23613,532
B10-e003Coalescence-mGAM-p3,27762,634
A9-e003Coalescence-mGAM-p7,10407,232
B5-e003Coalescence-Inoculumn-mGAM,28017,590
D5-e003Coalescence-mBHI-p3,27490,635
D9-e003Coalescence-mGAM-p5,28206,648
D10-e003Coalescence-mGAM-p5,9044,209
C8-e003Coalescence-mBHI-p7,24306,559
B11-e003Assembly-mGAM-p5,27483,561
G3-e004Assembly-epsilon-p7,20924,465
B4-e003Coalescence-mGAM-p5,26805,613
D4-e003Coalescence-mGAM-p5,28181,642
C3-e004Assembly-mBHI-p7,28135,637
B5-e003Coalescence-mGAM-p5,28005,639
BB-Fecal,20619,485
B5-e003Coalescence-Inoculumn-mBHI,28088,641
G3-e004Assembly-epsilon-p3,21938,473
C2-e003Coalescence-mGAM-p3,17290,408
B5-e003Coalescence-mGAM-p7,28166,640
D8-e003Coalescence-mBHI-p5,27026,594
F5-e004Assembly-epsilon-p5,13605,287
D5-e003Coalescence-Inoculumn-mGAM,28296,578
B3-e004Assembly-mBHI-p5,21801,507
B5-e003Coalescence-mBHI-p3,7388,156
C5-e003Coalescence-mGAM-p7,28297,644
C5-e003Coalescence-mBHI-inoculumn-redo,28114,622
A2-e003Coalescence-mBHI-p7,18040,394
A10-e003Coalescence-mBHI-p5,19575,433
BF-Fecal,28424,646
AM-Fecal,28228,643
B8-e003Assembly-mGAM-p3,28269,643
A4-e003Coalescence-mGAM-p5,27893,634
D5-e003Coalescence-mBHI-p5,28353,645
D3-e003Assembly-mBHI-p3,18470,439
e003-inoculumn-fecal-inoculumn,14206,327
D4-e003Coalescence-mGAM-p7,28354,646
A8-e003Coalescence-mBHI-p7,27971,629
e003-inoculumn-fecal-AC,28360,648
C4-e003Coalescence-mGAM-p3,23165,517
B2-e003Coalescence-Inoculumn-mGAM,28334,642
C5-e003Coalescence-mGAM-p3,28240,644
A3-e003Coalescence-mBHI-inoculumn-redo,17971,385
D9-e003Assembly-mGAM-p5,9814,239
B12-e003Coalescence-mGAM-p3,15393,362
A11-e003Coalescence-mBHI-p7,20988,503
A3-e003Coalescence-Inoculumn-mGAM,27884,636
C3-e003Coalescence-mGAM-p5,26811,605
D3-e003Assembly-mBHI-p5,28294,642
A10-e003Coalescence-mGAM-p3,28484,649
A9-e003Coalescence-mBHI-p3,15329,377
A2-e003Coalescence-Inoculumn-mBHI,28138,643
D11-e003Assembly-mGAM-p3,23180,563
D2-e003Assembly-mBHI-p3,28182,640
B3-e003Assembly-mBHI-p5,22169,518
D5-e003Coalescence-Inoculumn-mBHI,28494,649
B2-e003Coalescence-mGAM-p3,27927,641
C11-e003Coalescence-mGAM-p5,12801,299
B3-e003Coalescence-Inoculumn-mBHI,28494,649
A8-e003Coalescence-mBHI-p5,27416,626
D5-e004Assembly-mGAM-p7,28226,642
D5-e003Assembly-mBHI-p5,18315,411
A5-e003Coalescence-mBHI-p7,27504,626
BG-Fecal,28201,620
D2-e003Coalescence-mGAM-p5,28360,647
B9-e003Assembly-mGAM-p5,11192,255
D3-e003Coalescence-mGAM-p3,27590,642
D9-e003Coalescence-mGAM-p3,28026,637
D3-e003Coalescence-mGAM-p5,28460,649
A5-e003Coalescence-mBHI-inoculumn-redo,27843,637
B11-e003Assembly-mGAM-p3,22076,450
B9-e003Coalescence-mGAM-p7,15760,365
B11-e003Coalescence-mGAM-p7,25037,581
C3-e003Coalescence-Inoculumn-mGAM,23699,556
A3-e003Coalescence-mGAM-p7,28459,646
D4-e003Coalescence-Inoculumn-mBHI,28422,620
A4-e003Coalescence-mBHI-p5,27213,618
B3-e003Coalescence-mBHI-p7,20799,485
D10-e003Coalescence-mGAM-p7,27017,588
C11-e003Coalescence-mGAM-p3,24056,546
A10-e003Coalescence-mBHI-p7,25486,579
C11-e003Coalescence-mBHI-p5,18119,347
A2-e003Coalescence-mGAM-p7,27817,638
F5-e004Assembly-epsilon-p3,27977,627
E3-e004Assembly-mGAM-p5,15223,360
E2-e004Assembly-mGAM-p5,22151,518
C3-e003GlycerolRevival-mBHI-p2,27377,622
D10-e003Coalescence-mGAM-p3,25390,550
C4-e004Assembly-mBHI-p3,14648,345
A9-e003Coalescence-mBHI-p7,23070,549
C2-e003Coalescence-Inoculumn-mGAM,28252,647
B3-e003Coalescence-Inoculumn-mGAM,26940,627
D11-e003Coalescence-mGAM-p7,27783,566
D5-e003Coalescence-mGAM-p3,28473,648
E4-e004Assembly-mGAM-p5,28247,643
D2-e003Coalescence-Inoculumn-mBHI,25460,605
B4-e003Coalescence-Inoculumn-mGAM,26721,615
B2-e003Assembly-mBHI-p3,27912,638
C4-e003Coalescence-Inoculumn-mGAM,8382,201
D4-e003Coalescence-mGAM-p3,28395,648
A2-e003Coalescence-mGAM-p5,28256,646
D11-e003Assembly-mGAM-p5,11789,328
C3-e003Coalescence-mGAM-p7,28439,649
B11-e003GlycerolRevival-mGAM-p2,26629,539
B3-e003Coalescence-mGAM-p5,28493,649
D3-e004Assembly-mGAM-p5,26699,602
D12-e003Coalescence-mBHI-p3,11980,251
D4-e004Assembly-mGAM-p7,14335,325
C11-e003Coalescence-mGAM-p7,21166,490
C11-e003Assembly-mGAM-p3,27586,632
D10-e003Coalescence-mBHI-p7,18100,354
A2-e003Coalescence-mBHI-p3,21436,502
B8-e003Coalescence-mGAM-p5,26971,616
C3-e004Assembly-mBHI-p3,27959,633
C11-e003Assembly-mGAM-p5,28262,645
C2-e003Coalescence-mBHI-inoculumn-redo,25594,579
A8-e003Coalescence-mGAM-p7,28032,642
C11-e003GlycerolRevival-mGAM-p2,10914,279
B2-e003Coalescence-Inoculumn-mBHI,27848,630
A11-e003Coalescence-mBHI-p5,23599,542
C10-e003Coalescence-mGAM-p5,7661,194
A5-e003Coalescence-Inoculumn-mGAM,28467,645
A3-e003Coalescence-mBHI-p3,26450,603
AG-Fecal,28350,614
D4-e003Coalescence-Inoculumn-mGAM,16229,350
A2-e003Coalescence-mBHI-p5,27551,636
B9-e003Coalescence-mBHI-p3,15550,369
C3-e003Coalescence-mBHI-inoculumn-redo,28422,643
e004-inoculumn-fecal-AR,28327,641
B5-e003Coalescence-mGAM-p3,28077,630
BK-Fecal,27961,579
C3-e003Assembly-mBHI-p5,24479,545
A4-e003Coalescence-mBHI-p3,24807,561
F3-e004Assembly-epsilon-p5,9818,258
C9-e003Coalescence-mGAM-p5,27377,627
A2-e003Coalescence-mBHI-inoculumn-redo,28263,642
C2-e003Coalescence-mGAM-p5,28405,645
B8-e003GlycerolRevival-mGAM-p2,27947,637
C8-e003Coalescence-mBHI-p5,28388,645
B8-e003Coalescence-mGAM-p7,27533,635
B4-e003Coalescence-Inoculumn-mBHI,28446,648
D2-e003Coalescence-Inoculumn-mGAM,28438,647
B3-e004Assembly-mBHI-p3,27026,616
D3-e003Coalescence-Inoculumn-mGAM,28386,590
C5-e003Coalescence-Inoculumn-mGAM,28278,576
G3-e004Assembly-epsilon-p5,22648,512
BC-Fecal,28318,646
e004-inoculumn-fecal-BE,28226,642
BA-Fecal,28345,647
e003-inoculumn-fecal-AF,27235,616
A11-e003Coalescence-mBHI-p3,28412,647
A4-e003Coalescence-Inoculumn-mGAM,28377,647
B4-e003Coalescence-mBHI-p3,14319,296
A5-e003Coalescence-Inoculumn-mBHI,18019,447
A9-e003Coalescence-mGAM-p5,26935,604
C10-e003Coalescence-mGAM-p7,20229,469
A11-e003Coalescence-mGAM-p3,28426,647
D2-e003Coalescence-mBHI-p3,26464,611
C5-e003GlycerolRevival-mBHI-p2,23188,559
H5-e003Coalescence-mBHI-p5_S40,27511,626
E2-e003Coalescence-mGAM-p7_S145,26872,627
G5-e003Coalescence-mBHI-p7_S124,15448,366
H111-e003Coalescence-mGAM-p7_S188,28376,577
H4-e003Coalescence-mGAM-p7_S183,27989,635
F5-e003Coalescence-mGAM-p5_S64,27690,633
F5-e003Coalescence-mGAM-p7_S160,28260,644
H3-e003Coalescence-mBHI-p3_S46,7864,190
H2-e003Coalescence-mBHI-p7_S133,26343,602
E5-e003Coalescence-mBHI-p3_S12,23326,539
E3-e003Coalescence-mGAM-p3_S58,27919,639
G4-e003Coalescence-mBHI-p5_S27,18549,404
E8-e003Coalescence-mBHI-p5_S5,26774,613
G2-e003Coalescence-mBHI-p3_S33,27772,624
H111-e003Coalescence-mBHI-p3_S144,28458,579
G111-e003Coalescence-mGAM-p5_S80,20618,487
F111-e003Coalescence-mGAM-p5_S68,16079,388
G111-e003Coalescence-mBHI-p5_S32,27266,524
H2-e003Coalescence-mGAM-p7_S181,28384,645
E3-e003Coalescence-mBHI-p3_S10,26837,619
H2-e003Coalescence-mGAM-p5_S85,8551,205
G8-e003Coalescence-mGAM-p3_S177,27517,633
F2-e003Coalescence-mGAM-p7_S157,27994,635
H3-e003Coalescence-mGAM-p3_S94,27293,616
H4-e003Coalescence-mGAM-p3_S95,25825,591
E5-e003Coalescence-mBHI-p7_S100,27519,618
F3-e003Coalescence-mGAM-p3_S70,26378,586
E100-e003Coalescence-mBHI-p7_S103,27806,629
F9-e003Coalescence-mGAM-p5_S66,25606,592
E100-e003Coalescence-mGAM-p3_S155,28249,642
E3-e003Coalescence-mGAM-p5_S50,28364,644
F5-e003Coalescence-mGAM-p3_S72,28293,643
E5-e003Coalescence-mBHI-p5_S4,24541,566
F111-e003Coalescence-mGAM-p7_S164,14829,356
E111-e003Coalescence-mBHI-p5_S8,21837,469
F2-e003Coalescence-mGAM-p5_S61,28376,644
F8-e003Coalescence-mGAM-p5_S65,11289,265
H8-e003Coalescence-mBHI-p7_S137,28098,645
G9-e003Coalescence-mGAM-p5_S78,21972,510
E2-e003Coalescence-mBHI-p5_S1,26500,599
E2-e003Coalescence-mBHI-p3_S9,21903,498
G8-e003Coalescence-mGAM-p5_S77,26526,608
G3-e003Coalescence-mBHI-p3_S34,25789,602
E111-e003Coalescence-mBHI-p3_S108,25237,600
G3-e003Coalescence-mBHI-p5_S26,13165,278
H111-e003Coalescence-mGAM-p5_S92,28289,573
H9-e003Coalescence-mGAM-p5_S90,24344,550
H2-e003Coalescence-mBHI-p3_S45,27520,621
E8-e003Coalescence-mBHI-p7_S101,28180,643
E4-e003Coalescence-mBHI-p5_S3,26629,609
H2-e003Coalescence-mGAM-p3_S93,28414,646
E4-e003Coalescence-mGAM-p5_S51,26647,610
G9-e003Coalescence-mGAM-p7_S174,27990,642
F2-e003Coalescence-mBHI-p3_S21,25110,565
G5-e003Coalescence-mGAM-p3_S84,28072,639
H8-e003Coalescence-mBHI-p5_S41,28057,639
E100-e003Coalescence-mBHI-p5_S7,27245,627
G100-e003Coalescence-mGAM-p7_S175,11869,254
F9-e003Coalescence-mGAM-p7_S162,13859,316
F8-e003Coalescence-mGAM-p7_S161,10781,251
F3-e003Coalescence-mBHI-p3_S22,27704,633
G5-e003Coalescence-mGAM-p5_S76,27714,628
G5-e003Coalescence-mGAM-p7_S172,28027,638
G4-e003Coalescence-mGAM-p5_S75,21177,481
G8-e003Coalescence-mBHI-p3_S129,28169,638
E5-e003Coalescence-mGAM-p3_S60,28347,646
G2-e003Coalescence-mGAM-p5_S73,28127,637
E5-e003Coalescence-mGAM-p7_S148,28191,645
H9-e003Coalescence-mGAM-p7_S186,26301,597
E100-e003Coalescence-mGAM-p5_S55,27841,633
E8-e003Coalescence-mGAM-p5_S53,27972,639
H5-e003Coalescence-mGAM-p3_S96,27581,625
G4-e003Coalescence-mGAM-p3_S83,16348,382
H3-e003Coalescence-mGAM-p7_S182,28161,643
H5-e003Coalescence-mGAM-p5_S88,20827,478
F4-e003Coalescence-mGAM-p5_S63,22268,502
G4-e003Coalescence-mGAM-p7_S171,23919,520
H8-e003Coalescence-mGAM-p5_S89,28156,643
F3-e003Coalescence-mBHI-p5_S14,19299,424
E3-e003Coalescence-mGAM-p7_S146,28379,644
F100-e003Coalescence-mGAM-p3_S167,26363,606
G100-e003Coalescence-mBHI-p3_S131,28033,638
E9-e003Coalescence-mGAM-p3_S154,26019,589
F3-e003Coalescence-mGAM-p5_S62,28252,641
E3-e003Coalescence-mBHI-p5_S2,26222,583
G111-e003Coalescence-mBHI-p7_S128,16046,305
G3-e003Coalescence-mGAM-p3_S82,22111,525
F111-e003Coalescence-mGAM-p3_S168,17953,416
F3-e003Coalescence-mGAM-p7_S158,27712,627
G8-e003Coalescence-mBHI-p7_S125,27603,638
H111-e003Coalescence-mBHI-p5_S44,28357,572
E111-e003Coalescence-mBHI-p7_S104,28314,640
E2-e003Coalescence-mGAM-p3_S57,26508,610
F2-e003Coalescence-mBHI-p5_S13,28370,647
F4-e003Coalescence-mBHI-p3_S23,10431,260
F2-e003Coalescence-mGAM-p3_S69,28310,645
E9-e003Coalescence-mGAM-p5_S54,10909,250
G3-e003Coalescence-mGAM-p5_S74,28043,640
E111-e003Coalescence-mGAM-p5_S56,28064,642
G100-e003Coalescence-mGAM-p5_S79,12898,281
E4-e003Coalescence-mGAM-p7_S147,28340,643
E4-e003Coalescence-mGAM-p3_S59,15924,341
F4-e003Coalescence-mGAM-p3_S71,28416,649
H100-e003Coalescence-mBHI-p7_S139,10517,204
G8-e003Coalescence-mBHI-p5_S29,27745,626
G2-e003Coalescence-mBHI-p5_S25,26659,610
G8-e003Coalescence-mGAM-p7_S173,28030,639
E4-e003Coalescence-mBHI-p3_S11,27525,630
E2-e003Coalescence-mGAM-p5_S49,27000,617
H9-e003Coalescence-mBHI-p5_S42,17948,374
H111-e003Coalescence-mGAM-p3_S192,28455,580
E8-e003Coalescence-mBHI-p3_S105,27473,632
E8-e003Coalescence-mGAM-p7_S149,28240,645
F4-e003Coalescence-mGAM-p7_S159,27996,643
H3-e003Coalescence-mGAM-p5_S86,27919,638
E4-e003Coalescence-mBHI-p7_S99,27088,623
H4-e003Coalescence-mGAM-p5_S87,27814,635
E100-e003Coalescence-mGAM-p7_S151,26332,612
G9-e003Coalescence-mGAM-p3_S178,28314,648
H8-e003Coalescence-mGAM-p7_S185,28338,646
G2-e003Coalescence-mGAM-p3_S81,27072,614
E5-e003Coalescence-mGAM-p5_S52,27976,642
