,B3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
C9-e003Coalescence-mGAM-p3,0.9794856230031949,0.00035765595463138
D11-e003Coalescence-mBHI-p5,0.000567891373801917,0.9855640831758034
C9-e003Coalescence-mGAM-p7,0.9828274760383386,0.00041587901701323253
C8-e003Coalescence-mGAM-p7,0.35985343450479235,0.3663712665406428
F3-e004Assembly-epsilon-p3,0.28314696485623003,0.2852551984877127
B2-e003Coalescence-mBHI-p3,0.4303813897763579,0.32286578449905484
A8-e003Coalescence-mBHI-p3,0.35784744408945685,0.3709304347826087
e004-inoculumn-fecal-BD,0.3496557507987221,0.3322672967863894
A4-e003Coalescence-mBHI-p7,0.3442492012779553,0.34706994328922497
B9-e003Coalescence-mGAM-p5,0.9784345047923323,0.00035160680529300564
A4-e003Coalescence-mBHI-inoculumn-redo,0.34334584664536744,0.3537425330812854
B3-e003Coalescence-mBHI-p3,0.37744688498402557,0.34702419659735345
C2-e003Coalescence-mBHI-p5,0.27510543130990417,0.28152173913043477
B3-e004Assembly-mBHI-p7,0.3516086261980831,0.3568941398865785
B5-e004Assembly-mBHI-p7,0.08466453674121406,0.09565217391304348
C4-e003GlycerolRevival-mBHI-p2,0.15535143769968052,0.19508506616257087
G5-e004Assembly-epsilon-p3,0.2451194089456869,0.2851013232514178
B2-e003Assembly-mBHI-p5,0.3375227635782747,0.33900264650283557
C3-e004Assembly-mBHI-p5,0.3454472843450479,0.35128620037807184
B2-e003Coalescence-mBHI-p5,0.6355563099041533,0.10217466918714556
B8-e003Assembly-mGAM-p5,0.3406849041533547,0.3564219281663516
C4-e003Coalescence-mGAM-p7,0.1849041533546326,0.2120982986767486
e004-inoculumn-fecal-AK,0.2939337060702875,0.26749867674858224
D3-e004Assembly-mGAM-p7,0.2571481629392971,0.27391077504725897
C8-e003Assembly-mGAM-p3,0.35870487220447284,0.37389640831758036
C3-e003Coalescence-mGAM-p3,0.9998610223642173,0.0004608695652173913
D4-e004Assembly-mGAM-p5,0.3613905750798722,0.3671077504725898
D3-e003Coalescence-Inoculumn-mBHI,0.3475547124600639,0.4748873345935727
C8-e003Assembly-mGAM-p5,0.2705127795527157,0.2785130434782609
C3-e003Coalescence-mBHI-p7,0.9844249201277955,0.0002722117202268431
D11-e003Coalescence-mGAM-p5,0.0008075079872204474,0.9777663516068053
A11-e003Coalescence-mGAM-p7,0.35395487220447286,0.36702759924385636
C2-e003Coalescence-mGAM-p7,0.3642396166134185,0.3700510396975425
