,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
C9-e003Coalescence-mGAM-p3,0.02293225623582766,0.2905982905982906
D11-e003Coalescence-mBHI-p5,0.0002368742368742369,0.6812820512820512
C9-e003Coalescence-mGAM-p7,0.02301044392115821,0.29914529914529914
C8-e003Coalescence-mGAM-p7,0.9776857230071516,0.22205982905982907
F3-e004Assembly-epsilon-p3,0.7379368349904064,0.41025641025641024
B2-e003Coalescence-mBHI-p3,0.8539454474097332,0.03972649572649573
A8-e003Coalescence-mBHI-p3,0.9761647479504623,0.3904358974358974
e004-inoculumn-fecal-BD,0.9209002267573696,0.34301709401709396
A4-e003Coalescence-mBHI-p7,0.9447884615384616,0.0
B9-e003Coalescence-mGAM-p5,0.022879731379731386,0.3076923076923077
A4-e003Coalescence-mBHI-inoculumn-redo,0.8830497557997559,0.011282051282051283
B3-e003Coalescence-mBHI-p3,0.8982922989708704,0.5651965811965813
C2-e003Coalescence-mBHI-p5,0.7443851386708529,0.0
B3-e004Assembly-mBHI-p7,0.934924864817722,0.49572649572649574
B5-e004Assembly-mBHI-p7,0.009222919937205651,0.10256410256410256
C4-e003GlycerolRevival-mBHI-p2,0.017457264957264955,0.1623931623931624
G5-e004Assembly-epsilon-p3,0.026742368742368745,0.24786324786324787
B2-e003Assembly-mBHI-p5,0.9327013779870922,0.004418803418803419
C3-e004Assembly-mBHI-p5,0.9110772719344147,0.5017094017094017
B2-e003Coalescence-mBHI-p5,0.28394900139542995,0.15406837606837606
B8-e003Assembly-mGAM-p5,0.9227361765218907,0.48683760683760685
C4-e003Coalescence-mGAM-p7,0.020195469213326354,0.15384615384615385
e004-inoculumn-fecal-AK,0.029464351125065413,0.23077777777777778
D3-e004Assembly-mGAM-p7,0.6968208398744112,0.39316239316239315
C8-e003Assembly-mGAM-p3,0.9708467861503576,0.5791794871794872
C3-e003Coalescence-mGAM-p3,0.023717948717948717,0.3076923076923077
D4-e004Assembly-mGAM-p5,0.9794392769928485,0.2905982905982906
D3-e003Coalescence-Inoculumn-mBHI,0.6215107927786498,0.6747350427350428
C8-e003Assembly-mGAM-p5,0.7257024899703473,0.410974358974359
C3-e003Coalescence-mBHI-p7,0.023101953601953603,0.3076923076923077
D11-e003Coalescence-mGAM-p5,0.00030420373277516136,0.688982905982906
A11-e003Coalescence-mGAM-p7,0.9556238226059655,0.5526153846153846
C2-e003Coalescence-mGAM-p7,0.9996109148787722,0.0
B11-e003Coalescence-mGAM-p3,0.023384593581022153,0.3076923076923077
B5-e003Assembly-mBHI-p5,0.21551053113553112,0.487982905982906
D2-e003Coalescence-mBHI-p5,0.8764105180533752,0.8875384615384615
D8-e003Assembly-mGAM-p5,0.9666011904761905,0.4316324786324786
D5-e003Coalescence-mGAM-p5,0.6020733036804465,0.9153247863247862
A5-e003Coalescence-mGAM-p3,0.9887051282051281,0.37755555555555553
A2-e003Coalescence-Inoculumn-mGAM,0.9719343929879644,0.5787350427350427
D8-e003Coalescence-mGAM-p5,0.982217796092796,0.27941025641025635
A12-e003Coalescence-mGAM-p3,0.9643192046049187,0.42369230769230765
C2-e003Coalescence-mBHI-p3,0.9835954343275771,0.0012222222222222222
D9-e003Coalescence-mGAM-p7,0.02280093319379034,0.3076923076923077
D8-e003Assembly-mGAM-p3,0.9722179487179488,0.5598461538461539
E4-e004Assembly-mGAM-p7,0.811702686202686,0.23931623931623933
B10-e003Coalescence-mGAM-p3,0.02281948805163091,0.29914529914529914
