,A2-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
B3-e003Coalescence-Inoculumn-mBHI,2709,710
A8-e003Coalescence-mBHI-p5,2672,710
D5-e004Assembly-mGAM-p7,2757,709
D5-e003Assembly-mBHI-p5,1879,530
A5-e003Coalescence-mBHI-p7,2671,690
BG-Fecal,2755,707
D2-e003Coalescence-mGAM-p5,2749,722
B9-e003Assembly-mGAM-p5,1128,292
D3-e003Coalescence-mGAM-p3,2666,694
D9-e003Coalescence-mGAM-p3,2714,713
D3-e003Coalescence-mGAM-p5,2756,722
A5-e003Coalescence-mBHI-inoculumn-redo,2693,709
B11-e003Assembly-mGAM-p3,2222,547
B9-e003Coalescence-mGAM-p7,1539,408
B11-e003Coalescence-mGAM-p7,2448,648
C3-e003Coalescence-Inoculumn-mGAM,2371,600
A3-e003Coalescence-mGAM-p7,2755,722
D4-e003Coalescence-Inoculumn-mBHI,2757,717
A4-e003Coalescence-mBHI-p5,2648,687
B3-e003Coalescence-mBHI-p7,2045,559
D10-e003Coalescence-mGAM-p7,2654,701
C11-e003Coalescence-mGAM-p3,2402,618
A10-e003Coalescence-mBHI-p7,2451,654
C11-e003Coalescence-mBHI-p5,1815,459
A2-e003Coalescence-mGAM-p7,2701,704
F5-e004Assembly-epsilon-p3,2737,705
E3-e004Assembly-mGAM-p5,1534,405
E2-e004Assembly-mGAM-p5,2194,574
C3-e003GlycerolRevival-mBHI-p2,2609,687
D10-e003Coalescence-mGAM-p3,2569,668
C4-e004Assembly-mBHI-p3,1456,402
A9-e003Coalescence-mBHI-p7,2213,648
C2-e003Coalescence-Inoculumn-mGAM,2747,718
B3-e003Coalescence-Inoculumn-mGAM,2611,678
D11-e003Coalescence-mGAM-p7,2692,695
D5-e003Coalescence-mGAM-p3,2759,717
E4-e004Assembly-mGAM-p5,2740,721
D2-e003Coalescence-Inoculumn-mBHI,2466,674
B4-e003Coalescence-Inoculumn-mGAM,2634,678
B2-e003Assembly-mBHI-p3,2719,709
C4-e003Coalescence-Inoculumn-mGAM,2762,722
D4-e003Coalescence-mGAM-p3,2743,718
A2-e003Coalescence-mGAM-p5,2742,716
D11-e003Assembly-mGAM-p5,1150,362
C3-e003Coalescence-mGAM-p7,2755,715
B11-e003GlycerolRevival-mGAM-p2,2614,676
B3-e003Coalescence-mGAM-p5,2731,716
D3-e004Assembly-mGAM-p5,2621,677
D12-e003Coalescence-mBHI-p3,1304,303
D4-e004Assembly-mGAM-p7,1421,343
C11-e003Coalescence-mGAM-p7,2133,546
C11-e003Assembly-mGAM-p3,2678,702
D10-e003Coalescence-mBHI-p7,1779,453
A2-e003Coalescence-mBHI-p3,2099,555
B8-e003Coalescence-mGAM-p5,2614,686
C3-e004Assembly-mBHI-p3,2712,700
C11-e003Assembly-mGAM-p5,2744,720
C2-e003Coalescence-mBHI-inoculumn-redo,2479,669
A8-e003Coalescence-mGAM-p7,2733,715
C11-e003GlycerolRevival-mGAM-p2,1080,296
B2-e003Coalescence-Inoculumn-mBHI,2682,709
A11-e003Coalescence-mBHI-p5,2298,630
C10-e003Coalescence-mGAM-p5,806,205
A5-e003Coalescence-Inoculumn-mGAM,2761,721
A3-e003Coalescence-mBHI-p3,2557,674
AG-Fecal,2745,713
D4-e003Coalescence-Inoculumn-mGAM,1778,426
A2-e003Coalescence-mBHI-p5,2662,698
B9-e003Coalescence-mBHI-p3,1517,404
C3-e003Coalescence-mBHI-inoculumn-redo,2725,714
e004-inoculumn-fecal-AR,2747,715
B5-e003Coalescence-mGAM-p3,2676,698
BK-Fecal,2701,690
C3-e003Assembly-mBHI-p5,2301,602
A4-e003Coalescence-mBHI-p3,2427,647
F3-e004Assembly-epsilon-p5,992,266
C9-e003Coalescence-mGAM-p5,2672,699
A2-e003Coalescence-mBHI-inoculumn-redo,2733,717
C2-e003Coalescence-mGAM-p5,2757,722
B8-e003GlycerolRevival-mGAM-p2,2710,713
C8-e003Coalescence-mBHI-p5,2750,719
B8-e003Coalescence-mGAM-p7,2695,708
B4-e003Coalescence-Inoculumn-mBHI,2728,719
D2-e003Coalescence-Inoculumn-mGAM,2751,717
B3-e004Assembly-mBHI-p3,2625,673
D3-e003Coalescence-Inoculumn-mGAM,2752,712
C5-e003Coalescence-Inoculumn-mGAM,2738,707
G3-e004Assembly-epsilon-p5,2211,577
BC-Fecal,2756,721
e004-inoculumn-fecal-BE,2758,714
BA-Fecal,2750,717
e003-inoculumn-fecal-AF,2659,699
A11-e003Coalescence-mBHI-p3,2762,722
A4-e003Coalescence-Inoculumn-mGAM,2762,722
B4-e003Coalescence-mBHI-p3,1454,371
A5-e003Coalescence-Inoculumn-mBHI,1821,510
A9-e003Coalescence-mGAM-p5,2628,686
C10-e003Coalescence-mGAM-p7,2050,523
A11-e003Coalescence-mGAM-p3,2762,721
D2-e003Coalescence-mBHI-p3,2538,655
C5-e003GlycerolRevival-mBHI-p2,2318,624
H5-e003Coalescence-mBHI-p5_S40,2643,707
E2-e003Coalescence-mGAM-p7_S145,2594,694
G5-e003Coalescence-mBHI-p7_S124,1503,382
H111-e003Coalescence-mGAM-p7_S188,2748,711
H4-e003Coalescence-mGAM-p7_S183,2705,714
F5-e003Coalescence-mGAM-p5_S64,2637,703
F5-e003Coalescence-mGAM-p7_S160,2717,715
H3-e003Coalescence-mBHI-p3_S46,786,281
H2-e003Coalescence-mBHI-p7_S133,2534,676
E5-e003Coalescence-mBHI-p3_S12,2248,595
E3-e003Coalescence-mGAM-p3_S58,2700,711
G4-e003Coalescence-mBHI-p5_S27,1789,465
E8-e003Coalescence-mBHI-p5_S5,2577,679
G2-e003Coalescence-mBHI-p3_S33,2690,703
H111-e003Coalescence-mBHI-p3_S144,2755,712
G111-e003Coalescence-mGAM-p5_S80,2124,517
F111-e003Coalescence-mGAM-p5_S68,1625,432
G111-e003Coalescence-mBHI-p5_S32,2633,687
H2-e003Coalescence-mGAM-p7_S181,2759,721
E3-e003Coalescence-mBHI-p3_S10,2587,697
H2-e003Coalescence-mGAM-p5_S85,908,243
G8-e003Coalescence-mGAM-p3_S177,2693,706
F2-e003Coalescence-mGAM-p7_S157,2709,716
H3-e003Coalescence-mGAM-p3_S94,2611,688
H4-e003Coalescence-mGAM-p3_S95,2486,657
E5-e003Coalescence-mBHI-p7_S100,2662,696
F3-e003Coalescence-mGAM-p3_S70,2536,680
E100-e003Coalescence-mBHI-p7_S103,2699,720
F9-e003Coalescence-mGAM-p5_S66,2528,648
E100-e003Coalescence-mGAM-p3_S155,2727,719
E3-e003Coalescence-mGAM-p5_S50,2750,719
F5-e003Coalescence-mGAM-p3_S72,2706,718
E5-e003Coalescence-mBHI-p5_S4,2387,621
F111-e003Coalescence-mGAM-p7_S164,1520,376
E111-e003Coalescence-mBHI-p5_S8,2122,607
F2-e003Coalescence-mGAM-p5_S61,2756,721
F8-e003Coalescence-mGAM-p5_S65,1137,283
H8-e003Coalescence-mBHI-p7_S137,2716,714
G9-e003Coalescence-mGAM-p5_S78,2257,567
E2-e003Coalescence-mBHI-p5_S1,2548,683
E2-e003Coalescence-mBHI-p3_S9,2107,573
G8-e003Coalescence-mGAM-p5_S77,2592,693
G3-e003Coalescence-mBHI-p3_S34,2515,651
E111-e003Coalescence-mBHI-p3_S108,2490,669
G3-e003Coalescence-mBHI-p5_S26,1384,328
H111-e003Coalescence-mGAM-p5_S92,2734,708
H9-e003Coalescence-mGAM-p5_S90,2386,624
H2-e003Coalescence-mBHI-p3_S45,2642,693
E8-e003Coalescence-mBHI-p7_S101,2735,719
E4-e003Coalescence-mBHI-p5_S3,2608,702
H2-e003Coalescence-mGAM-p3_S93,2752,720
E4-e003Coalescence-mGAM-p5_S51,2604,678
G9-e003Coalescence-mGAM-p7_S174,2733,710
F2-e003Coalescence-mBHI-p3_S21,2432,659
G5-e003Coalescence-mGAM-p3_S84,2706,706
H8-e003Coalescence-mBHI-p5_S41,2717,715
E100-e003Coalescence-mBHI-p5_S7,2616,708
G100-e003Coalescence-mGAM-p7_S175,1208,305
F9-e003Coalescence-mGAM-p7_S162,1432,350
F8-e003Coalescence-mGAM-p7_S161,1132,282
F3-e003Coalescence-mBHI-p3_S22,2618,701
G5-e003Coalescence-mGAM-p5_S76,2703,709
G5-e003Coalescence-mGAM-p7_S172,2708,718
G4-e003Coalescence-mGAM-p5_S75,2102,533
G8-e003Coalescence-mBHI-p3_S129,2733,720
E5-e003Coalescence-mGAM-p3_S60,2741,720
G2-e003Coalescence-mGAM-p5_S73,2720,718
E5-e003Coalescence-mGAM-p7_S148,2718,709
H9-e003Coalescence-mGAM-p7_S186,2538,657
E100-e003Coalescence-mGAM-p5_S55,2701,714
E8-e003Coalescence-mGAM-p5_S53,2721,717
H5-e003Coalescence-mGAM-p3_S96,2678,708
G4-e003Coalescence-mGAM-p3_S83,1765,467
H3-e003Coalescence-mGAM-p7_S182,2711,710
H5-e003Coalescence-mGAM-p5_S88,2081,584
F4-e003Coalescence-mGAM-p5_S63,2202,564
G4-e003Coalescence-mGAM-p7_S171,2349,605
H8-e003Coalescence-mGAM-p5_S89,2722,716
F3-e003Coalescence-mBHI-p5_S14,1834,508
E3-e003Coalescence-mGAM-p7_S146,2754,721
F100-e003Coalescence-mGAM-p3_S167,2587,675
G100-e003Coalescence-mBHI-p3_S131,2732,718
E9-e003Coalescence-mGAM-p3_S154,2562,688
F3-e003Coalescence-mGAM-p5_S62,2683,705
E3-e003Coalescence-mBHI-p5_S2,2536,694
G111-e003Coalescence-mBHI-p7_S128,1569,409
G3-e003Coalescence-mGAM-p3_S82,2194,605
F111-e003Coalescence-mGAM-p3_S168,1813,479
F3-e003Coalescence-mGAM-p7_S158,2638,698
G8-e003Coalescence-mBHI-p7_S125,2683,712
H111-e003Coalescence-mBHI-p5_S44,2746,713
E111-e003Coalescence-mBHI-p7_S104,2745,713
E2-e003Coalescence-mGAM-p3_S57,2578,696
F2-e003Coalescence-mBHI-p5_S13,2752,720
F4-e003Coalescence-mBHI-p3_S23,973,263
F2-e003Coalescence-mGAM-p3_S69,2743,721
E9-e003Coalescence-mGAM-p5_S54,1007,263
G3-e003Coalescence-mGAM-p5_S74,2720,711
E111-e003Coalescence-mGAM-p5_S56,2725,718
G100-e003Coalescence-mGAM-p5_S79,1447,357
E4-e003Coalescence-mGAM-p7_S147,2744,721
E4-e003Coalescence-mGAM-p3_S59,1618,441
F4-e003Coalescence-mGAM-p3_S71,2755,717
H100-e003Coalescence-mBHI-p7_S139,1053,264
G8-e003Coalescence-mBHI-p5_S29,2700,711
G2-e003Coalescence-mBHI-p5_S25,2569,690
G8-e003Coalescence-mGAM-p7_S173,2726,718
E4-e003Coalescence-mBHI-p3_S11,2676,707
E2-e003Coalescence-mGAM-p5_S49,2587,700
H9-e003Coalescence-mBHI-p5_S42,1693,451
H111-e003Coalescence-mGAM-p3_S192,2754,712
E8-e003Coalescence-mBHI-p3_S105,2647,710
E8-e003Coalescence-mGAM-p7_S149,2738,721
F4-e003Coalescence-mGAM-p7_S159,2713,712
H3-e003Coalescence-mGAM-p5_S86,2692,709
E4-e003Coalescence-mBHI-p7_S99,2627,699
H4-e003Coalescence-mGAM-p5_S87,2688,704
E100-e003Coalescence-mGAM-p7_S151,2592,686
G9-e003Coalescence-mGAM-p3_S178,2743,709
H8-e003Coalescence-mGAM-p7_S185,2753,721
G2-e003Coalescence-mGAM-p3_S81,2629,703
E5-e003Coalescence-mGAM-p5_S52,2709,716
