,C4-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
C3-e003GlycerolRevival-mBHI-p2,6548,580
D10-e003Coalescence-mGAM-p3,6671,597
C4-e004Assembly-mBHI-p3,3897,366
A9-e003Coalescence-mBHI-p7,5707,528
C2-e003Coalescence-Inoculumn-mGAM,6862,618
B3-e003Coalescence-Inoculumn-mGAM,6631,588
D11-e003Coalescence-mGAM-p7,6789,611
D5-e003Coalescence-mGAM-p3,6900,620
E4-e004Assembly-mGAM-p5,6877,619
D2-e003Coalescence-Inoculumn-mBHI,6245,550
B4-e003Coalescence-Inoculumn-mGAM,6606,593
B2-e003Assembly-mBHI-p3,6822,606
C4-e003Coalescence-Inoculumn-mGAM,6908,620
D4-e003Coalescence-mGAM-p3,6889,619
A2-e003Coalescence-mGAM-p5,6871,619
D11-e003Assembly-mGAM-p5,3242,305
C3-e003Coalescence-mGAM-p7,6896,614
B11-e003GlycerolRevival-mGAM-p2,6603,595
B3-e003Coalescence-mGAM-p5,6822,607
D3-e004Assembly-mGAM-p5,6528,575
D12-e003Coalescence-mBHI-p3,3250,274
D4-e004Assembly-mGAM-p7,3712,373
C11-e003Coalescence-mGAM-p7,5944,540
C11-e003Assembly-mGAM-p3,6766,611
D10-e003Coalescence-mBHI-p7,5193,452
A2-e003Coalescence-mBHI-p3,5342,477
B8-e003Coalescence-mGAM-p5,6592,585
C3-e004Assembly-mBHI-p3,6776,596
C11-e003Assembly-mGAM-p5,6870,619
C2-e003Coalescence-mBHI-inoculumn-redo,6331,575
A8-e003Coalescence-mGAM-p7,6802,612
C11-e003GlycerolRevival-mGAM-p2,2882,251
B2-e003Coalescence-Inoculumn-mBHI,6719,605
A11-e003Coalescence-mBHI-p5,5807,547
C10-e003Coalescence-mGAM-p5,2134,206
A5-e003Coalescence-Inoculumn-mGAM,6900,619
A3-e003Coalescence-mBHI-p3,6436,587
AG-Fecal,6876,599
D4-e003Coalescence-Inoculumn-mGAM,4899,425
A2-e003Coalescence-mBHI-p5,6714,602
B9-e003Coalescence-mBHI-p3,3940,348
C3-e003Coalescence-mBHI-inoculumn-redo,6802,604
e004-inoculumn-fecal-AR,6853,608
B5-e003Coalescence-mGAM-p3,6737,599
BK-Fecal,6736,594
C3-e003Assembly-mBHI-p5,5881,520
A4-e003Coalescence-mBHI-p3,6126,565
F3-e004Assembly-epsilon-p5,2640,234
C9-e003Coalescence-mGAM-p5,6716,598
A2-e003Coalescence-mBHI-inoculumn-redo,6883,619
C2-e003Coalescence-mGAM-p5,6901,620
B8-e003GlycerolRevival-mGAM-p2,6798,615
C8-e003Coalescence-mBHI-p5,6897,620
B8-e003Coalescence-mGAM-p7,6714,608
B4-e003Coalescence-Inoculumn-mBHI,6827,604
D2-e003Coalescence-Inoculumn-mGAM,6888,618
B3-e004Assembly-mBHI-p3,6583,578
D3-e003Coalescence-Inoculumn-mGAM,6898,619
C5-e003Coalescence-Inoculumn-mGAM,6896,617
G3-e004Assembly-epsilon-p5,5629,496
BC-Fecal,6878,618
e004-inoculumn-fecal-BE,6861,611
BA-Fecal,6884,619
e003-inoculumn-fecal-AF,6632,591
A11-e003Coalescence-mBHI-p3,6878,618
A4-e003Coalescence-Inoculumn-mGAM,6867,618
B4-e003Coalescence-mBHI-p3,3761,346
A5-e003Coalescence-Inoculumn-mBHI,4505,432
A9-e003Coalescence-mGAM-p5,6611,573
C10-e003Coalescence-mGAM-p7,5252,487
A11-e003Coalescence-mGAM-p3,6886,619
D2-e003Coalescence-mBHI-p3,6475,581
C5-e003GlycerolRevival-mBHI-p2,5869,529
H5-e003Coalescence-mBHI-p5_S40,6693,607
E2-e003Coalescence-mGAM-p7_S145,6591,596
G5-e003Coalescence-mBHI-p7_S124,3995,391
H111-e003Coalescence-mGAM-p7_S188,6900,618
H4-e003Coalescence-mGAM-p7_S183,6824,616
F5-e003Coalescence-mGAM-p5_S64,6690,599
F5-e003Coalescence-mGAM-p7_S160,6830,618
H3-e003Coalescence-mBHI-p3_S46,1992,241
H2-e003Coalescence-mBHI-p7_S133,6484,591
E5-e003Coalescence-mBHI-p3_S12,5843,551
E3-e003Coalescence-mGAM-p3_S58,6811,615
G4-e003Coalescence-mBHI-p5_S27,4663,403
E8-e003Coalescence-mBHI-p5_S5,6584,597
G2-e003Coalescence-mBHI-p3_S33,6757,607
H111-e003Coalescence-mBHI-p3_S144,6908,620
G111-e003Coalescence-mGAM-p5_S80,5786,538
F111-e003Coalescence-mGAM-p5_S68,4225,366
G111-e003Coalescence-mBHI-p5_S32,6763,605
H2-e003Coalescence-mGAM-p7_S181,6891,620
E3-e003Coalescence-mBHI-p3_S10,6559,604
H2-e003Coalescence-mGAM-p5_S85,2376,254
G8-e003Coalescence-mGAM-p3_S177,6723,609
F2-e003Coalescence-mGAM-p7_S157,6799,620
H3-e003Coalescence-mGAM-p3_S94,6602,594
H4-e003Coalescence-mGAM-p3_S95,6462,593
E5-e003Coalescence-mBHI-p7_S100,6749,609
F3-e003Coalescence-mGAM-p3_S70,6358,579
E100-e003Coalescence-mBHI-p7_S103,6795,615
F9-e003Coalescence-mGAM-p5_S66,6311,562
E100-e003Coalescence-mGAM-p3_S155,6871,617
E3-e003Coalescence-mGAM-p5_S50,6877,620
F5-e003Coalescence-mGAM-p3_S72,6835,613
E5-e003Coalescence-mBHI-p5_S4,6145,569
F111-e003Coalescence-mGAM-p7_S164,3851,337
E111-e003Coalescence-mBHI-p5_S8,5382,466
F2-e003Coalescence-mGAM-p5_S61,6887,619
F8-e003Coalescence-mGAM-p5_S65,2957,226
H8-e003Coalescence-mBHI-p7_S137,6840,614
G9-e003Coalescence-mGAM-p5_S78,5546,474
E2-e003Coalescence-mBHI-p5_S1,6505,590
E2-e003Coalescence-mBHI-p3_S9,5556,510
G8-e003Coalescence-mGAM-p5_S77,6549,598
G3-e003Coalescence-mBHI-p3_S34,6394,571
E111-e003Coalescence-mBHI-p3_S108,6240,570
G3-e003Coalescence-mBHI-p5_S26,3198,290
H111-e003Coalescence-mGAM-p5_S92,6882,615
H9-e003Coalescence-mGAM-p5_S90,6069,539
H2-e003Coalescence-mBHI-p3_S45,6720,610
E8-e003Coalescence-mBHI-p7_S101,6851,615
E4-e003Coalescence-mBHI-p5_S3,6547,600
H2-e003Coalescence-mGAM-p3_S93,6892,618
E4-e003Coalescence-mGAM-p5_S51,6545,590
G9-e003Coalescence-mGAM-p7_S174,6836,602
F2-e003Coalescence-mBHI-p3_S21,6240,577
G5-e003Coalescence-mGAM-p3_S84,6837,617
H8-e003Coalescence-mBHI-p5_S41,6809,616
E100-e003Coalescence-mBHI-p5_S7,6677,605
G100-e003Coalescence-mGAM-p7_S175,3275,276
F9-e003Coalescence-mGAM-p7_S162,3628,317
F8-e003Coalescence-mGAM-p7_S161,2910,249
F3-e003Coalescence-mBHI-p3_S22,6644,596
G5-e003Coalescence-mGAM-p5_S76,6776,615
G5-e003Coalescence-mGAM-p7_S172,6844,616
G4-e003Coalescence-mGAM-p5_S75,5315,478
G8-e003Coalescence-mBHI-p3_S129,6855,617
E5-e003Coalescence-mGAM-p3_S60,6893,620
G2-e003Coalescence-mGAM-p5_S73,6840,619
E5-e003Coalescence-mGAM-p7_S148,6841,617
H9-e003Coalescence-mGAM-p7_S186,6477,570
E100-e003Coalescence-mGAM-p5_S55,6798,617
E8-e003Coalescence-mGAM-p5_S53,6808,617
H5-e003Coalescence-mGAM-p3_S96,6720,607
G4-e003Coalescence-mGAM-p3_S83,4269,362
H3-e003Coalescence-mGAM-p7_S182,6850,617
H5-e003Coalescence-mGAM-p5_S88,5254,476
F4-e003Coalescence-mGAM-p5_S63,5597,486
G4-e003Coalescence-mGAM-p7_S171,5999,529
H8-e003Coalescence-mGAM-p5_S89,6829,613
F3-e003Coalescence-mBHI-p5_S14,4815,463
E3-e003Coalescence-mGAM-p7_S146,6884,619
F100-e003Coalescence-mGAM-p3_S167,6511,563
G100-e003Coalescence-mBHI-p3_S131,6801,613
E9-e003Coalescence-mGAM-p3_S154,6377,570
F3-e003Coalescence-mGAM-p5_S62,6758,603
E3-e003Coalescence-mBHI-p5_S2,6452,588
G111-e003Coalescence-mBHI-p7_S128,4818,413
G3-e003Coalescence-mGAM-p3_S82,5507,496
F111-e003Coalescence-mGAM-p3_S168,4623,401
F3-e003Coalescence-mGAM-p7_S158,6690,598
G8-e003Coalescence-mBHI-p7_S125,6742,608
H111-e003Coalescence-mBHI-p5_S44,6896,618
E111-e003Coalescence-mBHI-p7_S104,6860,617
E2-e003Coalescence-mGAM-p3_S57,6529,591
F2-e003Coalescence-mBHI-p5_S13,6876,620
F4-e003Coalescence-mBHI-p3_S23,2818,245
F2-e003Coalescence-mGAM-p3_S69,6869,620
E9-e003Coalescence-mGAM-p5_S54,2814,234
G3-e003Coalescence-mGAM-p5_S74,6838,607
E111-e003Coalescence-mGAM-p5_S56,6829,613
G100-e003Coalescence-mGAM-p5_S79,3587,344
E4-e003Coalescence-mGAM-p7_S147,6866,617
E4-e003Coalescence-mGAM-p3_S59,4147,396
F4-e003Coalescence-mGAM-p3_S71,6895,612
H100-e003Coalescence-mBHI-p7_S139,3336,290
G8-e003Coalescence-mBHI-p5_S29,6799,612
G2-e003Coalescence-mBHI-p5_S25,6549,599
G8-e003Coalescence-mGAM-p7_S173,6809,615
E4-e003Coalescence-mBHI-p3_S11,6733,608
E2-e003Coalescence-mGAM-p5_S49,6645,596
H9-e003Coalescence-mBHI-p5_S42,4517,347
H111-e003Coalescence-mGAM-p3_S192,6906,617
E8-e003Coalescence-mBHI-p3_S105,6712,607
E8-e003Coalescence-mGAM-p7_S149,6851,617
F4-e003Coalescence-mGAM-p7_S159,6844,604
H3-e003Coalescence-mGAM-p5_S86,6761,607
E4-e003Coalescence-mBHI-p7_S99,6630,599
H4-e003Coalescence-mGAM-p5_S87,6787,608
E100-e003Coalescence-mGAM-p7_S151,6538,583
G9-e003Coalescence-mGAM-p3_S178,6864,613
H8-e003Coalescence-mGAM-p7_S185,6859,617
G2-e003Coalescence-mGAM-p3_S81,6660,607
E5-e003Coalescence-mGAM-p5_S52,6834,616
