,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
C9-e003Coalescence-mGAM-p3,0.00270420565866798,0.02181811568504081
D11-e003Coalescence-mBHI-p5,0.00014593248784809147,0.9880745556438775
C9-e003Coalescence-mGAM-p7,0.0025873294610919556,0.021119294451326362
C8-e003Coalescence-mGAM-p7,0.9983736396621175,0.261
F3-e004Assembly-epsilon-p3,0.9620064609606014,0.8886283845137668
B2-e003Coalescence-mBHI-p3,0.9606157940796362,0.014783201663582709
A8-e003Coalescence-mBHI-p3,0.9987113669479172,0.5515000000000001
e004-inoculumn-fecal-BD,0.9929234620106471,0.263
A4-e003Coalescence-mBHI-p7,0.9948226672723262,0.006438732051692036
B9-e003Coalescence-mGAM-p5,0.0025317677226767625,0.02201939541810907
A4-e003Coalescence-mBHI-inoculumn-redo,0.9706670889515385,0.004049517960417079
B3-e003Coalescence-mBHI-p3,0.953,0.9325000000000001
C2-e003Coalescence-mBHI-p5,0.9629117819997375,0.02869680520556253
B3-e004Assembly-mBHI-p7,0.9960040755961699,0.9610149486527035
B5-e004Assembly-mBHI-p7,0.17612055993339168,0.20113764555139044
C4-e003GlycerolRevival-mBHI-p2,0.06363348581383693,0.1333617911869516
G5-e004Assembly-epsilon-p3,0.0009603076212935856,0.008635748062363235
B2-e003Assembly-mBHI-p5,0.993525091153967,0.007276609788503307
C3-e004Assembly-mBHI-p5,0.9933315368821922,0.949876362553476
B2-e003Coalescence-mBHI-p5,0.375,0.046485390327119146
B8-e003Assembly-mGAM-p5,0.993051769583654,0.618
C4-e003Coalescence-mGAM-p7,0.04055709998460022,0.07937994371908307
e004-inoculumn-fecal-AK,0.0005167840178281883,0.004216803267729429
D3-e004Assembly-mGAM-p7,0.9546744528877423,0.8833084327114173
C8-e003Assembly-mGAM-p3,0.9995396292948078,0.941
C3-e003Coalescence-mGAM-p3,0.00035750348484984165,0.004484448538113627
D4-e004Assembly-mGAM-p5,0.9992484901603544,0.012261904535755649
D3-e003Coalescence-Inoculumn-mBHI,0.643,0.796
C8-e003Assembly-mGAM-p5,0.9598606773791384,0.8833084327114173
C3-e003Coalescence-mBHI-p7,0.0022058141422519432,0.022361605889639674
D11-e003Coalescence-mGAM-p5,0.00046635800308258995,0.9864233107098617
A11-e003Coalescence-mGAM-p7,0.9969134012819253,0.9582606642140216
C2-e003Coalescence-mGAM-p7,0.9999759918991743,-0.0
B11-e003Coalescence-mGAM-p3,0.0007645428940271446,0.010506422289294782
B5-e003Assembly-mBHI-p5,0.44399999999999995,0.8895443016809312
D2-e003Coalescence-mBHI-p5,0.9761402794532564,0.98937958778599
D8-e003Assembly-mGAM-p5,0.9978987416745911,0.522
D5-e003Coalescence-mGAM-p5,0.636,0.9871496857951411
A5-e003Coalescence-mGAM-p3,0.9973225194890998,0.385
A2-e003Coalescence-Inoculumn-mGAM,0.9994388208833841,0.935
D8-e003Coalescence-mGAM-p5,0.998017394976158,0.384
A12-e003Coalescence-mGAM-p3,0.9956776384865434,0.6074999999999999
C2-e003Coalescence-mBHI-p3,0.9990860232729606,0.0019852301592118878
D9-e003Coalescence-mGAM-p7,0.0038867805638712716,0.029883465210290876
D8-e003Assembly-mGAM-p3,0.9994851970265625,0.905
E4-e004Assembly-mGAM-p7,0.9758969904476189,0.057075410305377466
B10-e003Coalescence-mGAM-p3,0.003471930768302073,0.02896179343629746
A9-e003Coalescence-mGAM-p7,0.17049783394787507,0.238328237437092
B5-e003Coalescence-Inoculumn-mGAM,0.0016520469678536576,0.815
D5-e003Coalescence-mBHI-p3,0.9695560327546504,0.9754546198543291
D9-e003Coalescence-mGAM-p5,0.003803048018984184,0.015594811850314017
D10-e003Coalescence-mGAM-p5,0.7944931423308002,0.31196702948359856
C8-e003Coalescence-mBHI-p7,0.9815557600945061,0.012023731626692524
B11-e003Assembly-mGAM-p5,0.002533114827587732,0.971948136976376
G3-e004Assembly-epsilon-p7,0.9547371036424293,0.8937311338287988
B4-e003Coalescence-mGAM-p5,0.008281789115197714,0.03176327294724611
D4-e003Coalescence-mGAM-p5,0.9895208702912035,0.9889547621348519
C3-e004Assembly-mBHI-p7,0.9986513985798173,0.9836806761802015
B5-e003Coalescence-mGAM-p5,0.704,0.625
BB-Fecal,0.9430743106092088,0.9077390775473966
B5-e003Coalescence-Inoculumn-mBHI,0.645,0.739
G3-e004Assembly-epsilon-p3,0.9608077225009751,0.8886283845137668
C2-e003Coalescence-mGAM-p3,0.9274634238374646,0.06352654589449222
B5-e003Coalescence-mGAM-p7,0.758,0.615
D8-e003Coalescence-mBHI-p5,0.45499999999999996,0.9534785663839682
F5-e004Assembly-epsilon-p5,0.12815002674785944,0.20113764555139044
D5-e003Coalescence-Inoculumn-mGAM,0.0001608216617409383,0.9919851819932504
B3-e004Assembly-mBHI-p5,0.9596801882222499,0.8859967083640378
B5-e003Coalescence-mBHI-p3,0.5,0.7137247504876112
C5-e003Coalescence-mGAM-p7,0.9978845361533251,0.9888920410145781
C5-e003Coalescence-mBHI-inoculumn-redo,0.364,0.9619646393948869
A2-e003Coalescence-mBHI-p7,0.9332647026237968,0.07752374708880705
A10-e003Coalescence-mBHI-p5,0.9521623025088786,0.050683138513520555
BF-Fecal,0.382,0.383
AM-Fecal,0.002295485065203893,0.016567856797722123
B8-e003Assembly-mGAM-p3,0.9992610629808092,0.8545
A4-e003Coalescence-mGAM-p5,0.9975030040294663,0.9836507939523258
D5-e003Coalescence-mBHI-p5,0.9998475076539273,-0.0
D3-e003Assembly-mBHI-p3,0.9268877939504682,0.8727181537300193
e003-inoculumn-fecal-inoculumn,0.8989461900480129,0.15694461266687282
D4-e003Coalescence-mGAM-p7,0.9941577481407561,0.9902526333301571
A8-e003Coalescence-mBHI-p7,0.9975836999313643,0.7735000000000001
e003-inoculumn-fecal-AC,0.09399999999999997,0.111
C4-e003Coalescence-mGAM-p3,0.025639404651841488,0.07236667451382721
B2-e003Coalescence-Inoculumn-mGAM,0.862,0.7835000000000001
C5-e003Coalescence-mGAM-p3,0.957,0.9950740984774883
A3-e003Coalescence-mBHI-inoculumn-redo,0.9190935330558672,0.3205
D9-e003Assembly-mGAM-p5,0.18214544056302415,0.1788824134473033
B12-e003Coalescence-mGAM-p3,0.08910095840189101,0.12728184626998076
A11-e003Coalescence-mBHI-p7,0.9035655857400878,0.0760707212102263
A3-e003Coalescence-Inoculumn-mGAM,0.9643576799613397,0.75
C3-e003Coalescence-mGAM-p5,0.01623783107839687,0.03595338287595209
D3-e003Assembly-mBHI-p5,0.9976351102581034,0.9797314943137201
A10-e003Coalescence-mGAM-p3,0.9997150553053971,0.102
A9-e003Coalescence-mBHI-p3,0.5,0.429
A2-e003Coalescence-Inoculumn-mBHI,0.9999831486456024,-0.0
D11-e003Assembly-mGAM-p3,0.9504467584123542,0.9445006602492844
D2-e003Assembly-mBHI-p3,0.998562156269729,0.02482707861312447
B3-e003Assembly-mBHI-p5,0.9588495952963687,0.9101096666295992
D5-e003Coalescence-Inoculumn-mBHI,0.484,0.989739112048525
B2-e003Coalescence-mGAM-p3,0.9739659295168627,0.6285000000000001
C11-e003Coalescence-mGAM-p5,0.8418825363161029,0.5
B3-e003Coalescence-Inoculumn-mBHI,0.815,0.739
A8-e003Coalescence-mBHI-p5,0.9949415178163159,0.824
D5-e004Assembly-mGAM-p7,0.0005188588199760296,0.0047689951986185026
D5-e003Assembly-mBHI-p5,0.33299999999999996,0.922620098949222
A5-e003Coalescence-mBHI-p7,0.9777098655350348,0.9970753481396988
BG-Fecal,0.0061255181287074596,0.08499999999999999
D2-e003Coalescence-mGAM-p5,0.9988813439252447,0.20699999999999996
B9-e003Assembly-mGAM-p5,0.1589309770850448,0.238328237437092
D3-e003Coalescence-mGAM-p3,0.9904422392452858,0.9809259262777135
D9-e003Coalescence-mGAM-p3,0.0024612159944360197,0.027792863828840348
D3-e003Coalescence-mGAM-p5,0.607,0.636
A5-e003Coalescence-mBHI-inoculumn-redo,0.765,0.4645
B11-e003Assembly-mGAM-p3,0.03086187053615239,0.8859967083640378
B9-e003Coalescence-mGAM-p7,0.08936854658060213,0.1498002668704926
B11-e003Coalescence-mGAM-p7,0.016701885727296212,0.05241272151659611
C3-e003Coalescence-Inoculumn-mGAM,0.07402903501215553,0.07548407495652852
A3-e003Coalescence-mGAM-p7,0.999403760236508,0.005934106673323951
D4-e003Coalescence-Inoculumn-mBHI,0.32299999999999995,0.8765000000000001
A4-e003Coalescence-mBHI-p5,0.9964446370517487,0.003119647393047252
B3-e003Coalescence-mBHI-p7,0.09807406504141168,0.2405
D10-e003Coalescence-mGAM-p7,0.9756017759803026,0.824
C11-e003Coalescence-mGAM-p3,0.9565432879602054,0.9263177755937393
A10-e003Coalescence-mBHI-p7,0.9870546290861797,0.007869561396512488
C11-e003Coalescence-mBHI-p5,0.06084358308518139,0.8912057954141088
A2-e003Coalescence-mGAM-p7,0.9987258347319904,0.0008620903217253052
F5-e004Assembly-epsilon-p3,0.0023745357549707275,0.01775125990596887
E3-e004Assembly-mGAM-p5,0.902835734719472,0.8275963038130939
E2-e004Assembly-mGAM-p5,0.03404180459841763,0.07347333311276487
C3-e003GlycerolRevival-mBHI-p2,0.99272713767165,0.9580152382212772
D10-e003Coalescence-mGAM-p3,0.9846843342319445,0.934625212094254
C4-e004Assembly-mBHI-p3,0.9029832382357847,0.11312600303509061
A9-e003Coalescence-mBHI-p7,0.46199999999999997,0.5
C2-e003Coalescence-Inoculumn-mGAM,0.997249193843004,0.893
B3-e003Coalescence-Inoculumn-mGAM,0.005439492181482719,0.03176327294724611
D11-e003Coalescence-mGAM-p7,0.0015213885765953765,0.9768984657452509
D5-e003Coalescence-mGAM-p3,0.753,0.9941035688293829
E4-e004Assembly-mGAM-p5,0.9991748665132468,0.010404040212156308
D2-e003Coalescence-Inoculumn-mBHI,0.8240000000000001,0.4145
B4-e003Coalescence-Inoculumn-mGAM,0.16700000000000004,0.25
B2-e003Assembly-mBHI-p3,0.9985679719799193,0.009056393182487622
C4-e003Coalescence-Inoculumn-mGAM,0.7568186212270428,0.32149343179025663
D4-e003Coalescence-mGAM-p3,0.867,0.9931517365950567
A2-e003Coalescence-mGAM-p5,0.9996533591986315,0.0003065622746925515
D11-e003Assembly-mGAM-p5,0.805185521362602,0.8393446035612329
C3-e003Coalescence-mGAM-p7,0.00018954773213311578,0.00258961112764308
B11-e003GlycerolRevival-mGAM-p2,0.006079872926114707,0.9583537416733103
B3-e003Coalescence-mGAM-p5,0.763,0.699
D3-e004Assembly-mGAM-p5,0.9897728410028018,0.9280107253413059
D12-e003Coalescence-mBHI-p3,0.14206639181494707,0.749320433870621
D4-e004Assembly-mGAM-p7,0.898636229114315,0.1533277829548314
C11-e003Coalescence-mGAM-p7,0.9082492202851531,0.429
C11-e003Assembly-mGAM-p3,0.9894527367041439,0.977784082029156
D10-e003Coalescence-mBHI-p7,0.06474651182994004,0.8756637661875529
A2-e003Coalescence-mBHI-p3,0.9633693026780024,0.02735989406596902
B8-e003Coalescence-mGAM-p5,0.007669073349280237,0.02924210000952881
C3-e004Assembly-mBHI-p3,0.9976058080051097,0.974009965768469
C11-e003Assembly-mGAM-p5,0.9979009658588058,0.9910311029237727
C2-e003Coalescence-mBHI-inoculumn-redo,0.9724784028148384,0.00983759860365752
A8-e003Coalescence-mGAM-p7,0.9979163651799716,0.970610666754894
C11-e003GlycerolRevival-mGAM-p2,0.8259366945392869,0.8252330219844253
B2-e003Coalescence-Inoculumn-mBHI,0.9694482325991994,0.4335
A11-e003Coalescence-mBHI-p5,0.667,0.438
C10-e003Coalescence-mGAM-p5,0.7741315177306916,0.7137247504876112
A5-e003Coalescence-Inoculumn-mGAM,0.593,0.9867597938820503
A3-e003Coalescence-mBHI-p3,0.9450435057046346,0.022789678164859415
