,A2-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
C9-e003Coalescence-mGAM-p3,0.9580014482259233,0.9418282548476454
D11-e003Coalescence-mBHI-p5,0.9775524981897176,0.9515235457063712
C9-e003Coalescence-mGAM-p7,0.9558291093410572,0.9390581717451524
C8-e003Coalescence-mGAM-p7,0.0,0.9861495844875346
F3-e004Assembly-epsilon-p3,0.11947863866763216,0.6038781163434903
B2-e003Coalescence-mBHI-p3,0.0,0.9570637119113573
A8-e003Coalescence-mBHI-p3,0.0,0.9958448753462604
e004-inoculumn-fecal-BD,0.0832729905865315,0.6883656509695291
A4-e003Coalescence-mBHI-p7,0.0,0.9570637119113573
B9-e003Coalescence-mGAM-p5,0.9522085445329471,0.9418282548476454
A4-e003Coalescence-mBHI-inoculumn-redo,0.000724112961622013,0.9681440443213296
B3-e003Coalescence-mBHI-p3,0.1339608979000724,0.7437673130193906
C2-e003Coalescence-mBHI-p5,0.0,0.7423822714681441
B3-e004Assembly-mBHI-p7,0.14373642288196958,0.7354570637119113
B5-e004Assembly-mBHI-p7,0.38269370021723387,0.3545706371191136
C4-e003GlycerolRevival-mBHI-p2,0.665097755249819,0.6412742382271468
G5-e004Assembly-epsilon-p3,0.9923968139029689,0.9362880886426593
B2-e003Assembly-mBHI-p5,0.0,0.945983379501385
C3-e004Assembly-mBHI-p5,0.14120202751629254,0.7229916897506925
B2-e003Coalescence-mBHI-p5,0.20926864590876176,0.8365650969529086
B8-e003Assembly-mGAM-p5,0.0,0.9653739612188366
C4-e003Coalescence-mGAM-p7,0.7599565532223027,0.724376731301939
e004-inoculumn-fecal-AK,0.9699493120926864,0.9584487534626038
D3-e004Assembly-mGAM-p7,0.11404779145546705,0.5664819944598338
C8-e003Assembly-mGAM-p3,0.0,0.9958448753462604
C3-e003Coalescence-mGAM-p3,0.9706734250543084,0.961218836565097
D4-e004Assembly-mGAM-p5,0.07132512671976829,0.850415512465374
D3-e003Coalescence-Inoculumn-mBHI,0.05829109341057205,0.5761772853185596
C8-e003Assembly-mGAM-p5,0.0,0.8074792243767313
C3-e003Coalescence-mBHI-p7,0.9612599565532223,0.945983379501385
D11-e003Coalescence-mGAM-p5,0.9695872556118754,0.9515235457063712
A11-e003Coalescence-mGAM-p7,0.0,0.981994459833795
C2-e003Coalescence-mGAM-p7,0.0,0.997229916897507
B11-e003Coalescence-mGAM-p3,0.9721216509775525,0.9529085872576177
B5-e003Assembly-mBHI-p5,0.2284576393917451,0.5457063711911357
D2-e003Coalescence-mBHI-p5,0.12816799420709632,0.6925207756232687
D8-e003Assembly-mGAM-p5,0.0,0.9875346260387812
D5-e003Coalescence-mGAM-p5,0.1488052136133237,0.682825484764543
A5-e003Coalescence-mGAM-p3,0.0,0.6662049861495845
A2-e003Coalescence-Inoculumn-mGAM,0.0,0.9958448753462604
D8-e003Coalescence-mGAM-p5,0.0,0.9916897506925207
A12-e003Coalescence-mGAM-p3,0.0,0.9944598337950139
C2-e003Coalescence-mBHI-p3,0.0,0.9930747922437673
D9-e003Coalescence-mGAM-p7,0.9475018102824041,0.9390581717451524
D8-e003Assembly-mGAM-p3,0.0,0.9958448753462604
E4-e004Assembly-mGAM-p7,0.06299782766111513,0.7631578947368421
B10-e003Coalescence-mGAM-p3,0.9547429398986241,0.9349030470914127
A9-e003Coalescence-mGAM-p7,0.3917451122375091,0.3448753462603878
B5-e003Coalescence-Inoculumn-mGAM,0.9583635047067343,0.9335180055401662
D5-e003Coalescence-mBHI-p3,0.07458363504706735,0.6523545706371191
D9-e003Coalescence-mGAM-p5,0.8968139029688631,0.9529085872576177
D10-e003Coalescence-mGAM-p5,0.11006517016654598,0.008310249307479225
C8-e003Coalescence-mBHI-p7,0.0,0.8587257617728532
B11-e003Assembly-mGAM-p5,0.9547429398986241,0.9238227146814404
G3-e004Assembly-epsilon-p7,0.10897900072411296,0.5706371191135734
B4-e003Coalescence-mGAM-p5,0.8946415640839971,0.8919667590027701
D4-e003Coalescence-mGAM-p5,0.06915278783490224,0.6371191135734072
C3-e004Assembly-mBHI-p7,0.14518464880521362,0.7409972299168975
B5-e003Coalescence-mGAM-p5,0.09630702389572773,0.646814404432133
BB-Fecal,0.0894279507603186,0.5124653739612188
B5-e003Coalescence-Inoculumn-mBHI,0.10463432295438088,0.6648199445983379
G3-e004Assembly-epsilon-p3,0.11404779145546705,0.6135734072022161
C2-e003Coalescence-mGAM-p3,0.0,0.631578947368421
B5-e003Coalescence-mGAM-p7,0.09775524981897175,0.6634349030470914
D8-e003Coalescence-mBHI-p5,0.08979000724112962,0.9238227146814404
F5-e004Assembly-epsilon-p5,0.500362056480811,0.4445983379501385
D5-e003Coalescence-Inoculumn-mGAM,0.9786386676321506,0.9515235457063712
B3-e004Assembly-mBHI-p5,0.11766835626357712,0.6066481994459834
B5-e003Coalescence-mBHI-p3,0.10427226647356988,0.2922437673130194
C5-e003Coalescence-mGAM-p7,0.06951484431571325,0.646814404432133
C5-e003Coalescence-mBHI-inoculumn-redo,0.19116582186821143,0.7257617728531855
A2-e003Coalescence-mBHI-p7,0.0,0.6578947368421053
A10-e003Coalescence-mBHI-p5,0.0,0.7105263157894737
BF-Fecal,0.13178855901520636,0.6689750692520776
AM-Fecal,0.9630702389572773,0.9653739612188366
B8-e003Assembly-mGAM-p3,0.0,0.9958448753462604
A4-e003Coalescence-mGAM-p5,0.10173787110789283,0.8185595567867036
D5-e003Coalescence-mBHI-p5,0.0,0.9944598337950139
D3-e003Assembly-mBHI-p3,0.10209992758870384,0.5290858725761773
e003-inoculumn-fecal-inoculumn,0.0,0.5498614958448753
D4-e003Coalescence-mGAM-p7,0.06987690079652426,0.6481994459833795
A8-e003Coalescence-mBHI-p7,0.0,0.9833795013850416
e003-inoculumn-fecal-AC,0.4073135409123823,0.8434903047091413
C4-e003Coalescence-mGAM-p3,0.8247646632874729,0.7894736842105263
B2-e003Coalescence-Inoculumn-mGAM,0.0,0.9681440443213296
C5-e003Coalescence-mGAM-p3,0.06770456191165822,0.6149584487534626
A3-e003Coalescence-mBHI-inoculumn-redo,0.04344677769732078,0.556786703601108
D9-e003Assembly-mGAM-p5,0.35445329471397535,0.32132963988919666
B12-e003Coalescence-mGAM-p3,0.5655322230267922,0.5235457063711911
A11-e003Coalescence-mBHI-p7,0.017378711078928313,0.8282548476454293
A3-e003Coalescence-Inoculumn-mGAM,0.0,0.9598337950138505
C3-e003Coalescence-mGAM-p5,0.8508327299058653,0.8975069252077562
D3-e003Assembly-mBHI-p5,0.14373642288196958,0.7645429362880887
A10-e003Coalescence-mGAM-p3,0.0,0.997229916897507
A9-e003Coalescence-mBHI-p3,0.12490948587979725,0.6606648199445984
A2-e003Coalescence-Inoculumn-mBHI,0.0,0.9903047091412742
D11-e003Assembly-mGAM-p3,0.08472121650977553,0.6578947368421053
D2-e003Assembly-mBHI-p3,0.0,0.9944598337950139
B3-e003Assembly-mBHI-p5,0.12056480811006517,0.6204986149584487
D5-e003Coalescence-Inoculumn-mBHI,0.0937726285300507,0.646814404432133
B2-e003Coalescence-mGAM-p3,0.07168718320057929,0.7617728531855956
C11-e003Coalescence-mGAM-p5,0.1556842867487328,0.015235457063711912
B3-e003Coalescence-Inoculumn-mBHI,0.14518464880521362,0.7465373961218836
A8-e003Coalescence-mBHI-p5,0.0,0.9792243767313019
D5-e004Assembly-mGAM-p7,0.9913106444605359,0.9293628808864266
D5-e003Assembly-mBHI-p5,0.3283852280955829,0.6232686980609419
A5-e003Coalescence-mBHI-p7,0.13432295438088343,0.7022160664819944
BG-Fecal,0.8298334540188269,0.8822714681440443
D2-e003Coalescence-mGAM-p5,0.0,0.7590027700831025
B9-e003Assembly-mGAM-p5,0.39717595944967415,0.39196675900277006
D3-e003Coalescence-mGAM-p3,0.08254887762490949,0.6343490304709142
D9-e003Coalescence-mGAM-p3,0.9569152787834903,0.9515235457063712
