,A2-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-Inoculumn-mGAM
C9-e003Coalescence-mGAM-p3,0.9800669686822927,0.0
D11-e003Coalescence-mBHI-p5,0.9678156391569824,0.6862334032145353
C9-e003Coalescence-mGAM-p7,0.9827063226314753,0.0
C8-e003Coalescence-mGAM-p7,0.00169391372857987,0.9706498951781971
F3-e004Assembly-epsilon-p3,0.06771715580066968,0.7253668763102725
B2-e003Coalescence-mBHI-p3,0.054953712822532995,0.5059399021663172
A8-e003Coalescence-mBHI-p3,0.0,0.9727463312368972
e004-inoculumn-fecal-BD,0.05786882016939137,0.9133473095737247
A4-e003Coalescence-mBHI-p7,0.05424463265708095,0.9364081062194269
B9-e003Coalescence-mGAM-p5,0.982233602521174,0.0
A4-e003Coalescence-mBHI-inoculumn-redo,0.0573567067165649,0.870020964360587
B3-e003Coalescence-mBHI-p3,0.07701398463659642,0.1111111111111111
C2-e003Coalescence-mBHI-p5,0.04321449675004924,0.7435359888190077
B3-e004Assembly-mBHI-p7,0.08402599960606658,0.9119496855345912
B5-e004Assembly-mBHI-p7,0.35619460311207407,0.2487770789657582
C4-e003GlycerolRevival-mBHI-p2,0.6536537325192042,0.4381551362683438
G5-e004Assembly-epsilon-p3,0.9660429387433523,0.6519916142557652
B2-e003Assembly-mBHI-p5,0.04896592475871578,0.9168413696715584
C3-e004Assembly-mBHI-p5,0.08260783927516249,0.8881900768693222
B2-e003Coalescence-mBHI-p5,0.26905652944652353,0.06988120195667366
B8-e003Assembly-mGAM-p5,0.00015757337010045301,0.9433962264150944
C4-e003Coalescence-mGAM-p7,0.7404372661020288,0.506638714185884
e004-inoculumn-fecal-AK,0.968012605869608,0.6806429070580013
D3-e004Assembly-mGAM-p7,0.06515658853653733,0.7127882599580713
C8-e003Assembly-mGAM-p3,0.0,0.9909154437456325
C3-e003Coalescence-mGAM-p3,0.9963364191451645,0.0
D4-e004Assembly-mGAM-p5,0.0722473901910577,0.9650593990216632
D3-e003Coalescence-Inoculumn-mBHI,0.036753988575930666,0.0593990216631726
C8-e003Assembly-mGAM-p5,0.0,0.777078965758211
C3-e003Coalescence-mBHI-p7,0.9908213511916486,0.0
D11-e003Coalescence-mGAM-p5,0.9636399448493205,0.6848357791754018
A11-e003Coalescence-mGAM-p7,0.0,0.986722571628232
C2-e003Coalescence-mGAM-p7,0.057396100059090016,0.9797344514325647
B11-e003Coalescence-mGAM-p3,0.9983848729564704,0.0
B5-e003Assembly-mBHI-p5,0.17959424857199133,0.4863731656184486
D2-e003Coalescence-mBHI-p5,0.06791412251329525,0.872816212438854
D8-e003Assembly-mGAM-p5,0.0,0.973445143256464
D5-e003Coalescence-mGAM-p5,0.08725625369312587,0.7190775681341719
A5-e003Coalescence-mGAM-p3,0.024502659050620445,0.9301187980433263
A2-e003Coalescence-Inoculumn-mGAM,0.0,0.9951083158630328
D8-e003Coalescence-mGAM-p5,0.0,0.944095038434661
A12-e003Coalescence-mGAM-p3,0.0,0.9559748427672956
C2-e003Coalescence-mBHI-p3,0.056687019893637974,0.9671558350803634
D9-e003Coalescence-mGAM-p7,0.9764427811699823,0.0
D8-e003Assembly-mGAM-p3,0.0,0.9916142557651991
E4-e004Assembly-mGAM-p7,0.06295056135513098,0.8252969951083159
B10-e003Coalescence-mGAM-p3,0.980854835532795,0.0
A9-e003Coalescence-mGAM-p7,0.5289738034272208,0.0
B5-e003Coalescence-Inoculumn-mGAM,0.961394524325389,0.1090146750524109
D5-e003Coalescence-mBHI-p3,0.039393342525113256,0.8378756114605171
D9-e003Coalescence-mGAM-p5,0.9284616899743944,0.0
D10-e003Coalescence-mGAM-p5,0.02804805987788064,0.3780573025856045
C8-e003Coalescence-mBHI-p7,0.05077801851487099,0.8553459119496856
B11-e003Assembly-mGAM-p5,0.9458735473704943,0.6694619147449337
G3-e004Assembly-epsilon-p7,0.06614142209966516,0.7113906359189378
B4-e003Coalescence-mGAM-p5,0.9234193421311798,0.0
D4-e003Coalescence-mGAM-p5,0.03734488871380737,0.8560447239692522
C3-e004Assembly-mBHI-p7,0.08426235966121726,0.9147449336128581
B5-e003Coalescence-mGAM-p5,0.05633247981091195,0.10552061495457722
BB-Fecal,0.04983257829426827,0.7009084556254368
B5-e003Coalescence-Inoculumn-mBHI,0.06109907425645066,0.39273235499650594
G3-e004Assembly-epsilon-p3,0.06700807563521764,0.7232704402515723
C2-e003Coalescence-mGAM-p3,0.03624187512310419,0.6331236897274634
B5-e003Coalescence-mGAM-p7,0.057159740003939336,0.1761006289308176
D8-e003Coalescence-mBHI-p5,0.08363206618081544,0.6778476589797344
F5-e004Assembly-epsilon-p5,0.4766988378963955,0.3158630328441649
D5-e003Coalescence-Inoculumn-mGAM,0.9673429190466811,0.686932215234102
B3-e004Assembly-mBHI-p5,0.06830805593854639,0.7463312368972747
B5-e003Coalescence-mBHI-p3,0.08662596021272405,0.15443745632424877
C5-e003Coalescence-mGAM-p7,0.037108528658656686,0.9419986023759609
C5-e003Coalescence-mBHI-inoculumn-redo,0.14280086665353556,0.6303284416491963
A2-e003Coalescence-mBHI-p7,0.03777821548158361,0.6373165618448637
A10-e003Coalescence-mBHI-p5,0.039393342525113256,0.6939203354297694
BF-Fecal,0.07725034469174709,0.061495457721872815
AM-Fecal,0.9618672444356904,0.6680642907058001
B8-e003Assembly-mGAM-p3,0.0,0.9818308874912649
A4-e003Coalescence-mGAM-p5,0.052550718928501085,0.9510831586303284
D5-e003Coalescence-mBHI-p5,0.057277920031514676,0.976240391334731
D3-e003Assembly-mBHI-p3,0.05298404569627733,0.6268343815513627
e003-inoculumn-fecal-inoculumn,0.01512704352964349,0.5681341719077568
D4-e003Coalescence-mGAM-p7,0.03726610202875714,0.9056603773584906
A8-e003Coalescence-mBHI-p7,0.0,0.9860237596086653
e003-inoculumn-fecal-AC,0.3982272995863699,0.0006988120195667365
C4-e003Coalescence-mGAM-p3,0.8206027181406342,0.25506638714185886
B2-e003Coalescence-Inoculumn-mGAM,0.0,0.19077568134171907
C5-e003Coalescence-mGAM-p3,0.03620248178057908,0.7589098532494759
A3-e003Coalescence-mBHI-inoculumn-redo,0.041520583021469375,0.5283018867924528
D9-e003Assembly-mGAM-p5,0.36273389797124284,0.0
B12-e003Coalescence-mGAM-p3,0.5744337207012015,0.0
A11-e003Coalescence-mBHI-p7,0.05558400630293481,0.6862334032145353
A3-e003Coalescence-Inoculumn-mGAM,0.00011818002757533977,0.519916142557652
C3-e003Coalescence-mGAM-p5,0.8550718928501083,0.0006988120195667365
D3-e003Assembly-mBHI-p5,0.07937758518810321,0.9252271139063591
A10-e003Coalescence-mGAM-p3,0.0003545400827260193,0.9804332634521313
A9-e003Coalescence-mBHI-p3,0.16009454402206028,0.13696715583508037
A2-e003Coalescence-Inoculumn-mBHI,0.056726413236163085,0.9741439552760307
D11-e003Assembly-mGAM-p3,0.043529643490250146,0.7896575821104123
D2-e003Assembly-mBHI-p3,0.021784518416387632,0.973445143256464
B3-e003Assembly-mBHI-p5,0.06428993500098483,0.7386443046820406
D5-e003Coalescence-Inoculumn-mBHI,0.052353752215875515,0.6659678546471
B2-e003Coalescence-mGAM-p3,0.05652944652353752,0.6135569531795947
C11-e003Coalescence-mGAM-p5,0.04853259799093953,0.46331236897274636
B3-e003Coalescence-Inoculumn-mBHI,0.08166239905455978,0.15653389238294899
A8-e003Coalescence-mBHI-p5,0.0,0.9657582110412299
D5-e004Assembly-mGAM-p7,0.9663186921410282,0.6505939902166318
D5-e003Assembly-mBHI-p5,0.2852865865668702,0.5506638714185884
A5-e003Coalescence-mBHI-p7,0.06945046287177467,0.8623340321453529
BG-Fecal,0.7887335040378176,0.549266247379455
D2-e003Coalescence-mGAM-p5,0.03569036832775261,0.9538784067085954
B9-e003Assembly-mGAM-p5,0.42284813866456566,0.0
D3-e003Coalescence-mGAM-p3,0.04640535749458342,0.8839972047519218
D9-e003Coalescence-mGAM-p3,0.9879456371873153,0.0
D3-e003Coalescence-mGAM-p5,0.04183572976167028,0.0006988120195667365
A5-e003Coalescence-mBHI-inoculumn-redo,0.043253890092574354,0.7589098532494759
B11-e003Assembly-mGAM-p3,0.7877880638172149,0.5618448637316562
B9-e003Coalescence-mGAM-p7,0.5673429190466811,0.0
B11-e003Coalescence-mGAM-p7,0.897734882804806,0.0
C3-e003Coalescence-Inoculumn-mGAM,0.5176285207799882,0.01607267645003494
A3-e003Coalescence-mGAM-p7,0.043253890092574354,0.9657582110412299
D4-e003Coalescence-Inoculumn-mBHI,0.07291707701398463,0.5911949685534591
A4-e003Coalescence-mBHI-p5,0.054756746109907425,0.9461914744933613
B3-e003Coalescence-mBHI-p7,0.4906046878077605,0.008385744234800839
D10-e003Coalescence-mGAM-p7,0.06846562930864684,0.8546470999301188
C11-e003Coalescence-mGAM-p3,0.06574748867441402,0.7973445143256463
A10-e003Coalescence-mBHI-p7,0.05160527870789836,0.8846960167714885
C11-e003Coalescence-mBHI-p5,0.6030332873744337,0.4437456324248777
A2-e003Coalescence-mGAM-p7,0.05609611975576128,0.9671558350803634
F5-e004Assembly-epsilon-p3,0.958636990348631,0.6477987421383647
E3-e004Assembly-mGAM-p5,0.04908410478629112,0.5422781271837875
E2-e004Assembly-mGAM-p5,0.7829032893441008,0.5632424877707897
C3-e003GlycerolRevival-mBHI-p2,0.07772306480204845,0.8979734451432565
D10-e003Coalescence-mGAM-p3,0.06314752806775654,0.8665269042627534
C4-e004Assembly-mBHI-p3,0.04215087650187118,0.5241090146750524
A9-e003Coalescence-mBHI-p7,0.16529446523537522,0.09993011879804332
C2-e003Coalescence-Inoculumn-mGAM,0.0,0.9503843466107617
B3-e003Coalescence-Inoculumn-mGAM,0.9995666732322237,0.0
D11-e003Coalescence-mGAM-p7,0.9503643884183572,0.6771488469601677
D5-e003Coalescence-mGAM-p3,0.0380539688792594,0.6673654786862334
E4-e004Assembly-mGAM-p5,0.07244435690368328,0.9615653389238294
D2-e003Coalescence-Inoculumn-mBHI,0.04955682489659247,0.7582110412299091
B4-e003Coalescence-Inoculumn-mGAM,0.459129407130195,0.0020964360587002098
B2-e003Assembly-mBHI-p3,0.03399645459917274,0.9629629629629629
C4-e003Coalescence-Inoculumn-mGAM,0.03147528067756549,0.32634521313766596
D4-e003Coalescence-mGAM-p3,0.037187315343706916,0.6862334032145353
A2-e003Coalescence-mGAM-p5,0.056962773291313766,0.9706498951781971
D11-e003Assembly-mGAM-p5,0.04841441796336419,0.46331236897274636
C3-e003Coalescence-mGAM-p7,0.9975182194209179,0.0
B11-e003GlycerolRevival-mGAM-p2,0.9226314752806776,0.6540880503144654
B3-e003Coalescence-mGAM-p5,0.08300177270041363,0.0
D3-e004Assembly-mGAM-p5,0.08032302540870592,0.8777078965758212
D12-e003Coalescence-mBHI-p3,0.43557218830017724,0.3305380852550664
D4-e004Assembly-mGAM-p7,0.03769942879653339,0.5185185185185185
C11-e003Coalescence-mGAM-p7,0.07315343706913531,0.6792452830188679
C11-e003Assembly-mGAM-p3,0.039078195784912347,0.9154437456324249
D10-e003Coalescence-mBHI-p7,0.6273783730549537,0.43256464011180995
A2-e003Coalescence-mBHI-p3,0.04459326373842821,0.7519217330538085
B8-e003Coalescence-mGAM-p5,0.9591884971439827,0.0
C3-e004Assembly-mBHI-p3,0.08418357297616703,0.9105520614954578
C11-e003Assembly-mGAM-p5,0.03817214890683474,0.9364081062194269
C2-e003Coalescence-mBHI-inoculumn-redo,0.054599172739806974,0.8686233403214535
A8-e003Coalescence-mGAM-p7,0.0,0.9916142557651991
C11-e003GlycerolRevival-mGAM-p2,0.022769351979515462,0.429769392033543
B2-e003Coalescence-Inoculumn-mBHI,0.04522355721883002,0.5800139762403913
A11-e003Coalescence-mBHI-p5,0.06042938743352373,0.7030048916841369
C10-e003Coalescence-mGAM-p5,0.02103604490841048,0.29559748427672955
A5-e003Coalescence-Inoculumn-mGAM,0.0,0.6911250873515025
A3-e003Coalescence-mBHI-p3,0.05649005318101241,0.4807826694619147
AG-Fecal,0.9761276344297813,0.6659678546471
D4-e003Coalescence-Inoculumn-mGAM,0.540555446129604,0.453529000698812
A2-e003Coalescence-mBHI-p5,0.05597793972818594,0.9517819706498952
B9-e003Coalescence-mBHI-p3,0.5661611187709277,0.0
C3-e003Coalescence-mBHI-inoculumn-redo,0.08449871971636794,0.14255765199161424
e004-inoculumn-fecal-AR,0.0894228875320071,0.6289308176100629
B5-e003Coalescence-mGAM-p3,0.05790821351191649,0.7288609364081062
BK-Fecal,0.08611384675989758,0.9091544374563243
C3-e003Assembly-mBHI-p5,0.07027772306480205,0.8315863032844165
A4-e003Coalescence-mBHI-p3,0.05156588536537325,0.8602375960866527
F3-e004Assembly-epsilon-p5,0.03147528067756549,0.3284416491963662
C9-e003Coalescence-mGAM-p5,0.9713216466417175,0.0
